,mag_time,magX,magY,magZ
109,1.2805385,-18.66,44.099998,-5.3399997
110,1.2905385,-18.779999,44.099998,-5.8199997
111,1.3005385,-18.9,43.5,-5.7599998
112,1.3105385,-17.699999,43.439999,-6.0
113,1.320539,-16.799999,43.619999,-5.46
114,1.330539,-16.26,43.739998,-4.7999997
115,1.340539,-15.9,44.099998,-4.6199999
116,1.3505389,-16.5,44.099998,-4.6199999
117,1.360539,-16.26,44.16,-4.5
118,1.3705383,-16.379999,44.639999,-4.5
119,1.3805382,-16.199999,44.82,-4.2599998
120,1.3905386,-15.42,44.759998,-4.1999998
121,1.4005386,-15.42,44.879997,-4.1399999
122,1.4105386,-15.42,44.579998,-4.2599998
123,1.4205386,-15.839999,44.759998,-4.4400001
124,1.4305386,-16.199999,45.059998,-4.1399999
125,1.4405386,-16.5,44.52,-4.1399999
126,1.4505386,-16.32,44.579998,-4.1399999
127,1.4605386,-15.66,44.040001,-4.3199997
128,1.4705395,-16.32,44.099998,-4.5599999
129,1.4805395,-16.08,44.16,-4.6799998
130,1.4905395,-16.139999,44.279999,-4.4400001
131,1.5005395,-16.5,44.639999,-4.0799999
132,1.5105395,-15.839999,44.399998,-3.8399999
133,1.5205395,-15.599999,44.579998,-4.1999998
134,1.5305395,-15.839999,44.34,-4.0799999
135,1.5405395,-16.139999,44.16,-4.2599998
136,1.5505395,-16.02,44.34,-4.9200001
137,1.5605395,-16.799999,44.099998,-5.1599998
138,1.5705388,-17.219999,44.040001,-5.4000001
139,1.5805388,-16.619999,43.799999,-5.1599998
140,1.5905387,-17.039999,43.919998,-4.4400001
141,1.6005388,-16.68,43.5,-4.02
142,1.6105387,-15.9,43.619999,-4.3800001
143,1.6205382,-16.199999,43.619999,-3.8999999
144,1.6305382,-15.96,43.379997,-4.3800001
145,1.6405383,-15.96,43.619999,-3.5999999
146,1.6505383,-17.279999,43.5,-3.24
147,1.6605383,-17.58,44.16,-3.8999999
148,1.670539,-18.299999,44.099998,-3.72
149,1.680539,-18.66,44.459999,-4.1999998
150,1.6905387,-17.58,44.52,-3.8999999
151,1.7005387,-16.440001,44.34,-4.02
152,1.7105386,-15.48,44.939999,-3.8999999
153,1.7205387,-15.0,44.639999,-3.8999999
154,1.7305387,-14.7,44.700001,-4.2599998
155,1.7405387,-15.24,44.700001,-4.1399999
156,1.7505387,-15.12,44.399998,-4.6199999
157,1.7605387,-14.88,44.759998,-4.5599999
158,1.7705378,-15.36,44.759998,-4.0799999
159,1.7805378,-15.299999,44.879997,-3.78
160,1.7905378,-15.48,44.939999,-3.3599999
161,1.8005376,-15.12,45.119999,-3.8999999
162,1.8105376,-14.52,45.48,-4.02
163,1.8205375,-13.92,45.239998,-4.3199997
164,1.8305376,-14.58,44.759998,-4.3800001
165,1.8405376,-14.88,44.939999,-4.0799999
166,1.8505376,-15.54,44.759998,-4.7399998
167,1.8605376,-15.719999,44.700001,-4.8599997
168,1.8705382,-14.46,45.299999,-4.5599999
169,1.8805383,-13.92,45.0,-4.6799998
170,1.8905383,-13.559999,44.82,-4.0799999
171,1.9005382,-14.16,44.700001,-3.6599998
172,1.9105383,-14.639999,44.52,-3.6599998
173,1.9205383,-15.299999,44.34,-4.02
174,1.9305383,-15.48,44.52,-4.2599998
175,1.9405382,-15.299999,44.700001,-4.6799998
176,1.9505382,-15.36,44.399998,-4.98
177,1.9605382,-15.96,44.759998,-4.98
178,1.9705373,-15.9,44.879997,-4.7399998
179,1.9805373,-15.9,44.700001,-4.7399998
180,1.9905373,-16.02,44.939999,-4.8599997
181,2.0005373,-15.299999,44.700001,-4.1399999
182,2.0105373,-15.179999,44.579998,-3.8999999
183,2.0205373,-15.179999,44.279999,-3.8399999
184,2.0305373,-15.179999,44.099998,-3.78
185,2.0405373,-14.639999,44.16,-4.5
186,2.0505373,-14.219999,44.459999,-5.0999999
187,2.0605373,-14.52,44.639999,-5.5799999
188,2.0705381,-14.16,44.82,-5.4000001
189,2.0805382,-15.179999,44.52,-4.4400001
190,2.0905382,-15.179999,44.399998,-4.4400001
191,2.1005384,-14.7,44.52,-4.1999998
192,2.1105385,-15.0,44.52,-4.6199999
193,2.1205385,-14.04,45.0,-4.8599997
194,2.1305376,-14.639999,44.579998,-4.1999998
195,2.1405383,-14.82,44.700001,-3.54
196,2.1505383,-14.52,44.879997,-3.3
197,2.1605383,-15.12,44.639999,-3.0599999
198,2.1705375,-14.639999,44.700001,-3.6599998
199,2.1805374,-14.34,45.059998,-3.6599998
200,2.1905375,-14.759999,44.700001,-3.24
201,2.2005375,-14.639999,44.879997,-3.3599999
202,2.2105375,-15.059999,45.119999,-3.1199999
203,2.2205375,-15.179999,44.82,-3.0599999
204,2.2305375,-15.0,44.82,-3.1199999
205,2.2405375,-15.24,44.52,-3.6599998
206,2.2505375,-15.42,44.16,-3.5999999
207,2.2605375,-15.839999,43.919998,-3.6599998
208,2.2705384,-15.299999,43.799999,-4.1399999
209,2.2805384,-14.52,44.219997,-3.0
210,2.2905383,-14.099999,44.52,-3.3
211,2.3005383,-14.04,44.700001,-3.48
212,2.3105384,-14.04,45.0,-3.1199999
213,2.3205384,-14.219999,44.939999,-3.5999999
214,2.3305384,-13.98,44.82,-3.5999999
215,2.3405383,-13.559999,45.059998,-3.5999999
216,2.3505384,-14.28,45.0,-3.5999999
217,2.3605384,-14.759999,44.639999,-4.0799999
218,2.3705377,-14.58,44.579998,-3.9599998
219,2.3805377,-14.94,44.52,-3.78
220,2.3905377,-14.4,44.639999,-3.9599998
221,2.4005377,-13.799999,45.059998,-3.5999999
222,2.4105377,-14.219999,45.539997,-3.24
223,2.4205377,-12.719999,45.419998,-2.8799999
224,2.4305386,-13.02,45.0,-2.6399999
225,2.4405378,-13.2,44.639999,-2.76
226,2.4505378,-13.559999,44.16,-3.0599999
227,2.4605378,-14.7,44.040001,-3.3599999
228,2.4705387,-14.28,44.099998,-3.4199998
229,2.4805387,-14.58,43.860001,-3.3
230,2.4905387,-13.92,44.16,-3.0
231,2.5005387,-14.16,44.219997,-3.0599999
232,2.5105387,-14.82,44.34,-3.1799998
233,2.5205387,-14.7,44.700001,-2.8799999
234,2.5305387,-15.24,44.700001,-2.76
235,2.5405387,-15.42,44.459999,-2.7
236,2.5505387,-15.36,44.399998,-2.3399999
237,2.5605387,-15.66,44.639999,-3.6599998
238,2.5705378,-15.78,44.399998,-4.5599999
239,2.5805378,-16.440001,44.040001,-5.4000001
240,2.5905378,-16.68,44.099998,-5.46
241,2.6005379,-15.96,44.040001,-4.5
242,2.6105378,-15.36,44.459999,-4.0799999
243,2.6205378,-13.92,45.119999,-3.54
244,2.6305378,-13.559999,45.0,-3.6599998
245,2.6405378,-13.74,45.059998,-3.48
246,2.6505378,-14.099999,44.700001,-3.24
247,2.6605378,-14.4,44.279999,-3.24
248,2.6705385,-14.16,44.639999,-3.54
249,2.6805385,-14.88,44.34,-3.8399999
250,2.6905385,-14.46,44.52,-4.02
251,2.7005384,-14.94,45.18,-3.8999999
252,2.7105385,-15.42,45.18,-3.4199998
253,2.7205384,-15.24,44.939999,-3.3
254,2.7305384,-15.66,45.059998,-3.3
255,2.7405384,-15.12,44.52,-3.0
256,2.7505384,-14.94,44.700001,-3.72
257,2.7605385,-14.759999,45.239998,-3.5999999
258,2.7705376,-14.46,45.239998,-3.8399999
259,2.7805376,-14.759999,45.299999,-4.1399999
260,2.7905377,-14.759999,44.879997,-3.72
261,2.8005376,-14.7,44.639999,-3.9599998
262,2.8105376,-15.42,43.98,-3.8999999
263,2.8205376,-15.299999,44.34,-4.4400001
264,2.8305376,-15.0,44.939999,-4.4400001
265,2.8405377,-15.0,44.879997,-4.3199997
266,2.8505376,-15.0,45.18,-3.78
267,2.8605377,-15.0,45.059998,-3.24
268,2.8705386,-15.54,44.459999,-3.8999999
269,2.8805386,-15.719999,44.879997,-4.3800001
270,2.8905386,-15.599999,44.939999,-5.1599998
271,2.9005385,-16.02,44.939999,-5.46
272,2.9105386,-16.02,44.879997,-4.98
273,2.9205386,-16.619999,44.759998,-4.1999998
274,2.9305385,-16.5,45.059998,-3.78
275,2.9405386,-15.96,45.119999,-3.78
276,2.9505386,-16.32,45.539997,-3.9599998
277,2.9605386,-15.299999,45.599998,-4.4400001
278,2.9705377,-15.24,45.48,-4.7399998
279,2.9805377,-15.719999,45.0,-4.5
280,2.9905377,-15.839999,44.82,-4.8599997
281,3.0005377,-16.199999,44.099998,-3.72
282,3.0105377,-16.5,43.98,-4.2599998
283,3.0205377,-16.559999,44.279999,-4.6799998
284,3.0305377,-16.379999,44.399998,-4.4400001
285,3.0405377,-16.859999,44.879997,-5.7599998
286,3.0505377,-16.5,44.82,-5.2199998
287,3.0605377,-16.199999,44.579998,-4.98
288,3.0705385,-15.719999,44.700001,-4.7399998
289,3.0805385,-15.66,44.700001,-4.7399998
290,3.0905384,-16.02,44.879997,-5.1599998
291,3.1005385,-16.08,45.360001,-5.6399999
292,3.1105385,-16.379999,45.119999,-5.52
293,3.1205385,-16.08,45.18,-5.46
294,3.1305384,-15.9,44.759998,-4.9200001
295,3.1405384,-16.08,44.639999,-4.3800001
296,3.1505385,-15.9,44.639999,-4.4400001
297,3.1605384,-16.379999,44.639999,-4.5
298,3.1705377,-16.619999,44.879997,-4.6199999
299,3.1805377,-16.5,45.0,-4.9200001
300,3.1905377,-16.5,45.360001,-5.46
301,3.2005377,-16.74,45.119999,-5.7599998
302,3.2105377,-16.68,45.059998,-5.8199997
303,3.2205377,-16.92,45.0,-6.0
304,3.2305378,-17.039999,44.82,-5.5799999
305,3.2405377,-16.199999,44.759998,-4.98
306,3.2505377,-15.96,45.360001,-5.8799996
307,3.2605377,-16.08,45.18,-5.52
308,3.2705386,-15.9,45.18,-5.6399999
309,3.2805386,-16.32,45.360001,-5.6999998
310,3.2905386,-16.02,45.239998,-5.1599998
311,3.3005386,-15.54,45.539997,-5.6399999
312,3.3105386,-15.179999,45.539997,-6.0
313,3.3205386,-14.7,45.48,-6.54
314,3.3305386,-14.219999,45.059998,-6.6599998
315,3.3405386,-13.92,45.059998,-6.3599997
316,3.3505386,-14.28,44.82,-6.1199999
317,3.3605386,-14.34,44.879997,-6.0
318,3.3705377,-14.52,45.239998,-5.8799996
319,3.3805377,-14.34,45.0,-6.54
320,3.3905377,-13.92,45.059998,-6.6599998
321,3.4005377,-13.32,45.299999,-6.7199998
322,3.4105368,-13.259999,44.879997,-7.3799996
323,3.4205368,-13.679999,44.52,-7.1399999
324,3.4305369,-13.559999,44.399998,-7.4400001
325,3.4405368,-13.679999,44.219997,-7.98
326,3.4505368,-13.559999,44.399998,-8.0999994
327,3.4605368,-12.96,44.879997,-8.2200003
328,3.4705375,-13.98,44.579998,-8.04
329,3.4805375,-14.82,44.639999,-7.3199997
330,3.4905375,-14.82,44.34,-6.8399997
331,3.5005375,-15.299999,44.639999,-6.8999996
332,3.5105376,-14.219999,45.119999,-6.48
333,3.5205375,-13.92,45.119999,-7.1399999
334,3.5305375,-14.7,45.119999,-7.1399999
335,3.5405376,-14.58,44.939999,-7.1399999
336,3.5505376,-14.219999,44.759998,-7.9199996
337,3.5605376,-13.02,44.399998,-7.5
338,3.5705367,-11.82,44.759998,-7.3799996
339,3.5805367,-11.04,44.34,-7.3799996
340,3.5905367,-11.34,44.34,-7.5599999
341,3.6005367,-11.4,44.52,-7.8599997
342,3.6105367,-10.8,44.459999,-8.46
343,3.6205368,-11.16,44.34,-8.8199997
344,3.6305368,-10.679999,44.639999,-8.6399994
345,3.6405368,-10.86,44.879997,-8.7600002
346,3.6505367,-10.92,44.639999,-8.6399994
347,3.6605367,-10.5,44.639999,-8.5199995
348,3.6705376,-10.92,44.52,-8.9399996
349,3.6805376,-11.46,44.099998,-8.6399994
350,3.6905376,-11.16,44.040001,-8.5199995
351,3.7005376,-10.86,44.399998,-8.5799999
352,3.7105385,-9.8400002,44.34,-8.3999996
353,3.7205385,-9.1199999,44.16,-8.5199995
354,3.730539,-9.2399998,44.279999,-8.8199997
355,3.740539,-9.1799994,44.16,-8.0999994
356,3.750539,-9.8400002,44.099998,-7.5
357,3.760539,-9.2399998,44.399998,-7.2599998
358,3.7705381,-9.1799994,44.16,-6.2999997
359,3.7805382,-8.9399996,44.040001,-6.1799998
360,3.7905382,-8.2200003,44.459999,-5.1599998
361,3.8005382,-8.8199997,44.219997,-4.5599999
362,3.8105382,-9.1199999,44.52,-4.3199997
363,3.8205382,-9.5999994,44.34,-3.5999999
364,3.8305382,-9.8999996,44.16,-3.1799998
365,3.8405381,-10.2,44.279999,-3.24
366,3.8505381,-10.98,43.860001,-2.52
367,3.8605382,-11.88,43.5,-2.0999999
368,3.8705391,-12.48,42.899998,-1.5599999
369,3.880539,-12.599999,42.66,-0.41999999
370,3.890539,-12.36,42.779999,0.29999998
371,3.9005399,-11.58,43.139999,1.5
372,3.9105398,-11.82,43.379997,1.9799999
373,3.9205398,-12.0,43.379997,3.0
374,3.9305389,-12.3,43.200001,3.9599998
375,3.940539,-12.54,43.079998,4.4400001
376,3.950539,-12.66,42.599998,5.2799997
377,3.960539,-13.08,42.599998,4.98
378,3.9705381,-13.02,42.239998,5.46
379,3.9805382,-13.2,42.119999,5.6999998
380,3.9905381,-13.44,42.0,5.9400001
381,4.0005381,-13.38,41.879997,6.48
382,4.0105381,-13.98,41.879997,6.2999997
383,4.0205381,-14.52,41.879997,6.48
384,4.0305376,-14.759999,41.82,6.54
385,4.0405376,-15.179999,41.459999,7.1399999
386,4.0505376,-14.94,41.16,7.98
387,4.0605376,-15.0,40.68,7.7399998
388,4.0705384,-14.759999,40.139999,8.46
389,4.0805384,-14.639999,40.02,7.7999997
390,4.0905384,-15.0,40.079998,7.7399998
391,4.1005381,-15.24,39.48,8.5199995
392,4.1105381,-15.42,39.84,8.2799997
393,4.1205381,-15.24,39.84,9.1799994
394,4.1305381,-15.36,39.540001,9.0
395,4.1405381,-15.299999,39.959999,8.7600002
396,4.1505381,-15.48,39.84,8.3999996
397,4.1605381,-16.32,39.419998,7.3799996
398,4.1705375,-16.440001,39.599998,7.4400001
399,4.1805375,-16.139999,39.540001,7.4400001
400,4.1905375,-16.32,39.540001,7.1999998
401,4.2005367,-16.139999,39.719997,7.6799998
402,4.2105367,-15.78,39.599998,7.1999998
403,4.2205367,-16.199999,39.66,6.8399997
404,4.2305376,-15.48,40.259998,6.7799997
405,4.2405375,-15.24,40.32,6.54
406,4.2505375,-15.599999,40.379997,6.2399998
407,4.2605376,-15.839999,40.259998,6.0
408,4.2705384,-15.9,39.66,5.6999998
409,4.2805384,-15.839999,39.84,5.2799997
410,4.2905384,-15.719999,39.899998,4.9200001
411,4.3005384,-15.299999,39.959999,4.4400001
412,4.3105384,-15.719999,39.779999,4.0799999
413,4.3205384,-15.96,39.419998,4.6799998
414,4.3305384,-15.9,39.419998,4.9200001
415,4.3405385,-16.02,39.419998,5.52
416,4.3505384,-15.839999,39.599998,5.8799996
417,4.3605384,-15.9,39.48,5.2199998
418,4.3705376,-15.96,39.18,5.8199997
419,4.3805376,-15.96,38.82,5.8199997
420,4.3905376,-16.440001,38.700001,6.2399998
421,4.4005378,-16.799999,38.639999,6.3599997
422,4.4105379,-17.039999,38.52,6.1199999
423,4.4205379,-16.92,38.399998,5.7599998
424,4.4305378,-16.859999,38.16,5.3399997
425,4.4405378,-16.26,38.34,5.8199997
426,4.4505378,-16.440001,38.579998,5.3399997
427,4.4605379,-16.379999,38.700001,5.0999999
428,4.4705384,-16.02,38.700001,5.2199998
429,4.4805384,-16.26,38.279999,4.02
430,4.4905384,-15.9,38.219997,3.4199998
431,4.5005384,-15.66,38.52,3.24
432,4.5105384,-15.42,38.759998,2.3999999
433,4.5205384,-14.88,39.48,2.6399999
434,4.5305384,-14.46,38.939999,3.0
435,4.5405384,-14.46,38.82,3.0
436,4.5505384,-14.04,39.0,3.3
437,4.5605384,-13.679999,38.700001,2.8799999
438,4.5705378,-13.5,38.82,2.46
439,4.5805377,-12.78,38.879997,1.74
440,4.5905377,-12.059999,39.239998,1.38
441,4.6005377,-11.16,39.48,1.3199999
442,4.6105377,-10.32,40.079998,1.5
443,4.6205378,-9.8999996,39.899998,1.74
444,4.6305377,-9.54,39.599998,1.5599999
445,4.6405377,-9.1199999,39.599998,1.74
446,4.6505378,-8.6999998,39.599998,1.4399999
447,4.6605378,-7.7999997,40.139999,1.1999999
448,4.6705386,-7.0799999,40.259998,1.26
449,4.6805386,-6.6599998,40.259998,0.65999997
450,4.6905386,-6.7199998,40.259998,0.89999998
451,4.7005383,-6.8399997,40.02,0.95999998
452,4.7105383,-7.1999998,40.5,1.1999999
453,4.7205383,-7.3799996,40.860001,1.4399999
454,4.7305375,-7.5,40.98,1.0799999
455,4.7405375,-7.7999997,41.219997,0.83999997
456,4.7505375,-7.8599997,40.860001,0.35999998
457,4.7605374,-7.8599997,40.919998,0.0
458,4.7705366,-7.2599998,41.099998,-0.35999998
459,4.7805366,-7.3199997,41.099998,-0.47999999
460,4.7905366,-7.1999998,41.16,-0.059999999
461,4.8005366,-7.5,41.099998,-0.23999999
462,4.8105366,-7.2599998,41.16,-0.47999999
463,4.8205366,-6.6599998,41.099998,-0.59999996
464,4.8305366,-6.2999997,41.219997,-1.02
465,4.8405365,-5.9400001,41.399998,-0.95999998
466,4.8505366,-5.8799996,41.639999,-1.0799999
467,4.8605365,-5.6999998,41.759998,-0.65999997
468,4.8705371,-5.6399999,42.0,-1.26
469,4.8805372,-5.3399997,41.700001,-1.4399999
470,4.8905372,-4.8599997,41.16,-1.02
471,4.9005372,-4.8599997,41.279999,-1.92
472,4.9105371,-4.3199997,41.040001,-1.62
473,4.9205371,-3.9599998,41.040001,-1.74
474,4.9305364,-3.6599998,41.459999,-2.0999999
475,4.9405363,-3.3,41.219997,-1.9799999
476,4.9505363,-2.8799999,41.099998,-2.1599998
477,4.9605363,-2.8799999,40.799999,-2.22
478,4.9705354,-3.1799998,40.379997,-1.92
479,4.9805355,-2.5799999,40.079998,-1.8
480,4.9905354,-2.52,39.779999,-1.74
481,5.0005358,-1.8,39.360001,-1.5599999
482,5.0105358,-1.5,39.0,-2.04
483,5.0205358,-1.1999999,39.0,-2.28
484,5.0305366,-0.77999997,38.82,-2.28
485,5.0405366,-0.53999996,38.879997,-2.6399999
486,5.0505367,-0.17999999,38.700001,-2.9399998
487,5.0605367,0.29999998,39.0,-3.0
488,5.0705375,0.29999998,38.879997,-3.54
489,5.0805375,0.65999997,38.700001,-3.5999999
490,5.0905376,0.77999997,38.759998,-3.72
491,5.1005375,0.35999998,38.52,-3.5999999
492,5.1105375,0.23999999,38.639999,-3.54
493,5.1205375,-0.47999999,38.939999,-4.5599999
494,5.1305376,-0.41999999,38.879997,-4.8599997
495,5.1405376,-0.47999999,38.399998,-5.46
496,5.1505375,-0.71999997,37.919998,-5.2199998
497,5.1605376,-0.23999999,37.919998,-4.2599998
498,5.170537,-0.35999998,37.919998,-3.72
499,5.180537,-0.17999999,38.099998,-3.0599999
500,5.190537,0.23999999,38.579998,-2.52
501,5.200537,0.59999996,38.579998,-1.86
502,5.210537,0.47999999,38.279999,-1.02
503,5.220537,0.47999999,38.52,-0.17999999
504,5.2305378,0.71999997,38.939999,0.12
505,5.2405378,0.35999998,38.459999,1.38
506,5.2505378,0.65999997,38.399998,2.52
507,5.2605378,0.47999999,38.219997,3.3599999
508,5.2705387,0.17999999,37.559998,4.6199999
509,5.2805387,0.12,37.860001,4.9200001
510,5.2905387,-0.17999999,37.559998,5.2199998
511,5.3005387,0.12,37.200001,5.7599998
512,5.3105387,0.23999999,36.959999,6.0599999
513,5.3205387,-0.059999999,36.18,6.3599997
514,5.3305387,0.059999999,36.119999,6.6599998
515,5.3405387,-0.47999999,35.579998,7.1399999
516,5.3505387,-0.71999997,35.52,7.2599998
517,5.3605387,-0.71999997,35.880001,7.8599997
518,5.3705379,-0.77999997,36.0,7.9199996
519,5.3805378,-1.1999999,36.0,7.7399998
520,5.3905378,-1.4399999,35.759998,7.8599997
521,5.4005379,-2.1599998,35.399998,6.96
522,5.4105379,-2.8199999,35.099998,6.8999996
523,5.4205379,-2.7,35.040001,6.7799997
524,5.4305378,-3.1199999,35.040001,6.7199998
525,5.4405379,-3.54,34.799999,6.4200001
526,5.4505379,-3.54,34.739998,6.8399997
527,5.4605379,-4.02,34.380001,6.8399997
528,5.4705381,-3.78,34.139999,7.1999998
529,5.4805381,-2.9399998,34.079998,7.7399998
530,5.4905381,-3.1799998,34.079998,7.5599999
531,5.5005381,-2.6399999,34.139999,7.7399998
532,5.5105381,-2.8199999,34.02,7.5599999
533,5.5205381,-2.76,33.84,7.6199999
534,5.5305381,-2.22,33.66,7.1999998
535,5.5405381,-2.5799999,33.899998,6.8999996
536,5.5505381,-2.28,34.079998,6.4200001
537,5.5605381,-2.7,34.259998,5.46
538,5.5705373,-3.3599999,34.5,4.9200001
539,5.5805372,-3.3,34.919998,4.3199997
540,5.5905372,-3.54,34.98,3.78
541,5.6005372,-2.9399998,35.52,3.9599998
542,5.6105372,-1.86,35.700001,3.54
543,5.6205372,-1.38,35.040001,2.9399998
544,5.6305372,-0.95999998,35.399998,2.7
545,5.6405372,-0.95999998,35.279999,2.46
546,5.6505372,-1.3199999,34.919998,2.1599998
547,5.6605372,-1.3199999,34.919998,2.22
548,5.6705381,-0.71999997,34.739998,1.5599999
549,5.6805381,-0.59999996,34.739998,1.38
550,5.6905381,-0.23999999,34.799999,1.8
551,5.700538,-0.35999998,34.98,1.92
552,5.710538,-0.59999996,34.860001,2.5799999
553,5.7205381,-0.83999997,34.739998,2.8199999
554,5.7305381,-0.71999997,34.919998,3.0599999
555,5.7405381,-0.65999997,35.399998,2.7
556,5.7505381,-1.38,35.34,2.52
557,5.7605381,-1.86,34.919998,1.62
558,5.7705375,-2.3399999,34.68,0.71999997
559,5.7805375,-2.3999999,34.200001,1.14
560,5.7905375,-1.92,34.259998,0.71999997
561,5.8005375,-1.4399999,35.040001,0.83999997
562,5.8105375,-0.59999996,35.279999,0.23999999
563,5.8205375,-0.41999999,35.459999,-0.17999999
564,5.8305375,0.059999999,35.34,0.059999999
565,5.8405376,0.83999997,35.040001,0.17999999
566,5.8505376,0.95999998,34.919998,0.77999997
567,5.8605375,1.0799999,34.439999,0.47999999
568,5.8705384,2.04,34.860001,-0.12
569,5.8805384,2.8199999,34.98,-0.059999999
