,gyr_time,gyrX,gyrY,gyrZ
98,0.22012895,0.16653714,-0.67630416,-0.21907155
99,0.22212891,0.16348282,-0.67019552,-0.21662809
100,0.22412888,0.1549307,-0.65919995,-0.21113031
101,0.22612971,0.14821118,-0.65431303,-0.20746511
102,0.22812938,0.14698945,-0.6494261,-0.20502165
103,0.23012934,0.13782647,-0.64698267,-0.20196733
104,0.23212974,0.12988523,-0.65125871,-0.19585867
105,0.23412974,0.12744176,-0.65125871,-0.19280434
106,0.23612978,0.11950051,-0.66347599,-0.19036089
107,0.23812981,0.112781,-0.67202812,-0.18547396
108,0.24012984,0.1091158,-0.67935848,-0.18547396
109,0.24212987,0.099341959,-0.69096494,-0.18486309
110,0.24412947,0.09323331,-0.70257139,-0.18364136
111,0.24612864,0.090789847,-0.71112353,-0.18241963
112,0.24812781,0.088346384,-0.72700602,-0.1811979
113,0.25012694,0.082848601,-0.74288851,-0.1811979
114,0.25212604,0.084070332,-0.75144058,-0.17936531
115,0.254126,0.082237735,-0.76304704,-0.18241963
116,0.2561262,0.08162687,-0.77954042,-0.1811979
117,0.25812617,0.083459467,-0.78381646,-0.18180877
118,0.26012614,0.085292056,-0.7960338,-0.18486309
119,0.26212627,0.089568116,-0.80641848,-0.18608482
120,0.26412624,0.090789847,-0.80886197,-0.18730655
121,0.2661271,0.09323331,-0.81924665,-0.19097175
122,0.2681277,0.097509362,-0.82169014,-0.19280434
123,0.27012847,0.099341959,-0.82230097,-0.19280434
124,0.2721285,0.10239629,-0.82535529,-0.19341521
125,0.27412853,0.10361802,-0.82169014,-0.19158261
126,0.27612857,0.10422888,-0.82169014,-0.18913916
127,0.2781286,0.10545062,-0.81924665,-0.18730655
128,0.28012863,0.10300715,-0.81435972,-0.18364136
129,0.28212867,0.10483975,-0.8113054,-0.18180877
130,0.28412867,0.099952824,-0.80519676,-0.17936531
131,0.2861278,0.098120227,-0.80214244,-0.17753272
132,0.28812693,0.090789847,-0.79236859,-0.16836974
133,0.29012607,0.084681198,-0.78381646,-0.15920675
134,0.2921252,0.07735081,-0.77709693,-0.15737416
135,0.2941252,0.066966102,-0.76671225,-0.14760031
136,0.29612483,0.055359662,-0.75754929,-0.13843733
137,0.2981248,0.047418416,-0.74777544,-0.13599387
138,0.30012476,0.032146782,-0.74166679,-0.12622003
139,0.30212473,0.012599096,-0.72761685,-0.11888964
140,0.3041247,0.0052687125,-0.72334081,-0.11461359
141,0.30612553,-0.01488984,-0.71051264,-0.10667235
142,0.30812636,-0.031994067,-0.7019605,-0.099952824
143,0.31012719,-0.04176791,-0.69585186,-0.093844175
144,0.31212806,-0.059483003,-0.68607801,-0.090178981
145,0.31412806,-0.077198096,-0.67996937,-0.082848601
146,0.31612826,-0.08391761,-0.67447162,-0.079183407
147,0.31812829,-0.097967513,-0.6671412,-0.073074758
148,0.32012833,-0.11079568,-0.65981084,-0.066966102
149,0.32212819,-0.11446088,-0.65736735,-0.065133505
150,0.32412823,-0.12362386,-0.64637178,-0.055970527
151,0.32612736,-0.12851077,-0.6359871,-0.044364087
152,0.32812649,-0.13400856,-0.63171101,-0.040698897
153,0.33012559,-0.13706289,-0.62010461,-0.037644573
154,0.33212469,-0.14194982,-0.61582851,-0.033368513
155,0.33412376,-0.14500414,-0.61033076,-0.030925052
156,0.33612372,-0.14805846,-0.60483295,-0.027870728
157,0.33812396,-0.15172365,-0.59750259,-0.027259862
158,0.34012356,-0.14989106,-0.5950591,-0.027259862
159,0.34212352,-0.15050192,-0.58467442,-0.026648996
160,0.34412352,-0.14928019,-0.577344,-0.026038131
161,0.34612442,-0.1474476,-0.57306796,-0.024816401
162,0.34812532,-0.145615,-0.56573755,-0.024205536
163,0.35012622,-0.14133894,-0.56023979,-0.026038131
164,0.35212712,-0.14011721,-0.55535287,-0.022372939
165,0.35412716,-0.13584116,-0.54557902,-0.025427265
166,0.35612752,-0.13461943,-0.54313558,-0.024205536
167,0.35812755,-0.13095424,-0.53763777,-0.02359467
168,0.36012759,-0.1297325,-0.53213996,-0.02359467
169,0.36212759,-0.12728904,-0.52358788,-0.019929478
170,0.36412759,-0.12423472,-0.51992267,-0.019318614
171,0.36612672,-0.12240212,-0.51686835,-0.018707749
172,0.36812672,-0.11812606,-0.50831622,-0.019929478
173,0.37012672,-0.11446088,-0.50281847,-0.018707749
174,0.37212672,-0.11201742,-0.4985424,-0.020540344
175,0.37412672,-0.10713049,-0.49243376,-0.018707749
176,0.37612669,-0.10407617,-0.48999029,-0.020540344
177,0.37812665,-0.10224357,-0.48204905,-0.018707749
178,0.38012662,-0.097967513,-0.47838384,-0.019929478
179,0.38212658,-0.09552405,-0.4789947,-0.020540344
180,0.38412618,-0.091247998,-0.47716212,-0.019929478
181,0.38612615,-0.08819367,-0.47532952,-0.020540344
182,0.38812698,-0.083306745,-0.47716212,-0.019929478
183,0.39012785,-0.075365499,-0.4789947,-0.021762075
184,0.39212872,-0.072922036,-0.48265991,-0.019929478
185,0.39412965,-0.070478581,-0.48754683,-0.020540344
186,0.39612968,-0.06498079,-0.49915326,-0.019318614
187,0.39812945,-0.060704734,-0.51137054,-0.019929478
188,0.40012985,-0.060093869,-0.51809007,-0.018707749
189,0.40212988,-0.055206947,-0.53091824,-0.018096883
190,0.40412991,-0.04970916,-0.54863334,-0.016875152
191,0.40612908,-0.047265697,-0.55413115,-0.017486017
192,0.40812818,-0.044211373,-0.57001364,-0.016264288
193,0.41012814,-0.03810272,-0.58467442,-0.018707749
194,0.41212811,-0.037491854,-0.59078306,-0.016875152
195,0.41412808,-0.035659257,-0.60422206,-0.019929478
196,0.41612804,-0.029550606,-0.6146068,-0.021762075
197,0.41812801,-0.025885414,-0.61949372,-0.022372939
198,0.42012798,-0.023441954,-0.62804586,-0.022983804
199,0.42212798,-0.019776762,-0.63293272,-0.027259862
200,0.42412798,-0.017333301,-0.6341545,-0.027870728
201,0.42612884,-0.011224649,-0.63659793,-0.028481591
202,0.42812884,-0.0093920529,-0.63476533,-0.029703323
203,0.43012884,-0.0051159966,-0.63048929,-0.029092457
204,0.43212884,-0.0020616702,-0.62315893,-0.03153592
205,0.43412884,0.00099265599,-0.62071544,-0.034590244
206,0.43612884,0.0040469822,-0.60727644,-0.036422841
207,0.43812884,0.0052687125,-0.59566998,-0.039477166
208,0.44012887,0.0089339046,-0.58895046,-0.040088031
209,0.44212891,0.0107665,-0.57612228,-0.040088031
210,0.44412931,0.01198823,-0.56085068,-0.040088031
211,0.44612937,0.014431692,-0.55352026,-0.040698897
212,0.44812854,0.017486017,-0.53763777,-0.040088031
213,0.45012771,0.021762075,-0.52053356,-0.044364087
214,0.45212687,0.022372939,-0.51259232,-0.04314236
215,0.45412687,0.027259862,-0.49915326,-0.044364087
216,0.45612684,0.030314188,-0.48327076,-0.043753222
217,0.4581268,0.033368513,-0.47777298,-0.044364087
218,0.46012677,0.040698897,-0.46494481,-0.041309763
219,0.46212674,0.044364087,-0.45700356,-0.041920628
220,0.4641267,0.05047274,-0.45211664,-0.039477166
221,0.4661275,0.056581393,-0.44234279,-0.039477166
222,0.46812837,0.064522639,-0.43867761,-0.037644573
223,0.47012837,0.068187833,-0.43562329,-0.034590244
224,0.4721284,0.075518213,-0.42768204,-0.030925052
225,0.47412843,0.082237735,-0.42401683,-0.026648996
226,0.47612847,0.085902922,-0.41790819,-0.026648996
227,0.4781285,0.091400713,-0.41241041,-0.025427265
228,0.48012853,0.099341959,-0.40813434,-0.019929478
229,0.48212856,0.10300715,-0.40446916,-0.016264288
230,0.4841286,0.10606148,-0.39713877,-0.013209961
231,0.48612773,0.1091158,-0.3910301,-0.0064904434
232,0.48812686,0.1091158,-0.38553232,-0.0052687125
233,0.490126,0.11033753,-0.38064539,0.001450805
234,0.49212513,0.10667235,-0.37575847,0.010002919
235,0.4941253,0.10850494,-0.37331504,0.016111571
236,0.4961253,0.10422888,-0.37148243,0.022220224
237,0.4981253,0.097509362,-0.37209329,0.033215798
238,0.50012526,0.093844175,-0.37026069,0.041157044
239,0.50212523,0.085902922,-0.37453675,0.048487429
240,0.50412519,0.076129079,-0.37453675,0.0613156
241,0.50612603,0.073074758,-0.37820193,0.065591656
242,0.50812686,0.06207918,-0.382478,0.075976364
243,0.51012769,0.051083606,-0.38736492,0.084528476
244,0.51212853,0.046196684,-0.39530617,0.090637133
245,0.51412849,0.034590244,-0.40263656,0.1034653
246,0.51612866,0.021762075,-0.41118866,0.11385001
247,0.51812869,0.016875152,-0.41851905,0.1193478
248,0.52012872,0.003436117,-0.43256894,0.1333977
249,0.52212876,-0.0093920529,-0.44784057,0.14500414
250,0.52412879,-0.016722437,-0.45517096,0.15233453
251,0.52612796,-0.031383201,-0.4789947,0.16210836
252,0.52812712,-0.035048392,-0.48815769,0.16699529
253,0.53012629,-0.052152619,-0.50831622,0.17921259
254,0.53212542,-0.069867715,-0.53091824,0.18593211
255,0.53412452,-0.077808961,-0.54191381,0.18837558
256,0.53612449,-0.096745782,-0.56695932,0.19570595
257,0.53812445,-0.11201742,-0.59017217,0.20242546
258,0.54012442,-0.1333977,-0.61705023,0.2054798
259,0.54212412,-0.14439327,-0.63110018,0.20975585
260,0.54412408,-0.16638441,-0.66164345,0.21219932
261,0.54612495,-0.18837558,-0.69157583,0.2140319
262,0.54812582,-0.19937114,-0.71295607,0.21647537
263,0.55012672,-0.22563834,-0.74960804,0.21708624
264,0.55212762,-0.24640776,-0.78809255,0.21708624
265,0.55412748,-0.25740334,-0.80580759,0.21586451
266,0.55612752,-0.2775619,-0.84795731,0.20914499
267,0.55812755,-0.29161179,-0.87055933,0.20670153
268,0.56012758,-0.30932689,-0.91515249,0.19753855
269,0.56212762,-0.32276592,-0.9560805,0.18654297
270,0.56412765,-0.33253977,-0.97746074,0.18104519
271,0.56612675,-0.34658965,-1.0159453,0.1737148
272,0.56812588,-0.36613736,-1.0470994,0.16333009
273,0.57012588,-0.37468946,-1.0550406,0.15477799
274,0.57212588,-0.37163514,-0.99456495,0.11262828
275,0.57412588,-0.37957639,-0.91942853,0.062537327
276,0.57612571,-0.38079813,-0.88460922,0.037491854
277,0.57812481,-0.38324159,-0.8308531,-0.0040469822
278,0.58012478,-0.38385245,-0.7899251,-0.037644573
279,0.58212475,-0.38201985,-0.77221,-0.051083606
280,0.58412471,-0.37957639,-0.74533194,-0.068798698
281,0.58612598,-0.37102428,-0.72272992,-0.082237735
282,0.58812681,-0.36186129,-0.717843,-0.087124653
283,0.59012764,-0.35025486,-0.70318228,-0.092622444
284,0.59212848,-0.3300963,-0.69890618,-0.094455041
285,0.59412934,-0.31910074,-0.69890618,-0.099952824
286,0.59612938,-0.29405525,-0.7019605,-0.10300715
287,0.59812941,-0.26900977,-0.71539956,-0.10850494
288,0.60012944,-0.25557074,-0.7196756,-0.10667235
289,0.60212974,-0.22747095,-0.73861241,-0.112781
290,0.60412978,-0.19753855,-0.76060361,-0.11644619
291,0.60612894,-0.18409951,-0.77282089,-0.11705706
292,0.60812811,-0.15233453,-0.80336416,-0.12072224
293,0.61012811,-0.12240212,-0.84123778,-0.11155926
294,0.61212807,-0.10590876,-0.86261809,-0.10667235
295,0.61412764,-0.07658723,-0.89804828,-0.099952824
296,0.61612721,-0.04604397,-0.91759598,-0.10056369
297,0.61812677,-0.033215798,-0.92187202,-0.10422888
298,0.62012727,-0.0032834008,-0.92248291,-0.11583532
299,0.62212724,0.026038131,-0.90843296,-0.13049608
300,0.6241272,0.037644573,-0.89865911,-0.14210252
301,0.6261281,0.059635721,-0.87239194,-0.16103935
302,0.62812887,0.082848601,-0.83635086,-0.18058704
303,0.6301289,0.091400713,-0.81680322,-0.19097175
304,0.63212894,0.10483975,-0.7764861,-0.20196733
305,0.63412897,0.11827879,-0.73372549,-0.21418463
306,0.636129,0.12194397,-0.71417785,-0.21907155
307,0.6381299,0.12744176,-0.67752594,-0.22579107
308,0.64012993,0.13110696,-0.64515007,-0.23006712
309,0.64213003,0.12805262,-0.62743497,-0.22762366
310,0.64413003,0.13049608,-0.60544384,-0.22518019
311,0.64612873,0.12255484,-0.58284181,-0.22456934
312,0.64812787,0.1231657,-0.5755114,-0.22579107
313,0.650127,0.11583532,-0.55535287,-0.22029328
314,0.65212613,0.11033753,-0.54008126,-0.21907155
315,0.65412613,0.10606148,-0.53213996,-0.21540636
316,0.6561261,0.098731093,-0.51870096,-0.21051943
317,0.65812606,0.092622444,-0.50953799,-0.20624338
318,0.66012603,0.090789847,-0.50892711,-0.20441078
319,0.66212586,0.084681198,-0.50281847,-0.19769126
320,0.66412583,0.078572541,-0.49793154,-0.19158261
321,0.66612666,0.074907348,-0.49915326,-0.18608482
322,0.6681275,0.073685624,-0.50037497,-0.17875445
323,0.67012746,0.071242161,-0.50648367,-0.1689806
324,0.67212746,0.070631295,-0.50770539,-0.16165021
325,0.6741279,0.07002043,-0.51809007,-0.14821118
326,0.67612793,0.067576967,-0.52969652,-0.13477215
327,0.67812836,0.067576967,-0.53824866,-0.12744176
328,0.68012786,0.065133505,-0.55474198,-0.11155926
329,0.68212789,0.065133505,-0.5755114,-0.093844175
330,0.68412793,0.065133505,-0.58772874,-0.086513788
331,0.68612709,0.059635721,-0.61582851,-0.071242161
332,0.68812636,0.05841399,-0.62682408,-0.063300908
333,0.69012546,0.057803124,-0.65492392,-0.049251009
334,0.69212456,0.052305337,-0.68424541,-0.037033707
335,0.69412452,0.051694471,-0.69707358,-0.032146782
336,0.69612449,0.048029281,-0.72456253,-0.013820826
337,0.69812446,0.037033707,-0.75571668,0.0032834008
338,0.70012442,0.03520111,-0.77037746,0.01366811
339,0.70212432,0.020540344,-0.80580759,0.028328875
340,0.70412432,0.010155635,-0.83635086,0.042989641
341,0.70612522,0.0016035213,-0.84795731,0.050320026
342,0.70812612,-0.013057245,-0.87850058,0.063759059
343,0.71012662,-0.027107146,-0.90660036,0.077198096
344,0.71212752,-0.038713586,-0.91698509,0.082085021
345,0.71412756,-0.05337435,-0.9365328,0.090026267
346,0.71612759,-0.06925685,-0.95730221,0.10041098
347,0.71812762,-0.077198096,-0.96646518,0.10163271
348,0.72012766,-0.093080595,-0.97929335,0.10774136
349,0.72212779,-0.10713049,-0.99151063,0.1175152
350,0.72412779,-0.11507174,-0.99884105,0.11812606
351,0.72612692,-0.12545645,-1.0043389,0.12240212
352,0.72812605,-0.13767375,-1.0092257,0.13156511
353,0.73012519,-0.14011721,-1.0141127,0.12606731
354,0.73212432,-0.14805846,-1.0141127,0.12851077
355,0.73412342,-0.15477799,-1.0165561,0.13828462
356,0.73612379,-0.15661058,-1.0159453,0.13889548
357,0.73812375,-0.16088663,-1.0110583,0.14194982
358,0.74012372,-0.16333009,-1.0055605,0.14317155
359,0.74212368,-0.1651627,-1.0031171,0.14378241
360,0.74412365,-0.16638441,-0.99823016,0.14194982
361,0.74612448,-0.16638441,-0.99151063,0.13950635
362,0.74812532,-0.16699529,-0.98967808,0.13706289
363,0.75012618,-0.16882788,-0.97990423,0.13278683
364,0.75212708,-0.17004961,-0.9713521,0.12789991
365,0.75412712,-0.16943875,-0.96279997,0.12728904
366,0.75612715,-0.16943875,-0.95485872,0.12056953
367,0.75812718,-0.16760615,-0.94569576,0.11568261
368,0.76012721,-0.16455182,-0.94019794,0.11201742
369,0.76212725,-0.1614975,-0.93103498,0.10651962
370,0.76412728,-0.15844317,-0.9188177,0.097356647
371,0.76612648,-0.15661058,-0.91087645,0.094302319
372,0.76812645,-0.15050192,-0.89255047,0.092469729
373,0.77012681,-0.14378241,-0.87850058,0.093080595
374,0.77212678,-0.14011721,-0.87727886,0.094913185
375,0.77412674,-0.13278683,-0.86750501,0.097967513
376,0.77612671,-0.12362386,-0.86750501,0.099189244
377,0.77812668,-0.11995866,-0.86445069,0.10102184
378,0.78012664,-0.10468704,-0.85956377,0.10041098
379,0.78212664,-0.096134916,-0.85040081,0.09552405
380,0.78412668,-0.090026267,-0.84368128,0.093080595
381,0.78612728,-0.082695879,-0.8271879,0.091247998
382,0.78812818,-0.074754633,-0.80030984,0.086971939
383,0.79012908,-0.071089447,-0.79053599,0.082695879
384,0.79212998,-0.06925685,-0.76549053,0.079030693
385,0.79413088,-0.06498079,-0.74044502,0.075365499
386,0.79613091,-0.062537327,-0.73311466,0.072922036
387,0.79813094,-0.06498079,-0.70990175,0.068645984
388,0.80013094,-0.06498079,-0.69096494,0.070478581
389,0.80213094,-0.066202521,-0.67691505,0.070478581
390,0.80413094,-0.069867715,-0.65981084,0.073532902
391,0.80613007,-0.07231117,-0.65125871,0.072922036
392,0.80812921,-0.077808961,-0.6298784,0.079030693
393,0.81012921,-0.083306745,-0.61094159,0.079641558
394,0.81212917,-0.088804536,-0.59139389,0.08391761
395,0.81412914,-0.092469729,-0.5791766,0.085750207
396,0.8161291,-0.097967513,-0.56085068,0.087582804
397,0.81812907,-0.10651962,-0.54496813,0.09552405
398,0.82012904,-0.10713049,-0.53702688,0.097356647
399,0.822129,-0.11262828,-0.52908564,0.10102184
400,0.82412897,-0.11446088,-0.52908564,0.10407617
401,0.82612947,-0.11812606,-0.52419871,0.11018482
402,0.82812947,-0.11873693,-0.53397256,0.10835222
403,0.8301295,-0.12056953,-0.54008126,0.11201742
404,0.83212927,-0.11873693,-0.56268322,0.10835222
405,0.8341293,-0.12056953,-0.59200478,0.10407617
406,0.83612933,-0.11690433,-0.59383738,0.10102184
407,0.83812937,-0.11201742,-0.60300034,0.10468704
408,0.8401285,-0.10835222,-0.61094159,0.11079568
409,0.84212853,-0.11262828,-0.61582851,0.10957395
410,0.84412853,-0.11323915,-0.62560236,0.11262828
411,0.84612793,-0.11812606,-0.63110018,0.12423472
412,0.84812703,-0.11568261,-0.64148486,0.12545645
413,0.85012613,-0.1193478,-0.66653031,0.12545645
414,0.85212523,-0.12606731,-0.68424541,0.12423472
415,0.8541252,-0.12484559,-0.68363458,0.12789991
416,0.85612516,-0.12728904,-0.67508245,0.12179126
417,0.85812513,-0.13034338,-0.66653031,0.12301299
418,0.86012513,-0.13156511,-0.66347599,0.12179126
419,0.86212516,-0.12789991,-0.59200478,0.086361073
420,0.8641252,-0.13950635,-0.53702688,0.053985216
421,0.8661261,-0.145615,-0.51747924,0.03810272
422,0.868127,-0.15783231,-0.49609894,0.025274549
423,0.87012703,-0.15905404,-0.4789947,0.022831088
424,0.87212706,-0.16027577,-0.47044259,0.022831088
425,0.8741271,-0.16027577,-0.47349691,0.025274549
426,0.87612713,-0.15844317,-0.48571423,0.036880989
427,0.87812713,-0.15722144,-0.49487722,0.04176791
428,0.88012713,-0.15538885,-0.51992267,0.056428678
429,0.88212713,-0.15355626,-0.5596289,0.071089447
430,0.88412713,-0.15599971,-0.58772874,0.085750207
431,0.88612653,-0.15294538,-0.65003699,0.1034653
432,0.88812566,-0.15599971,-0.70806921,0.11629347
433,0.89012476,-0.15661058,-0.73372549,0.1193478
434,0.89212413,-0.16088663,-0.77526438,0.12545645
435,0.89412409,-0.16577356,-0.79847723,0.12484559
436,0.89612406,-0.16882788,-0.80397505,0.12423472
437,0.89812403,-0.17615826,-0.80641848,0.11690433
438,0.90012489,-0.17676914,-0.80336416,0.11018482
439,0.90212486,-0.17799085,-0.7960338,0.10713049
440,0.90412482,-0.18165605,-0.77159917,0.096134916
441,0.90612569,-0.18715385,-0.71906477,0.084528476
442,0.90812659,-0.19265163,-0.68363458,0.079641558
443,0.91012749,-0.20242546,-0.60605466,0.07231117
444,0.91212839,-0.20670153,-0.5266422,0.071700305
445,0.91412842,-0.20731239,-0.48876855,0.074143767
446,0.91612846,-0.2036472,-0.42707115,0.084528476
447,0.91812849,-0.19631682,-0.37942368,0.09980011
448,0.92012852,-0.19326249,-0.36842811,0.10590876
449,0.92212852,-0.18043432,-0.3647629,0.11690433
450,0.92412959,-0.17860173,-0.37636936,0.11812606
451,0.92612872,-0.17310394,-0.38736492,0.11812606
452,0.92812782,-0.16760615,-0.40935606,0.1175152
453,0.93012692,-0.1651627,-0.41912991,0.11995866
454,0.93212602,-0.15905404,-0.44051021,0.12118039
455,0.93412512,-0.15783231,-0.45517096,0.12240212
456,0.93612422,-0.15538885,-0.46616653,0.12301299
457,0.93812422,-0.15416712,-0.48143816,0.11995866
458,0.94012425,-0.15111279,-0.49915326,0.11629347
459,0.94212429,-0.14622587,-0.50648367,0.11446088
460,0.94412432,-0.14317155,-0.51320314,0.11446088
461,0.94612522,-0.13828462,-0.51747924,0.11507174
462,0.94812612,-0.12912165,-0.52358788,0.12240212
463,0.95012702,-0.12179126,-0.52419871,0.12912165
464,0.95212792,-0.11446088,-0.53275084,0.13706289
465,0.95412795,-0.10835222,-0.53824866,0.13706289
466,0.95612762,-0.10407617,-0.54741162,0.13034338
467,0.95812762,-0.10285444,-0.56268322,0.11873693
468,0.96012762,-0.1034653,-0.57612228,0.11507174
469,0.96212782,-0.10285444,-0.59383738,0.10407617
470,0.96412782,-0.10285444,-0.61521769,0.097356647
471,0.96612695,-0.10285444,-0.6164394,0.093691453
472,0.96812692,-0.11140655,-0.59139389,0.085139342
473,0.97012688,-0.12179126,-0.55229855,0.085139342
474,0.97212685,-0.1297325,-0.53947037,0.085750207
475,0.97412682,-0.145615,-0.51625746,0.093691453
476,0.97612678,-0.16760615,-0.48693597,0.096134916
477,0.97812675,-0.17921259,-0.46616653,0.093691453
478,0.98012671,-0.20792326,-0.42157337,0.090637133
479,0.98212668,-0.23724478,-0.37636936,0.08391761
480,0.98412558,-0.25251642,-0.35498905,0.083306745
481,0.98612701,-0.27206412,-0.32872185,0.090026267
482,0.98812791,-0.28550315,-0.32688928,0.10651962
483,0.99012881,-0.29039007,-0.33116531,0.11568261
484,0.99212971,-0.29772046,-0.35498905,0.12912165
485,0.99413061,-0.30016392,-0.38736492,0.13584116
486,0.99613151,-0.30016392,-0.4087452,0.14011721
487,0.99813155,-0.29772046,-0.44539711,0.14500414
488,1.0001315,-0.28916833,-0.48388162,0.14622587
489,1.0021315,-0.28916833,-0.50281847,0.14805846
490,1.0041315,-0.28183794,-0.53397256,0.1474476
491,1.0061306,-0.27939448,-0.5596289,0.14683673
492,1.0081297,-0.28061622,-0.56879193,0.1474476
493,1.010129,-0.28183794,-0.58039832,0.15050192
494,1.012129,-0.28305969,-0.59200478,0.145615
495,1.014129,-0.28305969,-0.59933513,0.145615
