,gyr_time,gyrX,gyrY,gyrZ
92,0.20537003,-0.006337727,-0.018325957,-0.0046578473
93,0.20737,-0.0081703225,-0.014049901,-0.0064904434
94,0.20937076,-0.010002919,-0.015271631,-0.0040469822
95,0.21137163,-0.0069485921,-0.01038471,-0.0058795782
96,0.21337253,-0.0069485921,-0.0091629783,-0.0077121737
97,0.21537343,-0.0087811882,-0.0097738439,-0.0064904434
98,0.21737346,-0.0087811882,-0.0036651916,-0.0052687125
99,0.2193735,-0.0081703225,-0.004886922,-0.0083230389
100,0.22137353,-0.0093920529,-0.002443461,-0.0064904434
101,0.2233742,-0.011224649,-0.00061086525,-0.0064904434
102,0.22537423,-0.0087811882,0.0012217305,-0.0040469822
103,0.22737426,-0.010613783,0.0012217305,-0.0046578473
104,0.22937339,-0.010613783,0.0,-0.0052687125
105,0.23137289,-0.012446379,0.00061086525,-0.0040469822
106,0.23337289,-0.011835515,0.002443461,-0.0046578473
107,0.23537289,-0.011224649,0.0018325958,-0.0064904434
108,0.23737289,-0.011224649,0.00061086525,-0.0046578473
109,0.23937289,-0.01366811,-0.0030543262,-0.0046578473
110,0.24137286,-0.014278975,-0.002443461,-0.0040469822
111,0.24337306,-0.013057245,-0.0018325958,-0.003436117
112,0.24537303,-0.01488984,-0.0036651916,-0.003436117
113,0.24737299,-0.016111571,-0.0036651916,-0.0022143866
114,0.24937383,-0.016722437,-0.0085521135,-0.00099265599
115,0.25137466,-0.017333301,-0.0067195175,-0.0016035213
116,0.25337549,-0.018555032,-0.0073303832,-0.00099265599
117,0.25537632,-0.018555032,-0.010995574,0.001450805
118,0.25737719,-0.016722437,-0.012217305,0.00022907447
119,0.25937712,-0.018555032,-0.013439035,0.001450805
120,0.26137716,-0.019776762,-0.014660766,-0.00099265599
121,0.26337719,-0.019165898,-0.01282817,-0.00038179077
122,0.26537722,-0.022831088,-0.014049901,0.00083993969
123,0.26737726,-0.023441954,-0.014660766,-0.00038179077
124,0.26937639,-0.024052819,-0.019547688,0.0020616702
125,0.27137555,-0.025274549,-0.018325957,0.0026725354
126,0.27337555,-0.025274549,-0.019547688,0.0026725354
127,0.27537552,-0.023441954,-0.016493361,0.00022907447
128,0.27737549,-0.023441954,-0.021991149,0.0020616702
129,0.27937545,-0.024052819,-0.02321288,0.0026725354
130,0.28137542,-0.022220224,-0.023823744,0.0026725354
131,0.28337475,-0.024663685,-0.026267206,0.001450805
132,0.28537472,-0.02649628,-0.022602014,0.003894266
133,0.28737468,-0.025885414,-0.025045475,0.0045051314
134,0.28937555,-0.024052819,-0.021991149,0.003894266
135,0.29137558,-0.025274549,-0.021991149,0.0045051314
136,0.29337562,-0.024663685,-0.020769419,0.0026725354
137,0.29537562,-0.022831088,-0.017104227,0.0045051314
138,0.29737535,-0.024052819,-0.015271631,0.0045051314
139,0.29937518,-0.024052819,-0.010995574,0.0026725354
140,0.30137521,-0.021609358,-0.0097738439,0.0026725354
141,0.30337501,-0.020998493,-0.0079412479,0.0020616702
142,0.30537505,-0.019776762,0.0,0.00022907447
143,0.30737505,-0.020998493,0.0036651916,0.003894266
144,0.30937418,-0.018555032,0.0054977871,-0.00099265599
145,0.31137331,-0.017944166,0.0079412479,0.00083993969
146,0.31337245,-0.017333301,0.0091629783,0.0020616702
147,0.31537158,-0.01488984,0.0091629783,-0.0016035213
148,0.31737158,-0.017333301,0.01038471,0.00083993969
149,0.31937204,-0.016722437,0.0097738439,0.00022907447
150,0.32137201,-0.017333301,0.01160644,0.001450805
151,0.32337198,-0.016111571,0.012217305,0.00022907447
152,0.32537194,-0.016111571,0.010995574,0.00022907447
153,0.32737191,-0.016111571,0.012217305,0.00083993969
154,0.32937278,-0.017333301,0.010995574,-0.00038179077
155,0.33137361,-0.016722437,0.0085521135,0.0020616702
156,0.33337347,-0.017333301,0.0097738439,0.001450805
157,0.33537347,-0.017333301,0.0085521135,0.001450805
158,0.33737351,-0.015500706,0.0054977871,0.00022907447
159,0.33937354,-0.017333301,0.004886922,0.00022907447
160,0.34137357,-0.017944166,0.0067195175,0.00083993969
161,0.34337361,-0.016722437,0.004886922,0.0020616702
162,0.34537364,-0.018555032,0.0067195175,0.0020616702
163,0.34737367,-0.018555032,0.0085521135,0.00083993969
164,0.34937284,-0.018555032,0.0073303832,0.00022907447
165,0.35137197,-0.017333301,0.010995574,0.00022907447
166,0.35337107,-0.018555032,0.0091629783,-0.00038179077
167,0.3553702,-0.016111571,0.01038471,-0.00099265599
168,0.35737047,-0.017944166,0.012217305,-0.00038179077
169,0.35937064,-0.016111571,0.01282817,-0.00099265599
170,0.3613706,-0.016111571,0.015882496,-0.00038179077
171,0.36337057,-0.016111571,0.014660766,-0.00099265599
172,0.36537053,-0.017333301,0.018325957,0.00083993969
173,0.36737053,-0.015500706,0.018936822,0.00022907447
174,0.3693711,-0.01488984,0.020158553,-0.00038179077
175,0.371372,-0.01488984,0.020769419,0.00022907447
176,0.3733729,-0.01488984,0.019547688,0.00083993969
177,0.3753738,-0.014278975,0.020158553,0.00083993969
178,0.37737383,-0.01488984,0.019547688,0.00083993969
179,0.37937387,-0.014278975,0.019547688,0.0032834008
180,0.3813739,-0.014278975,0.018936822,0.001450805
181,0.38337393,-0.016722437,0.018936822,0.0020616702
182,0.38537393,-0.016111571,0.021380283,0.00083993969
183,0.38737393,-0.018555032,0.021380283,0.0032834008
184,0.38937306,-0.017944166,0.017104227,0.0051159966
185,0.3913722,-0.018555032,0.014660766,0.0045051314
186,0.39337143,-0.020998493,0.013439035,0.0075594573
187,0.39537056,-0.022831088,0.014049901,0.0069485921
188,0.39736966,-0.022831088,0.012217305,0.0087811882
189,0.39937093,-0.022220224,0.012217305,0.0087811882
190,0.40137056,-0.020998493,0.0091629783,0.010613783
191,0.40337053,-0.022831088,0.0091629783,0.011224649
192,0.4053705,-0.021609358,0.0085521135,0.011835515
193,0.4073709,-0.021609358,0.0085521135,0.012446379
194,0.40937173,-0.023441954,0.0091629783,0.011224649
195,0.41137256,-0.023441954,0.0079412479,0.01366811
196,0.41337343,-0.024663685,0.0079412479,0.012446379
197,0.41537443,-0.024052819,0.0085521135,0.01366811
198,0.41737446,-0.024052819,0.0091629783,0.013057245
199,0.41937449,-0.02649628,0.01160644,0.016111571
200,0.42137453,-0.025274549,0.01038471,0.01488984
201,0.42337456,-0.027107146,0.014049901,0.01488984
202,0.42537459,-0.027718011,0.015882496,0.016722437
203,0.42737462,-0.028328875,0.018936822,0.014278975
204,0.42937409,-0.028939741,0.022602014,0.017333301
205,0.43137406,-0.027107146,0.023823744,0.015500706
206,0.43337402,-0.028328875,0.02687807,0.017333301
207,0.43537399,-0.027718011,0.029321533,0.016722437
208,0.43737396,-0.028328875,0.032986723,0.018555032
209,0.43937392,-0.028939741,0.034208454,0.017944166
210,0.44137389,-0.027718011,0.037873644,0.016111571
211,0.44337385,-0.027107146,0.041538838,0.015500706
212,0.44537385,-0.029550606,0.043982297,0.018555032
213,0.44737389,-0.030161472,0.047036625,0.019165898
214,0.44937479,-0.029550606,0.051312681,0.019165898
215,0.45137569,-0.027718011,0.053145275,0.019165898
216,0.45337659,-0.027107146,0.056199603,0.016722437
217,0.45537749,-0.028939741,0.059864793,0.017944166
218,0.45737839,-0.025885414,0.06169739,0.019776762
219,0.45937712,-0.027718011,0.062308256,0.018555032
220,0.46137749,-0.02649628,0.06169739,0.017944166
221,0.46337749,-0.024663685,0.062308256,0.017944166
222,0.46537749,-0.025885414,0.064140849,0.017944166
223,0.46737705,-0.024663685,0.06536258,0.017944166
224,0.46937618,-0.024052819,0.065973446,0.018555032
225,0.47137535,-0.021609358,0.064140849,0.021609358
226,0.47337535,-0.021609358,0.062919118,0.017944166
227,0.47537522,-0.021609358,0.059864793,0.019165898
228,0.47737518,-0.018555032,0.060475659,0.018555032
229,0.47937605,-0.019776762,0.0580322,0.018555032
230,0.48137601,-0.021609358,0.058643065,0.017944166
231,0.48337598,-0.019165898,0.054977871,0.018555032
232,0.48537595,-0.020387627,0.05009095,0.018555032
233,0.48737591,-0.019776762,0.049480084,0.020998493
234,0.48937675,-0.022831088,0.047647487,0.019165898
235,0.49137674,-0.023441954,0.040317107,0.017944166
236,0.49337678,-0.022220224,0.041538838,0.018555032
237,0.49537681,-0.025274549,0.039706241,0.017944166
238,0.49737684,-0.02649628,0.034208454,0.015500706
239,0.49937688,-0.02649628,0.035430185,0.015500706
240,0.50137691,-0.025274549,0.03481932,0.015500706
241,0.50337694,-0.027107146,0.036041051,0.013057245
242,0.50537698,-0.028939741,0.037873644,0.01366811
243,0.50737698,-0.028328875,0.037262779,0.015500706
244,0.50937604,-0.025885414,0.039706241,0.011835515
245,0.51137528,-0.027107146,0.039706241,0.011835515
246,0.51337438,-0.027107146,0.040927973,0.0093920529
247,0.51537348,-0.023441954,0.042760566,0.0087811882
248,0.51737344,-0.022831088,0.044593163,0.010002919
249,0.51937341,-0.024052819,0.047647487,0.0075594573
250,0.52137337,-0.021609358,0.048258353,0.0075594573
251,0.52337337,-0.020998493,0.051312681,0.0045051314
252,0.52537341,-0.020387627,0.051923547,0.0069485921
253,0.52737344,-0.018555032,0.054977871,0.003894266
254,0.52937407,-0.015500706,0.0580322,0.003894266
255,0.53137494,-0.016722437,0.056810468,0.003894266
256,0.53337497,-0.014278975,0.058643065,0.0026725354
257,0.535375,-0.014278975,0.058643065,0.0020616702
258,0.53737504,-0.013057245,0.059253927,0.0020616702
259,0.53937417,-0.011835515,0.06169739,0.0026725354
260,0.54137417,-0.011835515,0.059864793,0.00022907447
261,0.54337417,-0.010613783,0.059253927,0.001450805
262,0.54537417,-0.010002919,0.060475659,0.00083993969
263,0.54737417,-0.0069485921,0.060475659,0.00022907447
264,0.5493733,-0.0069485921,0.058643065,0.001450805
265,0.55137244,-0.006337727,0.059253927,0.00022907447
266,0.55337154,-0.0051159966,0.058643065,0.0032834008
267,0.55537064,-0.0057268618,0.056199603,0.001450805
268,0.5573706,-0.0045051314,0.056199603,0.0026725354
269,0.55936967,-0.0051159966,0.051923547,0.0020616702
270,0.56136963,-0.0045051314,0.05375614,0.0026725354
271,0.5633696,-0.006337727,0.050701816,0.0026725354
272,0.56536957,-0.006337727,0.051312681,0.0026725354
273,0.56736917,-0.006337727,0.048258353,0.0032834008
274,0.56937007,-0.0069485921,0.044593163,0.0057268618
275,0.57137083,-0.010613783,0.042760566,0.0057268618
276,0.57337173,-0.011835515,0.041538838,0.0057268618
277,0.57537263,-0.010613783,0.03848451,0.006337727
278,0.57737267,-0.013057245,0.033597589,0.0075594573
279,0.5793727,-0.014278975,0.028099801,0.013057245
280,0.58137273,-0.011835515,0.026267206,0.010002919
281,0.58337276,-0.016722437,0.023823744,0.012446379
282,0.58537276,-0.015500706,0.020769419,0.012446379
283,0.58737273,-0.017333301,0.017715093,0.011835515
284,0.5893721,-0.017944166,0.017715093,0.01488984
285,0.5913712,-0.016111571,0.015271631,0.014278975
286,0.5933703,-0.016722437,0.013439035,0.014278975
287,0.5953694,-0.016722437,0.014660766,0.017944166
288,0.5973685,-0.016111571,0.01282817,0.016722437
289,0.59936846,-0.016722437,0.014660766,0.016722437
290,0.60136846,-0.016111571,0.012217305,0.015500706
291,0.6033685,-0.017333301,0.01282817,0.016722437
292,0.60536853,-0.015500706,0.01160644,0.017333301
293,0.60736856,-0.01488984,0.010995574,0.016111571
294,0.60936946,-0.01488984,0.01282817,0.017944166
295,0.61137036,-0.01366811,0.012217305,0.01488984
296,0.61337126,-0.01488984,0.01160644,0.014278975
297,0.61537176,-0.012446379,0.012217305,0.013057245
298,0.61737179,-0.011835515,0.014660766,0.013057245
299,0.61937269,-0.011224649,0.012217305,0.01366811
300,0.62137269,-0.010002919,0.012217305,0.011835515
301,0.62337269,-0.0093920529,0.010995574,0.012446379
302,0.62537269,-0.0087811882,0.0061086523,0.010613783
303,0.62737306,-0.010613783,0.0085521135,0.013057245
304,0.62937219,-0.010613783,0.0091629783,0.01366811
305,0.63137286,-0.0093920529,0.0073303832,0.0093920529
306,0.63337282,-0.012446379,0.0067195175,0.011835515
307,0.63537279,-0.01488984,0.0061086523,0.010002919
308,0.63737276,-0.012446379,0.0054977871,0.011835515
309,0.63937196,-0.01366811,0.002443461,0.011224649
310,0.64137192,-0.016111571,0.0042760568,0.011835515
311,0.64337189,-0.017944166,0.0054977871,0.0093920529
312,0.64537186,-0.019165898,0.0012217305,0.010613783
313,0.64737186,-0.018555032,0.0018325958,0.010002919
314,0.64937276,-0.017944166,0.0012217305,0.0093920529
315,0.65137366,-0.019776762,0.00061086525,0.0081703225
316,0.65337456,-0.019776762,0.0018325958,0.0093920529
317,0.65537546,-0.018555032,0.0030543262,0.010613783
318,0.65737636,-0.019165898,0.0036651916,0.0093920529
319,0.65937639,-0.018555032,0.002443461,0.0087811882
320,0.66137642,-0.016722437,0.0042760568,0.0093920529
321,0.66337642,-0.016722437,0.0067195175,0.0087811882
322,0.66537639,-0.016111571,0.0054977871,0.0087811882
323,0.66737635,-0.014278975,0.0067195175,0.0075594573
324,0.66937545,-0.01488984,0.0085521135,0.0075594573
325,0.67137455,-0.013057245,0.01160644,0.010002919
326,0.67337452,-0.012446379,0.0097738439,0.010002919
327,0.67537489,-0.011835515,0.0091629783,0.0087811882
328,0.67737485,-0.011224649,0.0091629783,0.0069485921
329,0.67937485,-0.010613783,0.0061086523,0.0087811882
330,0.68137488,-0.010002919,0.0061086523,0.006337727
331,0.68337492,-0.0093920529,0.0042760568,0.0075594573
332,0.68537495,-0.010002919,-0.00061086525,0.006337727
333,0.68737498,-0.010002919,-0.0036651916,0.0069485921
334,0.68937632,-0.0087811882,-0.0073303832,0.0057268618
335,0.69137565,-0.010613783,-0.01038471,0.0075594573
336,0.69337568,-0.010002919,-0.01160644,0.006337727
337,0.69537572,-0.011224649,-0.019547688,0.0069485921
338,0.69737572,-0.012446379,-0.021991149,0.0075594573
339,0.69937612,-0.011224649,-0.023823744,0.0051159966
340,0.70137612,-0.014278975,-0.030543262,0.0051159966
341,0.70337612,-0.012446379,-0.029932396,0.0057268618
342,0.70537612,-0.012446379,-0.032986723,0.006337727
343,0.70737612,-0.016722437,-0.036651913,0.0069485921
344,0.70937522,-0.016111571,-0.03848451,0.0051159966
345,0.71137432,-0.016722437,-0.039095376,0.003894266
346,0.71337342,-0.018555032,-0.03481932,0.0051159966
347,0.71537252,-0.017333301,-0.036041051,0.003894266
348,0.71737158,-0.019776762,-0.03481932,0.0051159966
349,0.71937155,-0.020387627,-0.031154128,0.0045051314
350,0.72137151,-0.020387627,-0.028099801,0.0026725354
351,0.72337148,-0.019165898,-0.025045475,0.001450805
352,0.72537148,-0.019776762,-0.020769419,0.0032834008
353,0.72737148,-0.017333301,-0.018936822,0.0032834008
354,0.72937238,-0.016722437,-0.014660766,0.0032834008
355,0.73137341,-0.01488984,-0.01160644,0.00022907447
356,0.73337344,-0.014278975,-0.0061086523,0.00022907447
357,0.73537348,-0.013057245,-0.0054977871,0.001450805
358,0.73737351,-0.010613783,0.0,0.00022907447
359,0.73937354,-0.0081703225,0.0012217305,-0.0028252518
360,0.74137354,-0.0093920529,0.0018325958,-0.0040469822
361,0.74337351,-0.0081703225,-0.00061086525,-0.0028252518
362,0.74537348,-0.0057268618,0.0042760568,-0.0028252518
363,0.74737344,-0.006337727,0.002443461,-0.0040469822
364,0.74937208,-0.003894266,-0.0012217305,-0.0058795782
365,0.75137118,-0.0026725354,-0.0030543262,-0.0052687125
366,0.75337028,-0.0020616702,-0.0030543262,-0.003436117
367,0.75536938,-0.0026725354,-0.0061086523,-0.0071013086
368,0.75736938,-0.0020616702,-0.012217305,-0.0040469822
369,0.75936974,-0.0032834008,-0.014049901,-0.0040469822
370,0.76136974,-0.0026725354,-0.020769419,-0.0028252518
371,0.76336974,-0.0020616702,-0.022602014,-0.0040469822
372,0.76536974,-0.0026725354,-0.028099801,-0.003436117
373,0.76736974,-0.0051159966,-0.031154128,-0.0052687125
374,0.76937061,-0.0069485921,-0.035430185,-0.0022143866
375,0.77137147,-0.0069485921,-0.03848451,-0.0046578473
376,0.77337234,-0.0081703225,-0.041538838,-0.0040469822
377,0.77537324,-0.010613783,-0.045204028,-0.0022143866
378,0.77737417,-0.010613783,-0.044593163,-0.0040469822
379,0.77937397,-0.010613783,-0.047036625,-0.0028252518
380,0.78137401,-0.010002919,-0.047647487,-0.0028252518
381,0.78337404,-0.011835515,-0.045814894,-0.0016035213
382,0.78537407,-0.015500706,-0.04642576,-0.003436117
383,0.7873741,-0.014278975,-0.045204028,-0.0016035213
384,0.78937324,-0.012446379,-0.047036625,-0.00099265599
385,0.7913722,-0.013057245,-0.040927973,-0.00099265599
386,0.7933713,-0.01366811,-0.041538838,-0.00038179077
387,0.7953704,-0.010613783,-0.039706241,-0.00099265599
388,0.7973695,-0.0087811882,-0.037873644,-0.0016035213
389,0.7993703,-0.0081703225,-0.036041051,-0.00099265599
390,0.80137027,-0.0075594573,-0.031154128,0.00022907447
391,0.80337027,-0.003894266,-0.029321533,-0.0022143866
392,0.80537027,-0.0051159966,-0.02687807,-0.0028252518
393,0.8073703,-0.00083993969,-0.024434609,-0.0022143866
394,0.80937124,-0.0020616702,-0.020769419,-0.0016035213
395,0.81137214,-0.00022907447,-0.021991149,-0.0022143866
396,0.81337304,0.0022143866,-0.017104227,-0.00099265599
397,0.81537394,0.0016035213,-0.015882496,-0.0022143866
398,0.81737397,0.0022143866,-0.014049901,-0.0028252518
399,0.819374,0.00099265599,-0.012217305,-0.00038179077
400,0.8213736,0.0028252518,-0.01160644,-0.00038179077
401,0.82753338,0.003436117,-0.010995574,-0.00038179077
402,0.82953338,0.003436117,-0.01038471,-0.0028252518
403,0.83153338,0.00038179077,-0.0091629783,0.0026725354
404,0.83353252,0.00099265599,-0.0097738439,0.00022907447
405,0.83553252,-0.001450805,-0.012217305,0.00022907447
406,0.83753252,-0.003894266,-0.014049901,-0.00099265599
407,0.83953248,-0.0051159966,-0.01282817,0.0020616702
408,0.84153245,-0.0069485921,-0.014660766,0.001450805
409,0.84353265,-0.0093920529,-0.016493361,0.00083993969
410,0.84553262,-0.012446379,-0.017715093,0.003894266
411,0.84753258,-0.013057245,-0.020769419,0.0045051314
412,0.84953255,-0.016722437,-0.021380283,0.0032834008
413,0.85153251,-0.016111571,-0.022602014,0.0026725354
414,0.85353335,-0.020998493,-0.023823744,0.003894266
415,0.85553421,-0.023441954,-0.02321288,0.0051159966
416,0.85753511,-0.024052819,-0.02321288,0.0026725354
417,0.85953601,-0.024663685,-0.024434609,0.003894266
418,0.86153691,-0.02649628,-0.021991149,0.003894266
419,0.86353601,-0.02649628,-0.021991149,0.003894266
420,0.86553604,-0.025274549,-0.018936822,0.0020616702
421,0.86753608,-0.024663685,-0.017104227,0.001450805
422,0.86953611,-0.024663685,-0.017104227,0.0032834008
423,0.87153611,-0.025885414,-0.01282817,-0.00038179077
424,0.87353518,-0.022831088,-0.010995574,0.00022907447
425,0.87553428,-0.025274549,-0.0097738439,0.00083993969
426,0.87753424,-0.020998493,-0.0079412479,-0.0016035213
427,0.87953421,-0.017333301,-0.002443461,0.00022907447
428,0.88153418,-0.017944166,-0.00061086525,-0.003436117
429,0.88353414,-0.017944166,0.0,-0.00099265599
430,0.88553454,-0.014278975,0.00061086525,-0.0028252518
431,0.88753454,-0.01488984,0.0012217305,-0.0040469822
432,0.88953457,-0.013057245,0.0030543262,-0.0040469822
433,0.89153461,-0.011835515,0.0061086523,-0.0016035213
434,0.89353557,-0.012446379,0.0091629783,-0.0016035213
435,0.89553561,-0.010002919,0.013439035,-0.00038179077
436,0.89753564,-0.010613783,0.017104227,-0.003436117
437,0.89953567,-0.0087811882,0.017715093,-0.00099265599
438,0.9015357,-0.0081703225,0.015271631,-0.0016035213
439,0.9035357,-0.0087811882,0.015882496,-0.003436117
440,0.9055357,-0.0081703225,0.01282817,-0.003436117
441,0.9075357,-0.0081703225,0.0091629783,0.00022907447
442,0.9095357,-0.0069485921,0.0085521135,-0.00038179077
443,0.9115357,-0.0069485921,0.0079412479,0.0020616702
444,0.91353484,-0.0087811882,0.0073303832,0.003894266
445,0.91553397,-0.0081703225,0.0036651916,0.0057268618
446,0.91753307,-0.0093920529,0.0018325958,0.0075594573
447,0.91953217,-0.0075594573,-0.0018325958,0.0081703225
448,0.92153214,-0.010002919,-0.00061086525,0.010002919
449,0.92353204,-0.011224649,-0.0036651916,0.011835515
450,0.925532,-0.0087811882,-0.0054977871,0.014278975
451,0.92753197,-0.010613783,-0.004886922,0.015500706
452,0.92953194,-0.011224649,-0.0036651916,0.016722437
453,0.9315319,-0.010002919,-0.0030543262,0.016722437
454,0.93353197,-0.010002919,-0.0042760568,0.019165898
455,0.93553287,-0.0093920529,-0.002443461,0.019776762
456,0.9375329,-0.010002919,-0.0018325958,0.021609358
457,0.93953293,-0.0075594573,-0.002443461,0.018555032
458,0.94153297,-0.0069485921,-0.00061086525,0.021609358
459,0.94353273,-0.0057268618,0.0042760568,0.022220224
460,0.94553276,-0.0057268618,0.0042760568,0.025274549
461,0.9475328,-0.0057268618,0.0054977871,0.022220224
462,0.9495328,-0.003894266,0.0073303832,0.020998493
463,0.95153276,-0.001450805,0.0054977871,0.022831088
464,0.9535318,-0.0020616702,0.010995574,0.022220224
465,0.9555309,-0.0020616702,0.01038471,0.020998493
466,0.95753,-0.00022907447,0.01160644,0.021609358
467,0.9595291,0.00038179077,0.014049901,0.019776762
468,0.96152906,0.0016035213,0.012217305,0.017333301
469,0.96352906,0.0022143866,0.010995574,0.016111571
470,0.96552906,0.0052687125,0.01160644,0.017944166
471,0.9675291,0.003436117,0.01282817,0.014278975
472,0.96952913,0.0040469822,0.01282817,0.016722437
473,0.97152916,0.0052687125,0.012217305,0.01366811
474,0.97352966,0.0064904434,0.0097738439,0.014278975
475,0.97553056,0.0064904434,0.0079412479,0.014278975
476,0.97753146,0.0071013086,0.0085521135,0.011835515
477,0.97953236,0.010155635,0.0061086523,0.011224649
478,0.9815324,0.0083230389,0.004886922,0.013057245
479,0.98353256,0.0095447693,0.0036651916,0.010613783
480,0.98553256,0.0095447693,0.0012217305,0.0075594573
