,mag_time,magX,magY,magZ
120,1.2709371,15.12,40.799999,-11.099999
121,1.2809371,15.12,40.5,-11.34
122,1.2909371,15.12,40.5,-11.28
123,1.300938,15.059999,40.619999,-11.099999
124,1.3109378,15.0,40.379997,-11.34
125,1.3209377,15.0,40.739998,-10.62
126,1.3309378,14.58,40.439999,-10.679999
127,1.3409356,15.059999,40.68,-10.92
128,1.3509356,15.42,40.619999,-10.559999
129,1.3609356,15.599999,40.439999,-10.44
130,1.3709356,15.96,40.68,-10.38
131,1.3809356,15.299999,40.259998,-9.8400002
132,1.3909356,15.299999,40.559998,-10.139999
133,1.4009347,15.54,40.68,-10.26
134,1.4109347,15.24,40.559998,-10.08
135,1.420935,15.78,40.559998,-10.5
136,1.4309349,15.599999,40.619999,-10.38
137,1.4409349,15.599999,40.68,-10.5
138,1.4509351,16.199999,40.68,-10.92
139,1.4609352,16.199999,40.860001,-10.62
140,1.4709351,16.26,40.860001,-10.559999
141,1.4809346,15.48,40.259998,-10.679999
142,1.4909346,15.12,40.439999,-10.74
143,1.5009355,14.82,40.68,-10.74
144,1.5109355,15.059999,40.379997,-10.98
145,1.5209355,15.299999,41.040001,-11.28
146,1.5309355,14.82,40.860001,-11.4
147,1.5409355,14.88,40.619999,-11.759999
148,1.5509355,14.4,40.68,-11.58
149,1.5609355,14.58,40.379997,-11.219999
150,1.5709355,15.36,40.379997,-10.38
151,1.5809355,15.299999,40.68,-10.08
152,1.5909355,15.42,41.16,-9.8999996
153,1.6009346,15.179999,41.34,-9.8999996
154,1.6109346,15.059999,41.459999,-10.38
155,1.6209347,14.759999,41.399998,-10.139999
156,1.6309346,14.94,40.68,-10.38
157,1.6409347,14.94,40.439999,-10.8
158,1.6509347,14.46,40.200001,-10.92
159,1.6609347,14.88,39.84,-10.92
160,1.6709347,14.58,40.200001,-11.28
161,1.6809347,14.7,40.739998,-10.8
162,1.6909338,15.0,40.98,-10.62
163,1.7009347,14.46,41.219997,-10.86
164,1.7109346,14.16,41.040001,-10.559999
165,1.7209347,14.759999,40.799999,-10.98
166,1.7309347,14.46,40.619999,-10.44
167,1.7409347,14.82,40.619999,-10.139999
168,1.7509347,15.24,40.98,-10.26
169,1.7609346,14.94,41.099998,-9.7199993
170,1.7709347,15.299999,41.279999,-10.08
171,1.7809347,15.24,41.219997,-10.5
172,1.7909346,15.179999,40.259998,-9.7199993
173,1.8009338,15.0,40.02,-9.96
174,1.8109338,14.88,39.959999,-10.02
175,1.8209338,15.24,40.200001,-9.8999996
176,1.8309338,15.299999,41.040001,-10.74
177,1.8409338,15.12,40.98,-10.62
178,1.8509338,14.94,40.919998,-10.98
179,1.8609338,14.94,40.379997,-10.8
180,1.8709338,15.179999,40.32,-11.099999
181,1.8809338,15.36,40.439999,-10.86
182,1.8909338,15.48,40.98,-10.38
183,1.9009346,15.24,41.219997,-10.26
184,1.9109346,15.0,41.040001,-9.7199993
185,1.9209346,15.36,40.68,-10.44
186,1.9309346,15.42,40.439999,-10.8
187,1.9409346,15.839999,40.5,-11.46
188,1.9509346,16.379999,40.379997,-11.4
189,1.9609346,16.08,40.739998,-10.8
190,1.9709346,16.08,40.439999,-10.679999
191,1.9809346,15.839999,40.439999,-10.2
192,1.9909354,15.599999,40.619999,-10.38
193,2.0009346,15.36,40.559998,-10.8
194,2.0109346,15.299999,40.559998,-10.62
195,2.0209341,15.42,40.619999,-10.559999
196,2.0309341,14.88,40.32,-10.559999
197,2.0409341,15.42,40.32,-10.26
198,2.0509341,16.199999,40.32,-10.2
199,2.0609341,16.02,40.32,-10.679999
200,2.0709341,16.440001,40.5,-10.74
201,2.0809341,16.02,40.259998,-10.44
202,2.0909341,15.48,40.439999,-10.74
203,2.1009349,15.599999,40.139999,-10.74
204,2.110935,15.599999,40.200001,-10.44
205,2.120935,16.02,40.5,-10.679999
206,2.130935,15.839999,40.259998,-10.44
207,2.140935,15.96,40.5,-9.8400002
208,2.1509349,16.08,40.439999,-9.96
209,2.160935,15.42,40.200001,-9.8999996
210,2.170935,15.54,40.02,-10.44
211,2.1809349,15.179999,39.66,-10.559999
212,2.190935,14.639999,39.48,-10.679999
213,2.2009341,15.059999,39.419998,-10.5
214,2.2109341,14.58,39.719997,-10.08
215,2.2209332,14.94,40.02,-9.8999996
216,2.2309332,15.599999,40.139999,-9.7199993
217,2.2409332,15.42,40.259998,-9.8999996
218,2.2509332,16.08,40.200001,-9.7199993
219,2.2609331,15.719999,39.899998,-10.139999
220,2.2709332,15.719999,40.02,-10.08
221,2.2809332,15.12,40.02,-10.2
222,2.2909332,15.42,40.200001,-10.38
223,2.3009341,15.96,40.379997,-10.38
224,2.3109341,16.08,40.379997,-10.2
225,2.3209346,17.279999,40.619999,-10.5
226,2.3309346,16.5,40.02,-10.139999
227,2.3409346,16.379999,40.259998,-9.96
228,2.3509346,16.559999,40.32,-10.139999
229,2.3609346,15.9,39.959999,-9.4799995
230,2.3709346,16.02,40.5,-9.8400002
231,2.3809346,15.719999,40.139999,-9.4799995
232,2.3909346,15.12,40.02,-9.3000002
233,2.4009338,15.42,40.32,-9.6599998
234,2.4109337,15.9,40.079998,-9.3599997
235,2.4209337,15.66,40.139999,-9.8400002
236,2.4309337,15.599999,40.079998,-9.7799997
237,2.4409337,15.839999,40.139999,-9.4200001
238,2.4509337,15.36,40.559998,-9.8999996
239,2.4609337,15.78,41.040001,-9.3000002
240,2.4709337,16.02,41.219997,-9.5999994
241,2.4809338,15.66,41.639999,-10.08
242,2.4909337,15.24,40.860001,-9.96
243,2.5009346,15.0,40.68,-9.8999996
244,2.5109346,15.059999,40.68,-9.1199999
245,2.5209355,15.42,40.200001,-8.5199995
246,2.5309355,16.26,40.799999,-8.0999994
247,2.5409355,16.379999,40.860001,-7.9199996
248,2.5509355,16.68,40.68,-7.9199996
249,2.5609346,16.74,40.68,-7.1999998
250,2.5709346,16.440001,40.68,-6.8399997
251,2.5809346,16.859999,40.559998,-6.6599998
252,2.5909346,16.559999,41.16,-6.4200001
253,2.6009338,16.74,41.52,-6.2399998
254,2.6109338,16.92,41.52,-5.3399997
255,2.6209337,16.619999,41.759998,-4.4400001
256,2.6309338,16.559999,41.34,-3.5999999
257,2.6409337,16.139999,41.34,-3.0
258,2.6509337,16.32,41.939999,-2.28
259,2.6609337,16.68,41.879997,-1.5
260,2.6709337,16.859999,41.82,-0.23999999
261,2.6809334,16.619999,41.82,0.95999998
262,2.6909333,16.5,41.759998,1.5
263,2.7009342,16.199999,41.399998,1.5
264,2.7109342,16.199999,41.459999,1.6799999
265,2.720934,16.139999,41.399998,1.5599999
266,2.730934,16.26,41.099998,1.74
267,2.740934,16.08,41.399998,1.9799999
268,2.750934,16.08,41.52,2.04
269,2.760934,16.26,41.879997,2.3399999
270,2.7709346,16.32,41.700001,2.46
271,2.7809346,16.440001,41.82,2.8799999
272,2.7909346,16.02,42.059998,3.1199999
273,2.8009338,15.78,41.939999,3.6599998
274,2.8109338,14.7,41.939999,3.54
275,2.8209334,14.82,41.939999,4.2599998
276,2.8309334,15.059999,42.119999,4.9200001
277,2.8409334,15.12,42.059998,5.2199998
278,2.8509334,15.9,42.360001,5.6399999
279,2.8609342,15.599999,42.119999,5.46
280,2.8709343,15.24,42.059998,5.52
281,2.8809343,15.36,41.939999,5.4000001
282,2.8909342,15.24,42.0,5.7599998
283,2.9009351,14.34,42.48,6.0
284,2.9109351,14.34,42.540001,5.3399997
285,2.9209351,14.04,42.779999,5.1599998
286,2.9309351,13.679999,42.66,4.6799998
287,2.9409351,13.98,42.599998,4.3199997
288,2.9509351,13.62,42.360001,4.2599998
289,2.9609351,13.44,42.18,4.1399999
290,2.9709351,13.38,42.18,3.9599998
291,2.9809355,13.38,42.239998,3.54
292,2.9909355,13.38,42.719997,3.0599999
293,3.0009346,13.62,42.899998,2.52
294,3.0109346,13.62,43.02,2.3399999
295,3.0209348,13.799999,42.899998,2.28
296,3.0309348,13.98,42.360001,2.04
297,3.0409348,13.799999,41.759998,1.74
298,3.0509348,13.559999,41.459999,1.26
299,3.0609348,13.259999,41.279999,0.95999998
300,3.0709342,13.44,41.399998,1.14
301,3.0809342,13.559999,41.579998,0.89999998
302,3.0909342,13.799999,41.82,0.35999998
303,3.1009351,14.16,42.0,0.23999999
304,3.1109351,14.099999,41.939999,-0.35999998
305,3.1209355,13.259999,42.239998,-0.89999998
306,3.1309354,12.78,41.939999,-0.89999998
307,3.1409355,12.48,41.939999,-0.95999998
308,3.1509351,12.12,41.82,-1.3199999
309,3.1609354,13.139999,41.759998,-1.4399999
310,3.1709354,13.2,41.639999,-1.0799999
311,3.1809354,12.96,41.639999,-1.5599999
312,3.1909354,12.9,41.459999,-1.74
313,3.2009345,12.54,41.279999,-2.04
314,3.2109345,12.78,41.579998,-2.3999999
315,3.2209345,12.36,41.279999,-2.8199999
316,3.2309345,12.3,41.700001,-3.0
317,3.2409345,11.759999,41.759998,-3.3
318,3.2509345,11.52,41.700001,-4.02
319,3.2609345,11.28,42.0,-4.02
320,3.2709345,10.5,41.759998,-4.5
321,3.2809345,10.5,41.82,-4.7399998
322,3.2909345,10.02,41.82,-5.2799997
323,3.3009354,10.559999,41.639999,-6.3599997
324,3.3109354,10.98,41.639999,-7.0799999
325,3.3209354,11.219999,41.459999,-7.4400001
326,3.3309354,11.58,41.279999,-7.6799998
327,3.3409354,11.46,40.860001,-8.0999994
328,3.3509354,11.82,40.619999,-8.5199995
329,3.3609354,11.94,40.439999,-9.1199999
330,3.3709354,12.3,40.200001,-9.54
331,3.3809354,12.719999,40.079998,-9.4200001
332,3.3909354,12.24,39.899998,-9.8400002
333,3.4009345,12.54,40.32,-10.26
334,3.4109345,12.36,40.200001,-10.32
335,3.4209345,12.179999,40.259998,-11.04
336,3.4309345,12.54,40.02,-11.219999
337,3.4409345,11.759999,39.48,-11.7
338,3.4509349,10.98,39.239998,-12.42
339,3.4609346,10.139999,39.0,-13.02
340,3.4709346,9.7799997,39.299999,-13.44
341,3.4809346,9.7799997,38.700001,-13.38
342,3.4909346,10.139999,38.639999,-13.44
343,3.5009355,10.86,38.700001,-12.96
344,3.5109352,10.86,38.099998,-13.32
345,3.5209352,11.219999,38.52,-13.679999
346,3.5309352,11.28,38.700001,-13.38
347,3.5409352,11.16,38.219997,-13.679999
348,3.5509352,11.099999,38.639999,-13.86
349,3.5609352,10.86,38.040001,-14.099999
350,3.5709352,10.5,37.919998,-15.0
351,3.5809352,10.559999,37.799999,-14.88
352,3.5909352,10.5,37.259998,-15.059999
353,3.6009343,10.44,37.559998,-15.299999
354,3.6109344,10.679999,37.439999,-15.42
355,3.6209344,10.38,37.619999,-16.02
356,3.6309344,10.38,37.439999,-16.379999
357,3.6409344,10.2,37.439999,-16.859999
358,3.6509343,9.8400002,37.02,-17.1
359,3.6609344,10.38,36.779999,-17.459999
360,3.6709344,10.559999,36.899998,-17.58
361,3.6809343,10.679999,36.299999,-17.639999
362,3.6909344,10.679999,36.119999,-18.059999
363,3.7009352,10.2,35.939999,-18.84
364,3.7109349,10.08,35.700001,-19.32
365,3.7209348,10.32,35.639999,-19.5
366,3.7309348,10.74,35.939999,-19.859999
367,3.7409348,10.62,35.52,-19.559999
368,3.7509348,10.74,35.759998,-19.32
369,3.7609348,10.38,35.82,-19.92
370,3.7709348,10.2,35.219997,-20.219999
371,3.7809348,10.38,35.52,-20.1
372,3.7909348,10.5,34.98,-20.219999
373,3.8009339,10.86,34.739998,-20.639999
374,3.8109342,11.16,34.739998,-20.52
375,3.8209342,11.46,34.559998,-21.0
376,3.8309342,11.639999,34.380001,-22.199999
377,3.8409342,11.94,34.380001,-22.5
378,3.8509342,12.3,34.68,-22.5
379,3.8609342,12.059999,34.32,-22.799999
380,3.8709342,11.82,34.259998,-22.439999
381,3.8809342,11.759999,34.200001,-21.779999
382,3.8909342,11.52,33.779999,-22.02
383,3.9009351,11.28,34.02,-21.779999
384,3.9109351,11.28,33.899998,-21.9
385,3.920935,10.62,33.599998,-21.779999
386,3.930935,10.2,33.66,-21.719999
387,3.9409351,10.02,33.239998,-21.299999
388,3.9509351,9.7799997,33.419998,-20.639999
389,3.960935,10.38,33.360001,-20.52
390,3.9709351,10.44,33.719997,-19.08
391,3.9809351,10.92,34.68,-18.84
392,3.9909351,11.099999,34.619999,-18.0
393,4.0009343,10.32,34.919998,-17.1
394,4.0109347,10.38,35.219997,-17.16
395,4.0209347,10.08,35.399998,-16.379999
396,4.0309347,9.8999996,36.360001,-16.199999
397,4.0409347,9.7799997,37.259998,-15.48
398,4.0509347,9.7799997,37.739998,-14.099999
399,4.0609347,9.8400002,38.52,-13.259999
400,4.0709347,9.5999994,38.639999,-11.4
401,4.0809347,9.7199993,39.0,-10.38
402,4.0909347,8.9399996,39.299999,-9.8999996
403,4.1009356,8.5199995,39.18,-8.9399996
404,4.1109355,8.7600002,39.18,-8.5199995
405,4.1209355,9.2399998,39.419998,-7.4400001
406,4.1309361,10.08,38.759998,-6.1799998
407,4.1409361,10.32,39.299999,-5.6399999
408,4.150936,9.8999996,39.299999,-4.6199999
409,4.160936,9.7799997,39.239998,-4.3199997
410,4.1709361,9.1799994,39.719997,-3.5999999
411,4.1809361,9.2399998,39.239998,-2.6399999
412,4.1909361,9.2399998,39.419998,-2.1599998
413,4.2009352,9.1799994,39.299999,-0.95999998
414,4.2109352,9.1199999,39.239998,-1.14
415,4.2209352,9.0,39.360001,-0.89999998
416,4.2309352,8.5799999,39.66,-0.83999997
417,4.2409352,8.0999994,39.540001,-0.77999997
418,4.2509352,8.0999994,39.779999,0.41999999
419,4.2609353,8.2799997,39.899998,1.62
420,4.2709352,8.5199995,39.899998,2.0999999
421,4.2809352,8.6399994,40.02,2.52
422,4.2909353,8.0999994,40.32,2.6399999
423,4.300936,7.8599997,40.68,1.9799999
424,4.310936,7.4400001,40.379997,2.76
425,4.320936,7.3799996,40.439999,2.46
426,4.330936,7.5,39.84,2.1599998
427,4.3409369,6.8399997,39.419998,2.1599998
428,4.3509368,6.2399998,39.66,2.3999999
429,4.360936,6.48,39.540001,2.5799999
430,4.3709361,6.5999999,39.899998,2.46
431,4.3809361,6.54,39.899998,2.1599998
432,4.390936,7.1999998,40.139999,0.95999998
433,4.4009352,6.2999997,40.02,0.059999999
434,4.4109353,6.1199999,39.599998,-0.95999998
435,4.4209353,6.48,39.66,-1.38
436,4.4309347,6.8999996,39.419998,-1.9799999
437,4.4409347,7.0799999,39.419998,-2.3399999
438,4.4509347,7.4400001,39.899998,-2.5799999
439,4.4609347,7.98,39.540001,-3.1199999
440,4.4709347,7.1999998,39.360001,-3.54
441,4.4809346,7.3199997,39.18,-4.0799999
442,4.4909347,7.1999998,39.239998,-4.3199997
443,4.5009355,6.4200001,39.419998,-4.3199997
444,4.5109355,6.7199998,39.239998,-4.2599998
445,4.5209355,6.0,39.0,-4.6199999
446,4.5309355,5.2799997,38.579998,-4.6199999
447,4.5409355,4.7399998,38.700001,-5.04
448,4.5509355,3.8399999,39.119999,-6.0
449,4.5609355,4.2599998,39.899998,-5.7599998
450,4.5709355,3.6599998,39.66,-6.5999999
451,4.5809355,3.24,39.360001,-7.3799996
452,4.5909355,3.8399999,39.299999,-7.4400001
453,4.6009346,3.5999999,39.18,-8.7600002
454,4.6109342,4.3199997,39.360001,-9.1199999
455,4.6209343,4.7399998,39.119999,-9.4799995
456,4.6309342,4.98,38.759998,-9.8400002
457,4.6409334,4.8599997,38.459999,-9.8400002
458,4.6509335,4.5599999,38.34,-10.08
459,4.6609343,4.7399998,38.399998,-9.8400002
460,4.6709342,4.5,38.279999,-10.32
461,4.6809342,4.8599997,37.98,-10.86
462,4.6909343,5.2199998,37.860001,-11.7
463,4.700935,5.1599998,37.860001,-12.599999
464,4.710935,5.3399997,37.739998,-12.719999
465,4.720935,4.98,37.919998,-13.259999
466,4.7309348,4.7999997,38.399998,-14.099999
467,4.7409348,4.8599997,38.459999,-15.12
468,4.7509348,4.5,38.16,-16.02
469,4.7609348,4.3800001,37.619999,-16.379999
470,4.7709348,4.2599998,37.200001,-16.379999
471,4.7809348,4.4400001,36.719997,-16.32
472,4.7909348,4.2599998,37.02,-17.1
473,4.8009339,4.2599998,37.200001,-17.879999
474,4.8109339,4.2599998,36.540001,-18.299999
475,4.8209339,3.72,36.48,-18.66
476,4.8309339,3.8399999,35.82,-18.6
477,4.8409339,4.02,35.759998,-18.719999
478,4.8509339,3.9599998,35.639999,-19.439999
479,4.8609339,3.8999999,35.579998,-19.439999
480,4.8709338,3.8999999,35.82,-19.799999
481,4.8809339,3.78,35.34,-20.34
482,4.8909339,3.8999999,35.459999,-20.219999
483,4.9009347,4.02,34.919998,-21.0
484,4.9109351,4.0799999,34.380001,-21.719999
485,4.9209351,3.78,34.5,-21.299999
486,4.9309351,3.8399999,34.200001,-21.719999
487,4.9409351,4.02,34.439999,-21.719999
488,4.9509351,4.0799999,34.439999,-22.02
489,4.9609351,4.1399999,33.779999,-22.98
490,4.9709349,3.78,33.599998,-23.34
491,4.9809349,3.54,33.059998,-24.0
492,4.9909349,3.4199998,32.459999,-24.299999
493,5.000934,3.72,32.639999,-24.66
494,5.0109341,4.1399999,32.759998,-25.139999
495,5.020934,4.1999998,32.579998,-25.439999
496,5.0309343,4.1999998,32.459999,-25.799999
497,5.0409343,3.78,32.219997,-26.279999
498,5.0509343,3.24,31.379999,-27.0
499,5.0609343,3.0599999,30.779999,-27.299999
500,5.0709343,3.3599999,30.66,-27.119999
501,5.0809343,4.1399999,30.42,-27.299999
502,5.0909343,4.98,30.599998,-27.0
503,5.1009349,5.6399999,30.9,-27.599998
504,5.1109349,5.8799996,30.599998,-28.08
505,5.120935,5.6999998,30.599998,-28.08
506,5.130935,6.0599999,30.48,-28.139999
507,5.1409349,5.9400001,30.48,-27.719999
508,5.1509349,5.6999998,30.66,-28.08
509,5.1609349,5.7599998,30.42,-28.32
510,5.1709349,4.98,30.0,-28.26
511,5.1809349,4.8599997,29.76,-28.68
512,5.1909349,4.3199997,29.879999,-28.74
513,5.2009341,4.5,30.059999,-28.199999
514,5.2109341,5.1599998,30.959999,-28.199999
515,5.220934,5.2199998,31.679998,-28.32
516,5.230934,5.9400001,31.679998,-27.9
517,5.240934,6.0,31.98,-27.9
518,5.250934,5.4000001,32.099998,-27.359999
519,5.260934,5.1599998,32.399998,-26.16
520,5.2709338,4.5,33.239998,-25.019999
521,5.2809338,3.6599998,34.02,-23.82
522,5.2909339,3.24,34.739998,-22.68
523,5.3009347,2.8799999,35.82,-21.299999
524,5.3109347,3.1799998,36.719997,-19.98
525,5.3209347,3.6599998,37.439999,-18.959999
526,5.3309346,4.02,38.34,-17.52
527,5.3409346,4.6799998,38.34,-16.559999
528,5.3509346,4.6799998,39.059998,-15.66
529,5.3609346,4.3800001,39.899998,-14.7
530,5.3709347,3.78,39.66,-14.639999
531,5.3809346,3.48,40.200001,-13.5
532,5.3909347,3.54,40.439999,-12.78
533,5.4009359,3.6599998,40.5,-11.34
534,5.4109359,4.7999997,41.099998,-9.8400002
535,5.4209359,4.5599999,41.639999,-8.8199997
536,5.4309359,4.3800001,41.759998,-8.2799997
537,5.4409359,4.6199999,42.239998,-7.7399998
538,5.4509359,4.1999998,42.540001,-7.3799996
539,5.4609359,4.1999998,42.899998,-6.6599998
540,5.4709359,3.9599998,43.02,-5.3399997
541,5.4809359,3.54,42.84,-4.98
542,5.4909359,3.0,43.200001,-4.02
543,5.5009368,2.76,42.719997,-3.48
544,5.5109368,2.6399999,43.02,-2.9399998
545,5.5209368,1.8,43.079998,-2.0999999
546,5.5309368,1.6799999,43.139999,-0.89999998
547,5.5409368,1.92,43.559998,-0.35999998
548,5.5509368,1.8,43.079998,0.12
549,5.5609368,2.46,43.259998,0.12
550,5.5709372,2.04,42.899998,-0.059999999
551,5.5809372,1.8,42.779999,0.23999999
552,5.5909372,1.26,43.079998,0.17999999
553,5.6009372,1.38,43.02,-0.059999999
554,5.6109372,1.5599999,43.259998,-0.89999998
555,5.6209372,1.38,43.139999,-2.04
556,5.6309372,1.74,43.32,-3.24
557,5.6409373,1.5599999,43.619999,-4.4400001
558,5.6509373,1.8,43.559998,-5.04
559,5.6609372,1.6799999,43.5,-6.1199999
560,5.6709373,2.22,43.5,-6.7799997
561,5.6809373,2.0999999,43.68,-7.02
562,5.6909372,2.04,43.559998,-8.46
563,5.7009362,2.22,43.739998,-8.8800001
564,5.7109362,1.8,43.379997,-8.9399996
565,5.7209363,1.92,42.779999,-9.4200001
566,5.7309363,2.1599998,43.200001,-8.7600002
567,5.7409363,1.6799999,43.079998,-8.5799999
568,5.7509363,1.3199999,43.02,-8.6999998
569,5.7609363,1.1999999,43.32,-8.46
570,5.7709363,-0.12,43.139999,-8.0999994
571,5.7809363,0.29999998,42.84,-8.2200003
572,5.7909363,0.47999999,42.84,-8.04
573,5.8009363,-0.17999999,42.299999,-8.46
574,5.8109363,0.83999997,42.119999,-9.2399998
575,5.8209363,0.71999997,42.119999,-9.8400002
576,5.8309363,0.77999997,42.18,-10.5
577,5.8409363,0.77999997,42.059998,-10.74
578,5.8509363,0.53999996,42.299999,-10.74
579,5.8609363,0.12,42.779999,-10.559999
580,5.8709362,0.29999998,43.139999,-10.92
581,5.8809363,0.77999997,43.98,-11.04
582,5.8909362,1.02,43.919998,-11.58
583,5.9009362,1.8,43.32,-12.059999
584,5.9109362,2.28,42.719997,-12.42
585,5.9209362,2.8799999,42.299999,-12.719999
586,5.9309362,3.5999999,42.059998,-13.08
587,5.9409362,3.5999999,42.059998,-13.5
588,5.9509362,3.3599999,42.119999,-13.92
589,5.9609367,3.24,41.579998,-14.52
590,5.9709367,3.1199999,41.700001,-15.179999
591,5.9809366,2.6399999,41.459999,-15.36
592,5.9909367,2.6399999,40.799999,-15.9
593,6.0009367,2.52,41.040001,-16.859999
594,6.0109367,1.86,40.439999,-17.639999
595,6.0209366,2.28,40.079998,-18.959999
596,6.0309366,2.22,40.32,-19.379999
597,6.0409367,2.1599998,40.079998,-19.379999
598,6.0509366,2.46,40.259998,-19.619999
599,6.0609366,2.46,40.559998,-19.68
600,6.0709357,2.9399998,40.379997,-20.16
601,6.0809357,3.5999999,40.139999,-20.58
602,6.0909357,3.6599998,39.84,-20.639999
603,6.1009357,4.02,39.18,-20.879999
604,6.1109357,3.6599998,39.239998,-21.059999
605,6.1209358,3.0599999,38.939999,-21.42
606,6.1309357,2.8799999,38.939999,-22.08
