,acc_time,accX,accY,accZ,label
47,0.0,-2.0446482,-9.6321726,0.34476504,Treppe3
48,0.0,-2.0350714,-9.636961,0.34237084,Treppe3
49,0.0,-2.0494366,-9.6345673,0.34955344,Treppe3
50,0.0,-2.0278888,-9.6249905,0.34476504,Treppe3
51,0.0,-2.0135236,-9.6393557,0.33279404,Treppe3
52,0.0,-2.0135236,-9.6441441,0.33997664,Treppe3
53,0.0,-2.0111294,-9.6465378,0.34715924,Treppe3
54,0.0,-2.0111294,-9.6537209,0.34955344,Treppe3
55,0.0,-1.9800048,-9.6513262,0.33997664,Treppe3
56,0.0,-1.9752164,-9.6632977,0.33997664,Treppe3
57,0.0,-1.9632454,-9.6728745,0.34955344,Treppe3
58,0.0,-1.9608512,-9.6800566,0.36631286,Treppe3
59,0.0,-1.958457,-9.692028,0.37828386,Treppe3
60,0.0,-1.9536686,-9.7039986,0.37828386,Treppe3
61,0.0,-1.9369092,-9.6800566,0.38307226,Treppe3
62,0.0,-1.9369092,-9.6872396,0.38546649,Treppe3
63,0.0,-1.922544,-9.6968164,0.38786069,Treppe3
64,0.0,-1.922544,-9.7135754,0.39264908,Treppe3
65,0.0,-1.9153614,-9.7135754,0.39264908,Treppe3
66,0.0,-1.9297266,-9.7135754,0.40222588,Treppe3
67,0.0,-1.9273324,-9.7111816,0.39504328,Treppe3
68,0.0,-1.9177556,-9.708787,0.39504328,Treppe3
69,0.0,-1.910573,-9.7231522,0.39264908,Treppe3
70,0.0,-1.9153614,-9.732729,0.37828386,Treppe3
71,0.0,-1.9249382,-9.7279406,0.36391866,Treppe3
72,0.0,-1.9249382,-9.7111816,0.35673606,Treppe3
73,0.0,-1.9153614,-9.708787,0.34237084,Treppe3
74,0.0,-1.9201498,-9.7063932,0.33039984,Treppe3
75,0.0,-1.9273324,-9.7016048,0.32082301,Treppe3
76,0.0,-1.9369092,-9.7039986,0.29927522,Treppe3
77,0.0,-1.958457,-9.6872396,0.28012159,Treppe3
78,0.0,-1.9560628,-9.6800566,0.2705448,Treppe3
79,0.0,-1.9393034,-9.6872396,0.24660277,Treppe3
80,0.0,-1.946486,-9.684845,0.23942018,Treppe3
81,0.0,-1.9512744,-9.6728745,0.25139117,Treppe3
82,0.0,-1.9440918,-9.6680861,0.24660277,Treppe3
83,0.0,-1.9488802,-9.6704798,0.22744916,Treppe3
84,0.0,-1.970428,-9.6968164,0.21547815,Treppe3
85,0.0,-1.970428,-9.684845,0.20590134,Treppe3
86,0.0,-1.9608512,-9.6896334,0.19153613,Treppe3
87,0.0,-1.970428,-9.6968164,0.18674773,Treppe3
88,0.0,-1.982399,-9.6872396,0.20590134,Treppe3
89,0.000659368,-1.970428,-9.6872396,0.20350714,Treppe3
90,0.002659334,-1.9656396,-9.6728745,0.20111294,Treppe3
91,0.0046593,-1.9800048,-9.6776628,0.21068975,Treppe3
92,0.006660066,-1.9800048,-9.6776628,0.21068975,Treppe3
93,0.008660932,-1.9919758,-9.6896334,0.22505496,Treppe3
94,0.010661832,-1.9847932,-9.6896334,0.23223756,Treppe3
95,0.012662732,-1.9800048,-9.6896334,0.23942018,Treppe3
96,0.014662765,-1.9919758,-9.6585093,0.24899697,Treppe3
97,0.016662798,-2.006341,-9.6656914,0.25378537,Treppe3
98,0.018662831,-2.006341,-9.6704798,0.260968,Treppe3
99,0.020663497,-2.0111294,-9.6752682,0.2681506,Treppe3
100,0.02266353,-2.0231004,-9.6656914,0.2681506,Treppe3
101,0.024663563,-2.018312,-9.6752682,0.2777274,Treppe3
102,0.026662696,-2.0326772,-9.6704798,0.29448682,Treppe3
103,0.028662196,-2.0350714,-9.6752682,0.30166942,Treppe3
104,0.030662196,-2.0326772,-9.6752682,0.30645782,Treppe3
105,0.032662196,-2.0398598,-9.684845,0.30166942,Treppe3
106,0.034662196,-2.042254,-9.6944218,0.31124622,Treppe3
107,0.036662196,-2.0470424,-9.6968164,0.31124622,Treppe3
108,0.038662162,-2.0590134,-9.6585093,0.31124622,Treppe3
109,0.040662362,-2.0518308,-9.6704798,0.31124622,Treppe3
110,0.042662328,-2.0566192,-9.6776628,0.30885202,Treppe3
111,0.044662294,-2.0590134,-9.6968164,0.30645782,Treppe3
112,0.046663127,-2.0446482,-9.684845,0.30645782,Treppe3
113,0.04866396,-2.0446482,-9.6872396,0.30406362,Treppe3
114,0.050664793,-2.0398598,-9.6680861,0.29927522,Treppe3
115,0.052665626,-2.0470424,-9.6776628,0.29688102,Treppe3
116,0.054666492,-2.0518308,-9.684845,0.29448682,Treppe3
117,0.056666425,-2.0518308,-9.6944218,0.29927522,Treppe3
118,0.058666458,-2.0494366,-9.7207584,0.29688102,Treppe3
119,0.060666491,-2.0446482,-9.7135754,0.30166942,Treppe3
120,0.062666524,-2.054225,-9.6944218,0.31124622,Treppe3
121,0.064666557,-2.0518308,-9.708787,0.29448682,Treppe3
122,0.06666569,-2.0470424,-9.6992102,0.28730419,Treppe3
123,0.068664856,-2.0518308,-9.7016048,0.29448682,Treppe3
124,0.070664856,-2.042254,-9.708787,0.28730419,Treppe3
125,0.072664822,-2.0446482,-9.6824512,0.28969839,Treppe3
126,0.074664788,-2.0374656,-9.6680861,0.30645782,Treppe3
127,0.076664754,-2.0278888,-9.660903,0.30406362,Treppe3
128,0.07866472,-2.0278888,-9.6680861,0.30406362,Treppe3
129,0.080664053,-2.018312,-9.6776628,0.29448682,Treppe3
130,0.082664019,-2.0087352,-9.6752682,0.28490999,Treppe3
131,0.084663985,-2.0087352,-9.6704798,0.28251579,Treppe3
132,0.086664851,-2.006341,-9.6561146,0.28251579,Treppe3
133,0.088664884,-1.9728222,-9.6656914,0.28969839,Treppe3
134,0.090664917,-1.9800048,-9.6752682,0.29448682,Treppe3
135,0.092664917,-1.9728222,-9.684845,0.2705448,Treppe3
136,0.09466465,-1.982399,-9.6776628,0.2753332,Treppe3
137,0.096664483,-1.9847932,-9.6800566,0.2777274,Treppe3
138,0.098664516,-1.982399,-9.6824512,0.29209262,Treppe3
139,0.10066432,-1.9680338,-9.6944218,0.29448682,Treppe3
140,0.10266435,-1.9847932,-9.7016048,0.29209262,Treppe3
141,0.10466435,-1.9847932,-9.6896334,0.30645782,Treppe3
142,0.10666348,-1.9919758,-9.6896334,0.31603462,Treppe3
143,0.10866261,-1.9871874,-9.692028,0.32561144,Treppe3
144,0.11066175,-1.9847932,-9.684845,0.34476504,Treppe3
145,0.11266088,-1.9991584,-9.6968164,0.34715924,Treppe3
146,0.11466088,-2.0087352,-9.6944218,0.33518824,Treppe3
147,0.11666135,-2.0087352,-9.6872396,0.33039984,Treppe3
148,0.11866131,-2.006341,-9.6896334,0.33039984,Treppe3
149,0.12066128,-2.0159178,-9.6896334,0.32082301,Treppe3
150,0.12266124,-2.0135236,-9.692028,0.33518824,Treppe3
151,0.12466121,-1.9919758,-9.6944218,0.33039984,Treppe3
152,0.12666208,-1.9895816,-9.684845,0.33039984,Treppe3
153,0.12866291,-1.9991584,-9.6704798,0.32321724,Treppe3
154,0.13066278,-1.9847932,-9.660903,0.32561144,Treppe3
155,0.13266278,-1.9895816,-9.6704798,0.32321724,Treppe3
156,0.13466281,-1.9800048,-9.6752682,0.32561144,Treppe3
157,0.13666284,-1.9752164,-9.6704798,0.32321724,Treppe3
158,0.13866288,-1.9800048,-9.6752682,0.32082301,Treppe3
159,0.14066291,-1.9680338,-9.6632977,0.31603462,Treppe3
160,0.14266294,-1.9752164,-9.6704798,0.30885202,Treppe3
161,0.14466297,-1.9728222,-9.6776628,0.29209262,Treppe3
162,0.14666214,-1.9847932,-9.6728745,0.29448682,Treppe3
163,0.14866127,-1.9919758,-9.6752682,0.29927522,Treppe3
164,0.15066037,-1.9800048,-9.660903,0.28969839,Treppe3
165,0.15265951,-1.9776106,-9.6704798,0.28730419,Treppe3
166,0.15465977,-1.9728222,-9.6752682,0.29209262,Treppe3
167,0.15665994,-1.9656396,-9.6704798,0.29448682,Treppe3
168,0.1586599,-1.9632454,-9.6776628,0.30645782,Treppe3
169,0.16065987,-1.970428,-9.684845,0.30645782,Treppe3
170,0.16265984,-1.9919758,-9.6585093,0.29927522,Treppe3
171,0.16465984,-1.99437,-9.6728745,0.28969839,Treppe3
172,0.1666604,-2.0159178,-9.6776628,0.29688102,Treppe3
173,0.1686613,-2.0111294,-9.6752682,0.30406362,Treppe3
174,0.1706622,-2.0015526,-9.6896334,0.29448682,Treppe3
175,0.1726631,-2.0039468,-9.684845,0.29688102,Treppe3
176,0.17466314,-2.0518308,-9.6800566,0.28969839,Treppe3
177,0.17666317,-2.0494366,-9.6800566,0.28012159,Treppe3
178,0.1786632,-2.0494366,-9.6824512,0.2777274,Treppe3
179,0.18066323,-2.078167,-9.6704798,0.2753332,Treppe3
180,0.18266323,-2.0901382,-9.6656914,0.28012159,Treppe3
181,0.18466323,-2.1092918,-9.6489325,0.2657564,Treppe3
182,0.18666237,-2.0973208,-9.660903,0.25857377,Treppe3
183,0.1886615,-2.0901382,-9.6704798,0.260968,Treppe3
184,0.19066073,-2.0973208,-9.6680861,0.260968,Treppe3
185,0.19265987,-2.1068976,-9.6513262,0.2681506,Treppe3
186,0.19465897,-2.1140802,-9.6680861,0.272939,Treppe3
187,0.19666023,-2.1140802,-9.6824512,0.2681506,Treppe3
188,0.19865987,-2.1164744,-9.6776628,0.2777274,Treppe3
189,0.20065983,-2.123657,-9.6944218,0.2777274,Treppe3
190,0.2026598,-2.1164744,-9.6968164,0.2705448,Treppe3
191,0.2046602,-2.1068976,-9.6944218,0.2657564,Treppe3
192,0.20666103,-2.1068976,-9.692028,0.272939,Treppe3
193,0.20866186,-2.0949266,-9.6824512,0.2633622,Treppe3
194,0.21066273,-2.0949266,-9.6872396,0.2633622,Treppe3
195,0.21266373,-2.0901382,-9.6776628,0.25378537,Treppe3
196,0.21466376,-2.066196,-9.6680861,0.24660277,Treppe3
197,0.2166638,-2.0614076,-9.6656914,0.24181437,Treppe3
198,0.21866383,-2.066196,-9.6513262,0.23463176,Treppe3
199,0.22066386,-2.0733786,-9.6489325,0.22744916,Treppe3
200,0.22266389,-2.0566192,-9.6489325,0.22984336,Treppe3
201,0.22466393,-2.0374656,-9.660903,0.22266077,Treppe3
202,0.22666339,-2.0278888,-9.6441441,0.22744916,Treppe3
203,0.22866336,-2.0350714,-9.6537209,0.21787235,Treppe3
204,0.23066332,-2.0446482,-9.6656914,0.21547815,Treppe3
205,0.23266329,-2.0350714,-9.6632977,0.20829555,Treppe3
206,0.23466326,-2.0159178,-9.6561146,0.22744916,Treppe3
207,0.23666322,-2.0039468,-9.6537209,0.22744916,Treppe3
208,0.23866319,-2.0015526,-9.6537209,0.23702596,Treppe3
209,0.24066316,-2.006341,-9.6585093,0.22266077,Treppe3
210,0.24266316,-2.0159178,-9.6537209,0.22026655,Treppe3
211,0.24466319,-2.0039468,-9.6537209,0.22266077,Treppe3
212,0.24666409,-1.9991584,-9.6537209,0.21787235,Treppe3
213,0.24866499,-1.9991584,-9.6489325,0.22026655,Treppe3
214,0.25066589,-2.0111294,-9.6417494,0.22026655,Treppe3
215,0.25266679,-1.9919758,-9.6632977,0.24899697,Treppe3
216,0.25466769,-2.0015526,-9.6776628,0.25857377,Treppe3
217,0.25666642,-2.006341,-9.6752682,0.2681506,Treppe3
218,0.25866679,-2.0254946,-9.6944218,0.28730419,Treppe3
219,0.26066679,-2.0350714,-9.692028,0.28969839,Treppe3
220,0.26266679,-2.0398598,-9.6824512,0.30645782,Treppe3
221,0.26466635,-2.0518308,-9.6872396,0.31124622,Treppe3
222,0.26666549,-2.0638018,-9.7063932,0.31124622,Treppe3
223,0.26866465,-2.0614076,-9.7183638,0.31842881,Treppe3
224,0.27066465,-2.042254,-9.7016048,0.32321724,Treppe3
225,0.27266452,-2.0350714,-9.6896334,0.32321724,Treppe3
226,0.27466448,-2.0087352,-9.71597,0.34237084,Treppe3
227,0.27666535,-1.9967642,-9.7255468,0.33279404,Treppe3
228,0.27866532,-1.99437,-9.7135754,0.31603462,Treppe3
229,0.28066528,-1.9895816,-9.7255468,0.30166942,Treppe3
230,0.28266525,-1.9967642,-9.708787,0.28012159,Treppe3
231,0.28466521,-1.9847932,-9.7063932,0.25378537,Treppe3
232,0.28666605,-1.9800048,-9.7063932,0.24181437,Treppe3
233,0.28866605,-1.9512744,-9.7207584,0.22984336,Treppe3
234,0.29066608,-1.9440918,-9.71597,0.22984336,Treppe3
235,0.29266611,-1.9512744,-9.7111816,0.21547815,Treppe3
236,0.29466615,-1.9201498,-9.708787,0.20590134,Treppe3
237,0.29666618,-1.9153614,-9.7111816,0.19393034,Treppe3
238,0.29866621,-1.9081788,-9.71597,0.18674773,Treppe3
239,0.30066625,-1.8962077,-9.7039986,0.18674773,Treppe3
240,0.30266628,-1.8914193,-9.7111816,0.18435353,Treppe3
241,0.30466628,-1.8794483,-9.71597,0.17956513,Treppe3
242,0.30666534,-1.8818425,-9.708787,0.18674773,Treppe3
243,0.30866458,-1.8746599,-9.7063932,0.19153613,Treppe3
244,0.31066368,-1.8746599,-9.7111816,0.20350714,Treppe3
245,0.31266278,-1.8746599,-9.71597,0.19393034,Treppe3
246,0.31466274,-1.8602947,-9.708787,0.19153613,Treppe3
247,0.31666271,-1.8626889,-9.7063932,0.19393034,Treppe3
248,0.31866268,-1.8674773,-9.7016048,0.19153613,Treppe3
249,0.32066268,-1.8722657,-9.6968164,0.20111294,Treppe3
250,0.32266271,-1.8626889,-9.7039986,0.20111294,Treppe3
251,0.32466274,-1.8531121,-9.6968164,0.20350714,Treppe3
252,0.32666337,-1.8626889,-9.6872396,0.21308395,Treppe3
253,0.32866424,-1.8602947,-9.6585093,0.21787235,Treppe3
254,0.33066427,-1.8626889,-9.6680861,0.22026655,Treppe3
255,0.33266431,-1.8650831,-9.6800566,0.22026655,Treppe3
256,0.33466434,-1.8722657,-9.6872396,0.22026655,Treppe3
257,0.33666347,-1.8818425,-9.6896334,0.23463176,Treppe3
258,0.33866347,-1.8842367,-9.6776628,0.23463176,Treppe3
259,0.34066347,-1.8914193,-9.6776628,0.25617957,Treppe3
260,0.34266347,-1.8722657,-9.6704798,0.2633622,Treppe3
261,0.34466347,-1.8842367,-9.684845,0.25857377,Treppe3
262,0.3466626,-1.8986019,-9.6776628,0.2633622,Treppe3
263,0.34866174,-1.9081788,-9.684845,0.2705448,Treppe3
264,0.35066084,-1.9273324,-9.684845,0.272939,Treppe3
265,0.35265994,-1.9488802,-9.6752682,0.260968,Treppe3
266,0.3546599,-1.9440918,-9.692028,0.25617957,Treppe3
267,0.35665897,-1.9512744,-9.6800566,0.25378537,Treppe3
268,0.35865894,-1.9560628,-9.6537209,0.25617957,Treppe3
269,0.3606589,-1.9632454,-9.6154137,0.22026655,Treppe3
270,0.36265887,-1.9728222,-9.6225958,0.20350714,Treppe3
271,0.36465847,-2.0111294,-9.6225958,0.17956513,Treppe3
272,0.36665937,-2.0135236,-9.6297789,0.17477672,Treppe3
273,0.36866013,-2.0111294,-9.6441441,0.17238252,Treppe3
274,0.37066103,-2.0111294,-9.6561146,0.15322891,Treppe3
275,0.37266193,-2.0087352,-9.6513262,0.1316811,Treppe3
276,0.37466197,-2.0135236,-9.6632977,0.12689269,Treppe3
277,0.376662,-2.030283,-9.6656914,0.11971009,Treppe3
278,0.37866203,-2.0374656,-9.6800566,0.11492168,Treppe3
279,0.38066207,-2.0446482,-9.6872396,0.093373865,Treppe3
280,0.38266207,-2.0374656,-9.708787,0.081402861,Treppe3
281,0.38466203,-2.0278888,-9.7063932,0.067037649,Treppe3
282,0.3866614,-2.0254946,-9.7183638,0.064643443,Treppe3
283,0.3886605,-2.0278888,-9.7111816,0.055066638,Treppe3
284,0.3906596,-2.0159178,-9.7039986,0.052672438,Treppe3
285,0.3926587,-2.0254946,-9.7135754,0.052672438,Treppe3
286,0.3946578,-2.0231004,-9.708787,0.052672438,Treppe3
287,0.39665776,-2.006341,-9.7207584,0.047884032,Treppe3
288,0.39865776,-1.9871874,-9.7063932,0.047884032,Treppe3
289,0.4006578,-1.9871874,-9.7039986,0.038307227,Treppe3
290,0.40265783,-1.9847932,-9.708787,0.038307227,Treppe3
291,0.40465786,-1.9560628,-9.6728745,0.064643443,Treppe3
292,0.40665876,-1.9488802,-9.6656914,0.076614454,Treppe3
293,0.40865966,-1.9416976,-9.6656914,0.090979666,Treppe3
294,0.41066056,-1.9297266,-9.6537209,0.10055647,Treppe3
295,0.41266106,-1.910573,-9.6537209,0.11971009,Treppe3
296,0.4146611,-1.9009962,-9.6656914,0.12210429,Treppe3
297,0.416662,-1.9057846,-9.6704798,0.12449849,Treppe3
298,0.418662,-1.8938135,-9.6704798,0.1316811,Treppe3
299,0.420662,-1.8914193,-9.6680861,0.12449849,Treppe3
300,0.422662,-1.8842367,-9.6656914,0.12928689,Treppe3
301,0.42466236,-1.8746599,-9.6680861,0.11971009,Treppe3
302,0.4266615,-1.8842367,-9.6632977,0.11492168,Treppe3
303,0.42866216,-1.8698715,-9.6680861,0.11492168,Treppe3
304,0.43066213,-1.8722657,-9.6968164,0.11252748,Treppe3
305,0.43266209,-1.8842367,-9.6872396,0.10534488,Treppe3
306,0.43466206,-1.8890251,-9.6632977,0.079008654,Treppe3
307,0.43666126,-1.9153614,-9.6680861,0.052672438,Treppe3
308,0.43866123,-1.9201498,-9.6680861,0.057460841,Treppe3
309,0.44066119,-1.9129672,-9.660903,0.045489833,Treppe3
310,0.44266116,-1.8938135,-9.6656914,0.031124622,Treppe3
311,0.44466116,-1.8866309,-9.6896334,0.031124622,Treppe3
312,0.44666206,-1.8914193,-9.6872396,0.038307227,Treppe3
313,0.44866296,-1.9009962,-9.6944218,0.033518825,Treppe3
314,0.45066386,-1.8962077,-9.7039986,0.02873042,Treppe3
315,0.45266476,-1.8890251,-9.7039986,0.033518825,Treppe3
316,0.45466566,-1.9009962,-9.6944218,0.04070143,Treppe3
317,0.45666569,-1.9009962,-9.6944218,0.035913024,Treppe3
318,0.45866572,-1.9129672,-9.6968164,0.031124622,Treppe3
319,0.46066572,-1.9153614,-9.6968164,0.038307227,Treppe3
320,0.46266569,-1.9249382,-9.6968164,0.035913024,Treppe3
321,0.46466566,-1.934515,-9.6896334,0.04309563,Treppe3
322,0.46666476,-1.934515,-9.6944218,0.045489833,Treppe3
323,0.46866386,-1.9201498,-9.7111816,0.050278235,Treppe3
324,0.47066382,-1.922544,-9.71597,0.047884032,Treppe3
325,0.47266419,-1.934515,-9.7303352,0.059855044,Treppe3
326,0.47466415,-1.9512744,-9.7375174,0.079008654,Treppe3
327,0.47666415,-1.9536686,-9.739912,0.081402861,Treppe3
328,0.47866419,-1.9728222,-9.7231522,0.088585466,Treppe3
329,0.48066422,-1.9776106,-9.7231522,0.090979666,Treppe3
330,0.48266425,-1.9776106,-9.7135754,0.11013328,Treppe3
331,0.48466429,-1.9895816,-9.7135754,0.12689269,Treppe3
332,0.48666562,-1.9919758,-9.7135754,0.1340753,Treppe3
333,0.48866495,-1.9991584,-9.7016048,0.12689269,Treppe3
334,0.49066498,-2.0039468,-9.7111816,0.11252748,Treppe3
335,0.49266502,-2.0111294,-9.6968164,0.10773908,Treppe3
336,0.49466502,-2.0039468,-9.6872396,0.095768064,Treppe3
337,0.49666542,-1.9967642,-9.6776628,0.069431849,Treppe3
338,0.49866542,-1.9991584,-9.6680861,0.062249243,Treppe3
339,0.50066542,-1.9728222,-9.6704798,0.067037649,Treppe3
340,0.50266542,-1.9560628,-9.6752682,0.047884032,Treppe3
341,0.50466542,-1.9608512,-9.6704798,0.04070143,Treppe3
342,0.50666452,-1.946486,-9.6800566,0.031124622,Treppe3
343,0.50866362,-1.9393034,-9.684845,0.023942016,Treppe3
344,0.51066272,-1.9177556,-9.6776628,-0.0023942017,Treppe3
345,0.51266182,-1.910573,-9.6704798,-0.0095768068,Treppe3
346,0.51466088,-1.9009962,-9.6680861,-0.0047884034,Treppe3
347,0.51666085,-1.8794483,-9.6704798,-0.0095768068,Treppe3
348,0.51866082,-1.8602947,-9.6752682,-0.0095768068,Treppe3
349,0.52066078,-1.8674773,-9.684845,-0.0071826051,Treppe3
350,0.52266078,-1.8626889,-9.684845,-0.0023942017,Treppe3
351,0.52466078,-1.8602947,-9.6752682,0.0023942017,Treppe3
352,0.52666168,-1.8555063,-9.684845,-0.0047884034,Treppe3
353,0.52866271,-1.8459295,-9.6824512,0.0047884034,Treppe3
354,0.53066275,-1.8411411,-9.6872396,0.023942016,Treppe3
355,0.53266278,-1.8579005,-9.684845,0.035913024,Treppe3
356,0.53466281,-1.8579005,-9.6824512,0.057460841,Treppe3
357,0.53666285,-1.8674773,-9.684845,0.069431849,Treppe3
358,0.53866285,-1.8698715,-9.692028,0.074220255,Treppe3
359,0.54066281,-1.8986019,-9.6968164,0.098162271,Treppe3
360,0.54266278,-1.9057846,-9.708787,0.12928689,Treppe3
361,0.54466274,-1.9153614,-9.6800566,0.1412579,Treppe3
362,0.54666138,-1.9177556,-9.6824512,0.14604631,Treppe3
363,0.54866048,-1.9321208,-9.6944218,0.16519992,Treppe3
364,0.55065958,-1.9440918,-9.6992102,0.16759412,Treppe3
365,0.55265868,-1.9608512,-9.684845,0.18435353,Treppe3
366,0.55465868,-1.9560628,-9.6752682,0.20111294,Treppe3
367,0.55665904,-1.9752164,-9.660903,0.20350714,Treppe3
368,0.55865904,-1.99437,-9.6632977,0.21068975,Treppe3
369,0.56065904,-1.9919758,-9.6632977,0.20350714,Treppe3
370,0.56265904,-1.9919758,-9.6632977,0.19871874,Treppe3
371,0.56465904,-1.9919758,-9.6561146,0.19393034,Treppe3
372,0.56665991,-2.0039468,-9.6513262,0.17717093,Treppe3
373,0.56866078,-2.0087352,-9.6417494,0.16759412,Treppe3
374,0.57066164,-2.0278888,-9.6489325,0.14844051,Treppe3
375,0.57266254,-2.0207062,-9.6752682,0.12449849,Treppe3
376,0.57466347,-2.0350714,-9.6704798,0.10773908,Treppe3
377,0.57666327,-2.0278888,-9.6632977,0.095768064,Treppe3
378,0.57866331,-2.0326772,-9.6656914,0.093373865,Treppe3
379,0.58066334,-2.042254,-9.6656914,0.095768064,Treppe3
380,0.58266337,-2.054225,-9.6752682,0.10055647,Treppe3
381,0.58466341,-2.0374656,-9.6776628,0.086191259,Treppe3
382,0.58666254,-2.030283,-9.6704798,0.081402861,Treppe3
383,0.5886615,-2.0398598,-9.6704798,0.071826048,Treppe3
384,0.59066061,-2.0278888,-9.6465378,0.071826048,Treppe3
385,0.59265971,-2.0231004,-9.6561146,0.071826048,Treppe3
386,0.5946588,-2.0207062,-9.6800566,0.079008654,Treppe3
387,0.5966596,-2.0135236,-9.6800566,0.076614454,Treppe3
388,0.59865957,-2.0159178,-9.6800566,0.071826048,Treppe3
389,0.60065957,-2.0111294,-9.660903,0.059855044,Treppe3
390,0.60265957,-2.0111294,-9.6800566,0.071826048,Treppe3
391,0.6046596,-2.0231004,-9.6728745,0.067037649,Treppe3
392,0.60666054,-2.0350714,-9.684845,0.071826048,Treppe3
393,0.60866144,-2.0231004,-9.684845,0.086191259,Treppe3
394,0.61066234,-2.0278888,-9.6824512,0.093373865,Treppe3
395,0.61266324,-2.018312,-9.6896334,0.086191259,Treppe3
396,0.61466327,-2.006341,-9.7016048,0.10295067,Treppe3
397,0.6166633,-2.0135236,-9.6968164,0.11492168,Treppe3
398,0.6186629,-2.0350714,-9.6752682,0.10773908,Treppe3
399,0.62487999,-2.0350714,-9.6776628,0.11013328,Treppe3
400,0.62687999,-2.0374656,-9.6752682,0.12449849,Treppe3
401,0.62887999,-2.042254,-9.660903,0.11731588,Treppe3
402,0.63087913,-2.042254,-9.6561146,0.11731588,Treppe3
403,0.63287913,-2.0590134,-9.6680861,0.12689269,Treppe3
404,0.63487913,-2.0614076,-9.6585093,0.12928689,Treppe3
405,0.63687909,-2.066196,-9.6585093,0.12210429,Treppe3
406,0.63887906,-2.054225,-9.6465378,0.11731588,Treppe3
407,0.64087926,-2.0638018,-9.6465378,0.11492168,Treppe3
408,0.64287922,-2.066196,-9.6513262,0.11731588,Treppe3
409,0.64487919,-2.0590134,-9.6561146,0.11492168,Treppe3
410,0.64687916,-2.0470424,-9.6680861,0.11252748,Treppe3
411,0.64887912,-2.030283,-9.6680861,0.10773908,Treppe3
412,0.65087995,-2.0326772,-9.6632977,0.11013328,Treppe3
413,0.65288082,-2.0374656,-9.6704798,0.10773908,Treppe3
414,0.65488172,-2.0374656,-9.6728745,0.10534488,Treppe3
415,0.65688262,-2.030283,-9.6728745,0.10055647,Treppe3
416,0.65888352,-2.0398598,-9.684845,0.088585466,Treppe3
417,0.66088262,-2.0278888,-9.6800566,0.086191259,Treppe3
418,0.66288265,-1.9991584,-9.6872396,0.095768064,Treppe3
