,acc_time,accX,accY,accZ,label
49,0.0,-1.2832921,-9.883564,0.34955344,Treppe3
50,0.0,-1.2856863,-9.8715925,0.35673606,Treppe3
51,0.0,-1.316811,-9.8572273,0.36631286,Treppe3
52,0.0,-1.3335704,-9.859622,0.36631286,Treppe3
53,0.0,-1.340753,-9.8691988,0.37828386,Treppe3
54,0.0,-1.3503298,-9.8691988,0.38067806,Treppe3
55,0.0,-1.3335704,-9.8787756,0.38546649,Treppe3
56,0.0,-1.3359646,-9.8691988,0.40940848,Treppe3
57,0.0,-1.3479356,-9.8691988,0.42137951,Treppe3
58,0.0,-1.3575124,-9.8644104,0.4285621,Treppe3
59,0.0,-1.3503298,-9.859622,0.4285621,Treppe3
60,0.0,-1.3479356,-9.8668041,0.4357447,Treppe3
61,0.0,-1.3455414,-9.8524389,0.4405331,Treppe3
62,0.0,-1.3311762,-9.8428621,0.45010993,Treppe3
63,0.0,-1.30484,-9.8476505,0.45968673,Treppe3
64,0.0,-1.3072342,-9.8380737,0.47405192,Treppe3
65,0.0,-1.292869,-9.8428621,0.47405192,Treppe3
66,0.0,-1.2761095,-9.8189201,0.48602295,Treppe3
67,0.0,-1.2545617,-9.8141317,0.49081135,Treppe3
68,0.0,-1.2425907,-9.8021612,0.49081135,Treppe3
69,0.0,-1.2449849,-9.7949781,0.49799395,Treppe3
70,0.0,-1.2330139,-9.7997665,0.49559975,Treppe3
71,0.0,-1.2090719,-9.8237085,0.50517654,Treppe3
72,0.0,-1.1947067,-9.8237085,0.50278234,Treppe3
73,0.0,-1.1779473,-9.8141317,0.50278234,Treppe3
74,0.0,-1.1851299,-9.8093433,0.51235914,Treppe3
75,0.0,-1.1707647,-9.8213148,0.50278234,Treppe3
76,0.0,-1.1683705,-9.8237085,0.49320555,Treppe3
77,0.0,-1.1659763,-9.8189201,0.49320555,Treppe3
78,0.0,-1.1252748,-9.8308916,0.50517654,Treppe3
79,0.0,-1.0989386,-9.8237085,0.50757074,Treppe3
80,0.0,-1.1013328,-9.8284969,0.50996494,Treppe3
81,0.0,-1.0965444,-9.8380737,0.51475334,Treppe3
82,0.0,-1.0965444,-9.8380737,0.51714754,Treppe3
83,0.0,-1.0989386,-9.8237085,0.51475334,Treppe3
84,0.0,-1.067814,-9.8045549,0.5291186,Treppe3
85,0.0,-1.0654198,-9.7901897,0.5291186,Treppe3
86,0.0,-1.0486604,-9.8045549,0.54827219,Treppe3
87,0.0,-1.0534488,-9.8093433,0.55784899,Treppe3
88,0.0,-1.0582372,-9.8093433,0.56024319,Treppe3
89,0.0,-1.0534488,-9.8093433,0.56742579,Treppe3
90,0.0,-1.0366893,-9.7925844,0.58179098,Treppe3
91,0.001468651,-1.0247183,-9.7854013,0.59136784,Treppe3
92,0.003469484,-1.0247183,-9.7734308,0.59376204,Treppe3
93,0.005470317,-1.0223241,-9.7758245,0.58657944,Treppe3
94,0.007471183,-1.0175357,-9.7686424,0.58897364,Treppe3
95,0.009472049,-1.0271125,-9.7686424,0.58897364,Treppe3
96,0.011472482,-1.0127473,-9.7590656,0.58418524,Treppe3
97,0.013472315,-1.0247183,-9.756671,0.58418524,Treppe3
98,0.015472348,-1.0271125,-9.7614594,0.57939678,Treppe3
99,0.017472381,-1.0199299,-9.7901897,0.58657944,Treppe3
100,0.019472014,-1.0366893,-9.8045549,0.58897364,Treppe3
101,0.021472047,-1.0342951,-9.8237085,0.57939678,Treppe3
102,0.02347118,-1.0175357,-9.8213148,0.57700258,Treppe3
103,0.02547028,-1.0031705,-9.8380737,0.57700258,Treppe3
104,0.02746938,-1.0031705,-9.8380737,0.56263739,Treppe3
105,0.02946848,-1.0127473,-9.8308916,0.55066639,Treppe3
106,0.031467613,-1.0079589,-9.8452568,0.5267244,Treppe3
107,0.033467579,-1.0031705,-9.8404684,0.51475334,Treppe3
108,0.035467545,-1.0055647,-9.8332853,0.51235914,Treppe3
109,0.037467511,-1.0127473,-9.8620157,0.50278234,Treppe3
110,0.039467511,-1.0223241,-9.8644104,0.49320555,Treppe3
111,0.041467544,-1.0199299,-9.8644104,0.47405192,Treppe3
112,0.043468444,-1.0223241,-9.8739872,0.45729253,Treppe3
113,0.045469344,-1.0271125,-9.8715925,0.4333505,Treppe3
114,0.047470144,-1.0103531,-9.8572273,0.40701428,Treppe3
115,0.049471044,-1.0247183,-9.8500452,0.40222588,Treppe3
116,0.051471077,-1.0247183,-9.859622,0.35673606,Treppe3
117,0.05347111,-1.0295067,-9.8620157,0.34476504,Treppe3
118,0.055472076,-1.0462662,-9.8668041,0.33279404,Treppe3
119,0.057472076,-1.0534488,-9.8644104,0.32082301,Treppe3
120,0.059472076,-1.079785,-9.8715925,0.29448682,Treppe3
121,0.061472076,-1.0821792,-9.8548336,0.28251579,Treppe3
122,0.063471209,-1.0726024,-9.8452568,0.2633622,Treppe3
123,0.065471209,-1.067814,-9.8452568,0.24899697,Treppe3
124,0.067471209,-1.067814,-9.8428621,0.24420857,Treppe3
125,0.069471209,-1.0821792,-9.8452568,0.22744916,Treppe3
126,0.071471175,-1.091756,-9.83568,0.20829555,Treppe3
127,0.073471341,-1.0989386,-9.8261032,0.19393034,Treppe3
128,0.075471307,-1.1085154,-9.8141317,0.18195933,Treppe3
129,0.077471273,-1.0941502,-9.7973728,0.17477672,Treppe3
130,0.079471639,-1.103727,-9.787796,0.16519992,Treppe3
131,0.081471605,-1.1085154,-9.7686424,0.16041151,Treppe3
132,0.083472838,-1.1085154,-9.7590656,0.15801731,Treppe3
133,0.085473704,-1.1133038,-9.7590656,0.15322891,Treppe3
134,0.08747457,-1.1228806,-9.7782192,0.16519992,Treppe3
135,0.08947547,-1.115698,-9.787796,0.15562311,Treppe3
136,0.091475936,-1.1300632,-9.7806129,0.16041151,Treppe3
137,0.093475969,-1.1372458,-9.7854013,0.16759412,Treppe3
138,0.095475502,-1.1252748,-9.8237085,0.17956513,Treppe3
139,0.097475535,-1.127669,-9.83568,0.17717093,Treppe3
140,0.099475568,-1.1228806,-9.8404684,0.17717093,Treppe3
141,0.10147557,-1.0821792,-9.8691988,0.19153613,Treppe3
142,0.10347467,-1.0749966,-9.8763809,0.19393034,Treppe3
143,0.10547377,-1.1013328,-9.8907461,0.21068975,Treppe3
144,0.10747383,-1.079785,-9.8979292,0.21547815,Treppe3
145,0.1094738,-1.067814,-9.8955345,0.22026655,Treppe3
146,0.11147377,-1.0749966,-9.9051113,0.25617957,Treppe3
147,0.11347373,-1.0534488,-9.9122944,0.25617957,Treppe3
148,0.11547276,-1.0486604,-9.9098997,0.25857377,Treppe3
149,0.11747276,-1.0342951,-9.9027176,0.25857377,Treppe3
150,0.1194728,-1.0319009,-9.9170828,0.28251579,Treppe3
151,0.12147283,-1.0462662,-9.9194765,0.30406362,Treppe3
152,0.12347373,-1.0414777,-9.9266596,0.31603462,Treppe3
153,0.12547376,-1.0342951,-9.8955345,0.35913026,Treppe3
154,0.1274738,-1.0390835,-9.9051113,0.37588966,Treppe3
155,0.12947383,-1.0462662,-9.8979292,0.39025488,Treppe3
156,0.13147386,-1.0486604,-9.8859577,0.4309563,Treppe3
157,0.1334739,-1.0582372,-9.8763809,0.4405331,Treppe3
158,0.1354739,-1.055843,-9.8859577,0.45250413,Treppe3
159,0.1374739,-1.0606314,-9.8739872,0.46926352,Treppe3
160,0.1394739,-1.0654198,-9.8763809,0.47884035,Treppe3
161,0.1414739,-1.0606314,-9.8476505,0.51714754,Treppe3
162,0.14347263,-1.0726024,-9.8452568,0.5267244,Treppe3
163,0.14547176,-1.0773908,-9.8404684,0.5267244,Treppe3
164,0.1474709,-1.0654198,-9.83568,0.54827219,Treppe3
165,0.14947,-1.0749966,-9.8261032,0.54587799,Treppe3
166,0.15147036,-1.0630256,-9.8332853,0.57939678,Treppe3
167,0.15347006,-1.0773908,-9.8380737,0.57939678,Treppe3
168,0.15547053,-1.0821792,-9.8189201,0.57700258,Treppe3
169,0.15747049,-1.0845734,-9.8069496,0.57939678,Treppe3
170,0.15947046,-1.0749966,-9.8021612,0.57939678,Treppe3
171,0.16147042,-1.091756,-9.811738,0.55784899,Treppe3
172,0.16347089,-1.1013328,-9.8093433,0.55306059,Treppe3
173,0.16547176,-1.1300632,-9.8141317,0.5315128,Treppe3
174,0.16747179,-1.115698,-9.8069496,0.50517654,Treppe3
175,0.16947182,-1.1109096,-9.7973728,0.49320555,Treppe3
176,0.17147186,-1.1109096,-9.7997665,0.47165772,Treppe3
177,0.17347189,-1.1061212,-9.8045549,0.45250413,Treppe3
178,0.17547192,-1.1061212,-9.8021612,0.4357447,Treppe3
179,0.17747196,-1.0941502,-9.7925844,0.40222588,Treppe3
180,0.17947196,-1.0773908,-9.7782192,0.36870706,Treppe3
181,0.18147192,-1.0941502,-9.7614594,0.33997664,Treppe3
182,0.18347102,-1.1109096,-9.7686424,0.32082301,Treppe3
183,0.18547012,-1.127669,-9.7901897,0.31603462,Treppe3
184,0.18746922,-1.151611,-9.8045549,0.30885202,Treppe3
185,0.18946832,-1.13964,-9.8045549,0.28969839,Treppe3
186,0.19146829,-1.1420342,-9.8261032,0.28251579,Treppe3
187,0.19346825,-1.127669,-9.8213148,0.272939,Treppe3
188,0.19546825,-1.1324574,-9.8141317,0.25857377,Treppe3
189,0.19746829,-1.1372458,-9.8069496,0.24420857,Treppe3
190,0.19946832,-1.1180922,-9.8093433,0.23223756,Treppe3
191,0.20146835,-1.0941502,-9.8093433,0.24420857,Treppe3
192,0.20346925,-1.0941502,-9.7997665,0.24420857,Treppe3
193,0.20547015,-1.1013328,-9.7997665,0.24181437,Treppe3
194,0.20747158,-1.0773908,-9.8045549,0.22505496,Treppe3
195,0.20947248,-1.0654198,-9.8261032,0.21547815,Treppe3
196,0.21147252,-1.043872,-9.8165264,0.24899697,Treppe3
197,0.21347428,-1.0342951,-9.8165264,0.2705448,Treppe3
198,0.21547428,-1.0271125,-9.8141317,0.28490999,Treppe3
199,0.21747428,-1.0103531,-9.811738,0.28730419,Treppe3
200,0.21947428,-0.9720459,-9.8237085,0.29448682,Treppe3
201,0.22147428,-0.9552865,-9.8261032,0.31124622,Treppe3
202,0.22347382,-0.94810385,-9.8141317,0.32561144,Treppe3
203,0.22547295,-0.93613285,-9.8261032,0.34955344,Treppe3
204,0.22747205,-0.94092125,-9.8332853,0.36391866,Treppe3
205,0.22947115,-0.93134445,-9.8572273,0.39264908,Treppe3
206,0.23147022,-0.92416185,-9.8811693,0.42377371,Treppe3
207,0.23347062,-0.92895025,-9.8811693,0.4405331,Treppe3
208,0.23547018,-0.91219085,-9.8955345,0.47165772,Treppe3
209,0.23747015,-0.8762778,-9.8931408,0.48602295,Treppe3
210,0.23947011,-0.85712421,-9.8931408,0.49081135,Treppe3
211,0.24146971,-0.82121116,-9.9003229,0.48123455,Treppe3
212,0.24347101,-0.79966336,-9.9098997,0.47884035,Treppe3
213,0.24547191,-0.78769237,-9.9122944,0.48123455,Treppe3
214,0.24747281,-0.78050977,-9.9098997,0.47405192,Treppe3
215,0.24947371,-0.74938512,-9.8883524,0.46686932,Treppe3
216,0.25147375,-0.73023152,-9.8763809,0.46208093,Treppe3
217,0.25347378,-0.72544312,-9.8787756,0.44771573,Treppe3
218,0.25547381,-0.70628953,-9.8859577,0.41898531,Treppe3
219,0.25747381,-0.69671267,-9.883564,0.39983168,Treppe3
220,0.25947375,-0.66798228,-9.8644104,0.37349546,Treppe3
221,0.26147371,-0.64404029,-9.8524389,0.33518824,Treppe3
222,0.26347278,-0.63925183,-9.8428621,0.31603462,Treppe3
223,0.26547391,-0.61770403,-9.8404684,0.28490999,Treppe3
224,0.26747334,-0.60812724,-9.8332853,0.24660277,Treppe3
225,0.26947331,-0.60573304,-9.8404684,0.22266077,Treppe3
226,0.27147298,-0.57460839,-9.8524389,0.18195933,Treppe3
227,0.27347118,-0.55066639,-9.8476505,0.15083471,Treppe3
228,0.27547121,-0.533907,-9.8428621,0.1340753,Treppe3
229,0.27747124,-0.51714754,-9.8189201,0.086191259,Treppe3
230,0.27947128,-0.49320555,-9.8261032,0.050278235,Treppe3
231,0.28147131,-0.48362875,-9.8237085,0.023942016,Treppe3
232,0.28347221,-0.47644615,-9.8213148,0.021547815,Treppe3
233,0.28547311,-0.46926352,-9.83568,-0.011971008,Treppe3
234,0.28747401,-0.46686932,-9.8380737,-0.01436521,Treppe3
235,0.28947491,-0.46208093,-9.8237085,-0.016759412,Treppe3
236,0.29147581,-0.4381389,-9.8261032,-0.031124622,Treppe3
237,0.29347537,-0.4285621,-9.8284969,-0.033518825,Treppe3
238,0.29547577,-0.41419691,-9.8189201,-0.019153614,Treppe3
239,0.29747577,-0.41419691,-9.8261032,-0.011971008,Treppe3
240,0.29947577,-0.42137951,-9.8308916,-0.0071826051,Treppe3
241,0.30147617,-0.42377371,-9.8261032,-0.0095768068,Treppe3
242,0.30347487,-0.4309563,-9.8237085,-0.0023942017,Treppe3
243,0.30547397,-0.45729253,-9.8308916,0.021547815,Treppe3
244,0.30747394,-0.51714754,-9.8189201,0.064643443,Treppe3
245,0.30947391,-0.56024319,-9.8308916,0.10295067,Treppe3
246,0.31147387,-0.58179098,-9.8428621,0.1412579,Treppe3
247,0.31347384,-0.58179098,-9.83568,0.15322891,Treppe3
248,0.3154738,-0.59376204,-9.8165264,0.16280572,Treppe3
249,0.31747377,-0.61052144,-9.7973728,0.16280572,Treppe3
250,0.3194738,-0.64164603,-9.7949781,0.15801731,Treppe3
251,0.3214738,-0.65601128,-9.787796,0.16759412,Treppe3
252,0.32347474,-0.67755908,-9.7806129,0.16998832,Treppe3
253,0.3254736,-0.71347213,-9.7710361,0.17717093,Treppe3
254,0.32747364,-0.72544312,-9.7686424,0.17477672,Treppe3
255,0.32947367,-0.76614451,-9.7734308,0.15562311,Treppe3
256,0.331474,-0.78529817,-9.7734308,0.15801731,Treppe3
257,0.33347397,-0.80205756,-9.7686424,0.15801731,Treppe3
258,0.33547397,-0.84515321,-9.787796,0.15322891,Treppe3
259,0.33747397,-0.86430681,-9.8189201,0.1364695,Treppe3
260,0.33947393,-0.86430681,-9.8237085,0.1316811,Treppe3
261,0.3414739,-0.878672,-9.83568,0.11731588,Treppe3
262,0.343473,-0.8810662,-9.8380737,0.095768064,Treppe3
263,0.3454721,-0.8882488,-9.83568,0.079008654,Treppe3
264,0.3474712,-0.90979666,-9.8308916,0.055066638,Treppe3
265,0.3494703,-0.90500826,-9.8620157,0.033518825,Treppe3
266,0.3514703,-0.90979666,-9.8428621,0.023942016,Treppe3
267,0.35347033,-0.90261406,-9.8572273,0.016759412,Treppe3
268,0.35547037,-0.90261406,-9.859622,0.016759412,Treppe3
269,0.35747013,-0.89064306,-9.859622,0.016759412,Treppe3
270,0.35947016,-0.86191261,-9.8428621,0.021547815,Treppe3
271,0.3614702,-0.84275901,-9.8620157,0.016759412,Treppe3
272,0.3634707,-0.84036481,-9.8644104,0.016759412,Treppe3
273,0.3654716,-0.83797061,-9.859622,0.019153614,Treppe3
274,0.36747163,-0.82599956,-9.8668041,0.016759412,Treppe3
275,0.36947163,-0.82121116,-9.8668041,0.021547815,Treppe3
276,0.37147163,-0.80924016,-9.8715925,0.04070143,Treppe3
277,0.37347163,-0.82360536,-9.8620157,0.055066638,Treppe3
278,0.37547163,-0.81881696,-9.8644104,0.071826048,Treppe3
279,0.37747123,-0.81642276,-9.8668041,0.10295067,Treppe3
280,0.37947123,-0.82839382,-9.8763809,0.12689269,Treppe3
281,0.38147123,-0.84275901,-9.8763809,0.15801731,Treppe3
282,0.3834703,-0.84275901,-9.8763809,0.17238252,Treppe3
283,0.3854694,-0.84515321,-9.8787756,0.19632454,Treppe3
284,0.3874685,-0.84036481,-9.8763809,0.21308395,Treppe3
285,0.3894676,-0.86670101,-9.8668041,0.25139117,Treppe3
286,0.3914677,-0.90500826,-9.859622,0.2777274,Treppe3
287,0.39346856,-0.92655605,-9.8524389,0.30406362,Treppe3
288,0.39546853,-0.93852705,-9.8428621,0.33997664,Treppe3
289,0.39746849,-0.94092125,-9.8380737,0.37588966,Treppe3
290,0.39946849,-0.94810385,-9.8284969,0.39025488,Treppe3
291,0.40146853,-0.9600749,-9.8069496,0.40462008,Treppe3
292,0.40346943,-0.9600749,-9.7447004,0.39743748,Treppe3
293,0.40547033,-0.9600749,-9.6944218,0.39983168,Treppe3
294,0.40747123,-1.0007763,-9.692028,0.4309563,Treppe3
295,0.40947213,-1.0749966,-9.732729,0.4405331,Treppe3
296,0.41147216,-1.1228806,-9.7447004,0.45729253,Treppe3
297,0.41347216,-1.1563994,-9.739912,0.47644615,Treppe3
298,0.41547216,-1.2306197,-9.7830076,0.48602295,Treppe3
299,0.41747239,-1.2545617,-9.7901897,0.49320555,Treppe3
300,0.41947236,-1.2976574,-9.7734308,0.51475334,Treppe3
301,0.42147233,-1.3431472,-9.7806129,0.51954174,Treppe3
302,0.42347182,-1.3623008,-9.787796,0.51714754,Treppe3
303,0.42547093,-1.3982137,-9.7854013,0.51954174,Treppe3
304,0.42747003,-1.4197617,-9.7782192,0.51714754,Treppe3
305,0.42946916,-1.4484921,-9.7830076,0.51714754,Treppe3
306,0.43146832,-1.4652514,-9.7806129,0.51235914,Treppe3
307,0.43346836,-1.472434,-9.7734308,0.49559975,Treppe3
308,0.43546749,-1.4676456,-9.763854,0.49081135,Treppe3
309,0.43746792,-1.4796166,-9.7494888,0.47165772,Treppe3
310,0.43946796,-1.4796166,-9.7423058,0.46686932,Treppe3
311,0.44146799,-1.4508862,-9.739912,0.45250413,Treppe3
312,0.44346892,-1.4293385,-9.756671,0.4429273,Treppe3
313,0.44546982,-1.4125791,-9.7686424,0.4357447,Treppe3
314,0.44747069,-1.4149733,-9.7830076,0.4309563,Treppe3
315,0.44947155,-1.4101849,-9.7973728,0.41419691,Treppe3
316,0.45147142,-1.3838485,-9.7997665,0.40701428,Treppe3
317,0.45347089,-1.364695,-9.7830076,0.40222588,Treppe3
318,0.45547089,-1.3479356,-9.8141317,0.39983168,Treppe3
319,0.45747089,-1.3503298,-9.8428621,0.41180268,Treppe3
320,0.45947089,-1.3335704,-9.8691988,0.41659111,Treppe3
321,0.46147085,-1.3335704,-9.8811693,0.42377371,Treppe3
322,0.46346995,-1.316811,-9.8811693,0.4309563,Treppe3
323,0.46546992,-1.30484,-9.8811693,0.4429273,Treppe3
324,0.46746988,-1.3024458,-9.8931408,0.46926352,Treppe3
325,0.46946985,-1.2976574,-9.8883524,0.47165772,Treppe3
326,0.47146982,-1.2808979,-9.8739872,0.48841715,Treppe3
327,0.47346978,-1.2808979,-9.8763809,0.49799395,Treppe3
328,0.47546975,-1.2617443,-9.8763809,0.49799395,Treppe3
329,0.47746975,-1.2473791,-9.8500452,0.50757074,Treppe3
330,0.47946978,-1.2234371,-9.83568,0.50517654,Treppe3
331,0.48146981,-1.1994951,-9.8141317,0.51475334,Treppe3
332,0.48347168,-1.1947067,-9.8165264,0.521936,Treppe3
333,0.48547258,-1.1994951,-9.8045549,0.54348379,Treppe3
334,0.48747348,-1.2042835,-9.8069496,0.53869539,Treppe3
335,0.48947438,-1.2234371,-9.8189201,0.5315128,Treppe3
336,0.49147525,-1.2306197,-9.8332853,0.533907,Treppe3
337,0.49347525,-1.2186487,-9.8213148,0.533907,Treppe3
338,0.49547611,-1.2282255,-9.8045549,0.51714754,Treppe3
339,0.49747608,-1.2354081,-9.7854013,0.51235914,Treppe3
340,0.49947604,-1.2401965,-9.7782192,0.51235914,Treppe3
341,0.50147601,-1.2497733,-9.7542772,0.50278234,Treppe3
342,0.50347508,-1.2593501,-9.7518826,0.49799395,Treppe3
343,0.50547418,-1.2497733,-9.7494888,0.48602295,Treppe3
344,0.50747334,-1.2138603,-9.7303352,0.45010993,Treppe3
345,0.50947334,-1.2162545,-9.732729,0.4309563,Treppe3
346,0.51147338,-1.2042835,-9.7303352,0.40940848,Treppe3
347,0.51347341,-1.1994951,-9.732729,0.39504328,Treppe3
348,0.51547344,-1.1779473,-9.7375174,0.35434186,Treppe3
349,0.51747347,-1.1611878,-9.7351236,0.33039984,Treppe3
350,0.51947351,-1.1444284,-9.7470942,0.30406362,Treppe3
351,0.52147354,-1.1228806,-9.7494888,0.28012159,Treppe3
352,0.52347444,-1.0869676,-9.756671,0.2705448,Treppe3
353,0.52547444,-1.079785,-9.7590656,0.24420857,Treppe3
354,0.52747444,-1.0582372,-9.7830076,0.21787235,Treppe3
355,0.52947444,-1.0342951,-9.787796,0.20350714,Treppe3
356,0.53147444,-1.0055647,-9.7758245,0.18195933,Treppe3
357,0.53347444,-0.98880529,-9.7949781,0.17717093,Treppe3
358,0.53547444,-0.98880529,-9.811738,0.18195933,Treppe3
359,0.53747444,-0.9720459,-9.8213148,0.19153613,Treppe3
360,0.53947441,-0.94570965,-9.8261032,0.17477672,Treppe3
361,0.54147437,-0.91937345,-9.8476505,0.16759412,Treppe3
362,0.54347251,-0.91458505,-9.8572273,0.16519992,Treppe3
363,0.5454716,-0.90500826,-9.8620157,0.16280572,Treppe3
364,0.54747071,-0.89782566,-9.8620157,0.16280572,Treppe3
365,0.54946981,-0.8762778,-9.8644104,0.16759412,Treppe3
366,0.55146977,-0.87148941,-9.8787756,0.17238252,Treppe3
367,0.55346934,-0.86909521,-9.8739872,0.17956513,Treppe3
368,0.55546934,-0.85951841,-9.8859577,0.16998832,Treppe3
369,0.55746937,-0.83557642,-9.8668041,0.18674773,Treppe3
370,0.5594694,-0.84994161,-9.8620157,0.20111294,Treppe3
371,0.56146944,-0.85233581,-9.8691988,0.21068975,Treppe3
372,0.56347037,-0.84515321,-9.8620157,0.21068975,Treppe3
373,0.56547127,-0.84275901,-9.8739872,0.21068975,Treppe3
374,0.56747214,-0.86430681,-9.907506,0.21068975,Treppe3
375,0.56947217,-0.91219085,-9.9170828,0.20350714,Treppe3
376,0.57147217,-0.92176765,-9.9242649,0.21308395,Treppe3
377,0.57347213,-0.93373865,-9.9338417,0.22505496,Treppe3
378,0.5754721,-0.9504981,-9.9482069,0.24181437,Treppe3
379,0.57747207,-0.94810385,-9.9458132,0.24660277,Treppe3
380,0.57947203,-0.9576807,-9.9482069,0.23942018,Treppe3
381,0.581472,-0.9528923,-9.9362364,0.24181437,Treppe3
382,0.58347106,-0.9648633,-9.9338417,0.24420857,Treppe3
383,0.5854702,-0.99119949,-9.9122944,0.23942018,Treppe3
384,0.58746933,-1.0007763,-9.9170828,0.24420857,Treppe3
385,0.58946846,-1.0055647,-9.9170828,0.24660277,Treppe3
386,0.59146846,-1.0151415,-9.8883524,0.22744916,Treppe3
387,0.59346846,-1.0223241,-9.8739872,0.22744916,Treppe3
388,0.59546846,-1.0175357,-9.8715925,0.23463176,Treppe3
389,0.59746846,-0.99119949,-9.83568,0.23463176,Treppe3
390,0.59946846,-0.99119949,-9.8261032,0.22744916,Treppe3
391,0.60146846,-1.0055647,-9.7758245,0.21068975,Treppe3
392,0.60346933,-1.0031705,-9.763854,0.19871874,Treppe3
393,0.60547023,-1.0079589,-9.763854,0.19393034,Treppe3
394,0.60747113,-0.99119949,-9.7470942,0.20111294,Treppe3
395,0.60947203,-0.98880529,-9.7279406,0.18435353,Treppe3
396,0.61147206,-0.99359369,-9.7255468,0.17477672,Treppe3
397,0.6134725,-0.99359369,-9.71597,0.17477672,Treppe3
398,0.61547253,-0.98641109,-9.71597,0.16519992,Treppe3
399,0.61747253,-0.9792285,-9.71597,0.16519992,Treppe3
400,0.61947249,-0.9672575,-9.7135754,0.16998832,Treppe3
401,0.62147246,-0.9840169,-9.7135754,0.18674773,Treppe3
402,0.62347153,-0.9792285,-9.7135754,0.18674773,Treppe3
403,0.62547063,-0.9576807,-9.7207584,0.17956513,Treppe3
404,0.62746973,-0.9528923,-9.7447004,0.18195933,Treppe3
405,0.62946883,-0.9528923,-9.7542772,0.19393034,Treppe3
406,0.63146796,-0.93613285,-9.7710361,0.20829555,Treppe3
407,0.63346826,-0.93852705,-9.7734308,0.22026655,Treppe3
408,0.63546829,-0.93134445,-9.7830076,0.22505496,Treppe3
409,0.63746833,-0.91937345,-9.7901897,0.25857377,Treppe3
410,0.63946836,-0.90500826,-9.8069496,0.25617957,Treppe3
411,0.64146839,-0.90500826,-9.8069496,0.272939,Treppe3
412,0.64346932,-0.91219085,-9.8021612,0.28490999,Treppe3
413,0.64547022,-0.8858546,-9.8141317,0.31124622,Treppe3
414,0.64747112,-0.8762778,-9.8189201,0.31603462,Treppe3
415,0.64947202,-0.85233581,-9.8045549,0.31603462,Treppe3
416,0.65147202,-0.85233581,-9.8069496,0.35194764,Treppe3
417,0.65347202,-0.85233581,-9.8213148,0.35673606,Treppe3
