,mag_time,magX,magY,magZ
108,1.2825767,-13.139999,-17.039999,-42.48
109,1.2925767,-13.02,-17.279999,-42.059998
110,1.3025767,-12.599999,-17.4,-41.579998
111,1.3125767,-12.96,-17.879999,-41.82
112,1.3225775,-13.5,-18.119999,-42.18
113,1.3325776,-13.559999,-17.699999,-42.899998
114,1.3425775,-13.559999,-17.639999,-43.5
115,1.3525775,-12.66,-17.4,-43.439999
116,1.3625775,-12.3,-17.459999,-43.02
117,1.3725775,-12.24,-17.82,-42.48
118,1.3825773,-12.12,-18.0,-42.48
119,1.3925773,-12.66,-18.299999,-42.0
120,1.4025773,-12.54,-17.699999,-42.0
121,1.4125773,-12.36,-17.82,-41.879997
122,1.4225764,-12.179999,-17.279999,-41.579998
123,1.4325764,-11.94,-16.98,-41.700001
124,1.4425764,-12.059999,-17.639999,-41.82
125,1.4525764,-12.059999,-17.699999,-41.82
126,1.4625764,-12.54,-18.18,-41.279999
127,1.4725764,-12.78,-18.539999,-40.98
128,1.482576,-13.02,-18.539999,-40.860001
129,1.492576,-12.66,-18.42,-40.739998
130,1.502576,-11.94,-18.299999,-41.040001
131,1.512576,-12.0,-18.0,-41.34
132,1.5225768,-11.46,-17.879999,-40.98
133,1.5325768,-11.759999,-18.059999,-40.739998
134,1.5425768,-12.12,-18.42,-40.799999
135,1.5525767,-11.639999,-18.359999,-41.040001
136,1.5625768,-11.94,-18.48,-42.18
137,1.5725768,-11.759999,-18.539999,-42.239998
138,1.5825763,-11.94,-18.48,-42.84
139,1.5925764,-11.94,-18.84,-42.84
140,1.6025764,-12.24,-18.779999,-42.540001
141,1.6125764,-12.3,-18.42,-42.540001
142,1.6225756,-12.54,-18.24,-42.239998
143,1.6325756,-12.36,-17.940001,-42.0
144,1.6425756,-11.7,-17.639999,-41.82
145,1.6525756,-11.58,-18.0,-41.939999
146,1.6625756,-11.219999,-17.879999,-42.119999
147,1.6725756,-11.219999,-17.76,-42.66
148,1.6825758,-11.219999,-17.52,-42.959999
149,1.6925758,-11.4,-17.16,-43.139999
150,1.7025758,-11.4,-16.92,-43.079998
151,1.7125758,-11.7,-16.68,-42.779999
152,1.7225767,-11.52,-16.859999,-42.599998
153,1.7325767,-11.759999,-16.440001,-42.959999
154,1.7425766,-11.34,-16.379999,-43.139999
155,1.7525767,-11.219999,-16.379999,-43.32
156,1.7625767,-12.12,-16.68,-43.559998
157,1.7725767,-12.12,-16.98,-43.200001
158,1.7825763,-11.94,-16.859999,-43.02
159,1.7925763,-11.759999,-16.619999,-42.540001
160,1.8025764,-11.28,-16.139999,-42.119999
161,1.8125763,-10.98,-15.96,-42.540001
162,1.8225755,-11.52,-16.139999,-42.419998
163,1.8325756,-11.639999,-16.139999,-42.779999
164,1.8425756,-11.759999,-16.559999,-43.02
165,1.8525756,-11.759999,-16.68,-42.360001
166,1.8625755,-11.94,-17.16,-42.239998
167,1.8725755,-12.12,-17.4,-42.719997
168,1.882576,-11.46,-16.98,-42.66
169,1.892576,-11.28,-17.039999,-42.959999
170,1.902576,-10.92,-16.799999,-42.959999
171,1.912576,-11.219999,-16.74,-42.66
172,1.9225768,-11.219999,-16.92,-42.299999
173,1.9325768,-11.46,-17.219999,-41.879997
174,1.9425768,-11.52,-17.16,-42.48
175,1.9525768,-11.16,-16.92,-42.360001
176,1.9625768,-11.639999,-17.1,-43.379997
177,1.9725768,-11.94,-16.74,-43.799999
178,1.9825768,-11.639999,-16.859999,-43.079998
179,1.9925768,-11.88,-17.279999,-43.079998
180,2.0025761,-12.24,-16.98,-42.66
181,2.0125761,-12.179999,-17.039999,-42.66
182,2.0225752,-12.3,-16.5,-43.439999
183,2.0325752,-12.3,-16.379999,-43.68
184,2.0425752,-11.82,-16.74,-43.559998
185,2.0525752,-11.759999,-16.98,-43.799999
186,2.0625752,-11.639999,-17.1,-43.5
187,2.0725752,-11.4,-16.92,-43.439999
188,2.0825755,-11.52,-16.68,-43.379997
189,2.0925755,-11.639999,-16.199999,-43.32
190,2.1025755,-12.059999,-15.96,-42.959999
191,2.1125755,-12.54,-16.26,-43.079998
192,2.1225763,-12.96,-16.139999,-43.02
193,2.1325762,-12.78,-15.719999,-42.779999
194,2.1425762,-13.139999,-15.9,-43.079998
195,2.1525763,-12.66,-15.599999,-42.599998
196,2.1625763,-12.36,-15.66,-42.84
197,2.1725763,-12.24,-16.08,-43.200001
198,2.1825753,-11.94,-16.379999,-42.84
199,2.1925754,-12.179999,-16.08,-43.379997
200,2.2025753,-11.94,-15.54,-43.139999
201,2.2125753,-12.0,-15.179999,-43.02
202,2.2225744,-12.179999,-15.0,-43.739998
203,2.2325745,-12.66,-15.059999,-43.619999
204,2.2425745,-12.96,-15.299999,-43.739998
205,2.2525745,-13.2,-15.48,-43.799999
206,2.2625744,-13.139999,-15.059999,-43.079998
207,2.2725744,-12.719999,-15.059999,-43.139999
208,2.2825745,-12.66,-15.059999,-43.379997
209,2.2925741,-12.48,-14.759999,-43.619999
210,2.3025748,-12.48,-15.0,-43.919998
211,2.3125748,-12.66,-14.7,-43.739998
212,2.3225757,-12.48,-14.46,-43.559998
213,2.3325757,-12.48,-14.7,-43.5
214,2.3425756,-12.059999,-14.759999,-43.379997
215,2.3525757,-11.94,-14.52,-43.379997
216,2.3625757,-12.54,-14.82,-43.32
217,2.3725757,-12.84,-15.0,-43.200001
218,2.3825761,-13.08,-15.0,-43.5
219,2.3925762,-13.259999,-15.599999,-44.219997
220,2.4025762,-12.96,-15.42,-44.16
221,2.4125761,-12.599999,-15.0,-44.52
222,2.4225753,-12.24,-14.639999,-44.700001
223,2.4325753,-12.3,-14.639999,-43.919998
224,2.4425753,-12.0,-14.46,-44.040001
225,2.4525753,-12.179999,-14.58,-43.98
226,2.4625752,-12.24,-14.52,-43.799999
227,2.4725753,-12.059999,-14.7,-43.919998
228,2.4825762,-12.54,-14.759999,-43.739998
229,2.4925761,-12.54,-14.28,-43.739998
230,2.5025761,-13.02,-14.46,-44.219997
231,2.5125762,-13.08,-14.04,-44.34
232,2.5225771,-13.2,-14.219999,-44.759998
233,2.532577,-13.44,-14.52,-44.700001
234,2.542577,-13.44,-13.86,-44.34
235,2.5525771,-13.32,-13.799999,-44.579998
236,2.5625771,-13.02,-13.86,-44.219997
237,2.5725771,-12.96,-13.98,-44.219997
238,2.5825766,-13.08,-14.46,-44.34
239,2.592577,-13.32,-14.4,-44.099998
240,2.6025771,-13.679999,-13.86,-44.219997
241,2.612577,-13.679999,-13.44,-43.919998
242,2.6225762,-13.86,-13.2,-43.619999
243,2.6325762,-13.38,-12.96,-43.200001
244,2.6425762,-13.38,-13.38,-42.779999
245,2.6525762,-13.38,-13.44,-42.959999
246,2.6625762,-12.9,-13.559999,-43.139999
247,2.6725762,-12.9,-13.38,-43.379997
248,2.6825757,-13.08,-12.9,-43.98
249,2.6925757,-13.44,-12.96,-43.799999
250,2.7025757,-13.92,-13.02,-43.919998
251,2.7125757,-14.4,-13.44,-44.16
252,2.7225766,-13.86,-14.04,-43.739998
253,2.7325766,-13.2,-14.099999,-44.16
254,2.7425766,-13.139999,-14.219999,-43.559998
255,2.7525766,-12.42,-14.16,-43.379997
256,2.7625766,-12.12,-13.62,-43.739998
257,2.7725766,-12.3,-13.679999,-43.5
258,2.7825757,-11.88,-13.5,-43.919998
259,2.7925757,-12.059999,-13.44,-44.040001
260,2.8025758,-12.54,-13.98,-44.16
261,2.8125757,-12.48,-13.62,-43.860001
262,2.8225748,-12.36,-13.559999,-43.919998
263,2.8325749,-12.599999,-13.62,-44.279999
264,2.8425748,-12.36,-13.38,-44.099998
265,2.8525748,-12.78,-13.92,-43.68
266,2.8625748,-13.139999,-14.52,-43.079998
267,2.8725748,-13.2,-15.179999,-42.599998
268,2.8825753,-13.44,-15.719999,-41.939999
269,2.8925752,-12.48,-16.139999,-41.879997
270,2.9025752,-12.54,-16.08,-41.82
271,2.9125753,-12.12,-16.799999,-41.579998
272,2.9225761,-11.82,-17.16,-42.18
273,2.9325761,-12.059999,-17.16,-42.84
274,2.9425761,-11.94,-17.940001,-42.84
275,2.9525761,-12.3,-17.879999,-42.84
276,2.9625761,-12.84,-18.42,-42.059998
277,2.9725761,-13.44,-19.08,-41.579998
278,2.9825761,-14.46,-19.379999,-41.459999
279,2.9925761,-15.599999,-19.92,-41.399998
280,3.0025761,-16.559999,-20.52,-41.52
281,3.0125761,-17.34,-21.119999,-40.919998
282,3.0225752,-17.940001,-21.66,-40.200001
283,3.0325753,-18.359999,-22.08,-39.419998
284,3.0425753,-19.08,-22.08,-38.700001
285,3.0525752,-19.92,-22.26,-38.939999
286,3.0625753,-20.279999,-22.26,-39.0
287,3.0725753,-21.0,-22.199999,-38.939999
288,3.0825762,-21.779999,-22.439999,-39.059998
289,3.0925761,-22.619999,-22.199999,-39.0
290,3.1025761,-23.1,-22.08,-38.52
291,3.1125761,-23.4,-21.84,-38.399998
292,3.122577,-23.279999,-21.66,-37.68
293,3.132577,-23.279999,-21.9,-37.439999
294,3.142577,-23.34,-21.84,-37.619999
295,3.152577,-24.9,-21.719999,-37.439999
296,3.162577,-26.519999,-21.719999,-37.439999
297,3.172577,-27.0,-22.02,-36.66
298,3.1825772,-28.019999,-21.779999,-36.419998
299,3.1925772,-27.48,-21.959999,-36.360001
300,3.2025772,-27.24,-21.359999,-36.599998
301,3.2125772,-28.559999,-20.279999,-36.419998
302,3.2225766,-29.34,-20.1,-36.239998
303,3.2325766,-30.299999,-18.9,-36.18
304,3.2425766,-31.379999,-18.18,-35.34
305,3.2525765,-32.16,-17.76,-35.16
306,3.2625765,-32.639999,-17.039999,-34.559998
307,3.2725766,-34.139999,-16.98,-34.619999
308,3.2825765,-34.68,-16.32,-34.200001
309,3.2925765,-35.279999,-15.179999,-33.84
310,3.3025766,-36.540001,-13.86,-33.84
311,3.3125766,-36.599998,-12.66,-32.759998
312,3.3225774,-37.5,-11.219999,-32.759998
313,3.3325774,-38.279999,-10.2,-32.639999
314,3.3425774,-39.360001,-8.7600002,-31.619999
315,3.3525775,-40.439999,-6.7799997,-31.08
316,3.3625771,-41.52,-5.46,-29.76
317,3.3725771,-42.540001,-3.4199998,-28.08
318,3.3825763,-43.200001,-1.4399999,-26.879999
319,3.3925763,-44.639999,0.29999998,-24.42
320,3.4025763,-45.719997,2.52,-22.26
321,3.4125762,-47.459999,4.1999998,-20.16
322,3.4225754,-48.539997,6.48,-16.98
323,3.4325754,-48.899998,8.5799999,-14.34
324,3.4425754,-49.079998,10.74,-11.58
325,3.4525754,-48.419998,13.44,-7.7999997
326,3.4625755,-47.399998,15.96,-5.0999999
327,3.4725755,-46.98,18.359999,-2.8199999
328,3.4825752,-46.200001,20.939999,-0.59999996
329,3.4925752,-45.119999,22.859999,1.0799999
330,3.5025752,-44.579998,24.48,3.0
331,3.5125752,-43.079998,26.219999,4.4400001
332,3.5225758,-42.119999,27.599998,5.5799999
333,3.5325758,-41.040001,29.219999,6.2999997
334,3.5425758,-40.079998,30.84,6.48
335,3.5525758,-38.639999,32.399998,6.8399997
336,3.5625758,-37.32,33.599998,7.3799996
337,3.5725758,-35.82,34.860001,7.7999997
338,3.5825749,-34.139999,35.82,8.0999994
339,3.5925749,-33.239998,36.540001,8.7600002
340,3.6025749,-32.099998,37.739998,9.0599995
341,3.6125749,-31.439999,38.279999,9.4200001
342,3.6225741,-30.779999,39.18,9.54
343,3.6325741,-29.879999,39.599998,9.1199999
344,3.6425741,-29.279999,39.540001,8.8199997
345,3.6525741,-28.68,39.899998,8.3999996
346,3.6625744,-28.559999,39.599998,8.0999994
347,3.6725744,-28.559999,39.779999,7.7399998
348,3.6825752,-28.199999,39.959999,7.4400001
349,3.6925752,-27.9,40.439999,6.8399997
350,3.7025752,-27.779999,40.98,6.8399997
351,3.7125753,-27.0,41.219997,6.3599997
352,3.7225761,-27.059999,41.700001,6.1199999
353,3.7325761,-27.539999,41.459999,5.5799999
354,3.7425761,-26.939999,41.219997,4.8599997
355,3.7525761,-27.059999,41.759998,5.2199998
356,3.7625761,-26.639999,41.879997,5.2199998
357,3.7725761,-25.559999,42.239998,5.6399999
358,3.7825754,-25.439999,42.360001,5.7599998
359,3.7925754,-25.139999,42.48,5.4000001
360,3.8025753,-24.959999,42.66,5.0999999
361,3.8125753,-24.9,42.959999,4.98
362,3.8225745,-24.42,43.32,5.4000001
363,3.8325745,-24.539999,43.259998,5.2799997
364,3.8425745,-24.18,43.200001,5.5799999
365,3.8525745,-24.059999,43.079998,5.6399999
366,3.8625745,-24.299999,43.139999,5.0999999
367,3.8725745,-24.299999,42.779999,5.1599998
368,3.8825753,-24.48,42.599998,5.2199998
369,3.8925753,-24.18,42.239998,5.6399999
370,3.9025753,-24.719999,42.0,5.8799996
371,3.9125754,-24.9,42.599998,6.8399997
372,3.9225762,-25.26,42.959999,6.96
373,3.9325762,-26.039999,42.84,6.4200001
374,3.9425762,-26.16,42.899998,6.5999999
375,3.9525762,-26.34,42.360001,6.54
376,3.9625761,-26.699999,41.82,6.6599998
377,3.9725761,-27.42,41.700001,7.4400001
378,3.9825753,-27.599998,41.219997,7.3799996
379,3.9925753,-28.379999,40.559998,7.0799999
380,4.0025744,-29.34,40.379997,7.0799999
381,4.0125744,-29.519999,40.02,6.6599998
382,4.0225735,-30.66,39.84,6.48
383,4.0325735,-30.719999,40.32,6.7199998
384,4.0425735,-31.26,39.899998,6.1799998
385,4.0525735,-31.74,39.779999,5.7599998
386,4.0625735,-31.439999,39.66,5.9400001
387,4.0725735,-31.74,39.059998,5.2799997
388,4.0825742,-31.08,39.239998,5.6399999
389,4.0925743,-31.139999,39.239998,6.2399998
390,4.1025743,-31.139999,39.18,6.1799998
391,4.1125743,-31.74,38.879997,6.1799998
392,4.1225752,-31.98,39.059998,6.6599998
393,4.1325751,-31.74,39.48,6.0
394,4.1425752,-31.799999,39.66,6.1799998
395,4.1525752,-31.379999,40.139999,6.6599998
396,4.1625751,-31.08,40.32,6.0599999
397,4.1725752,-30.959999,40.079998,6.2999997
398,4.1825752,-30.779999,40.379997,6.2399998
399,4.1925752,-29.939999,40.799999,5.8199997
400,4.2025755,-29.699999,41.040001,5.52
401,4.2125754,-29.219999,41.579998,5.4000001
402,4.2225746,-29.16,41.700001,4.98
403,4.2325746,-29.099998,41.579998,4.7399998
404,4.2425746,-29.099998,41.579998,5.04
405,4.2525746,-28.98,41.219997,5.3399997
406,4.2625746,-28.74,41.16,5.9400001
407,4.2725753,-29.4,41.279999,6.3599997
408,4.2825761,-30.0,40.919998,6.54
409,4.2925761,-30.9,40.439999,6.96
410,4.302577,-31.379999,40.200001,6.7799997
411,4.312577,-31.74,39.66,8.04
412,4.3225779,-32.040001,39.599998,9.0
413,4.3325779,-32.639999,39.18,9.2399998
414,4.3425779,-33.18,38.279999,10.02
415,4.3525779,-33.419998,38.099998,9.4200001
416,4.3625778,-33.18,37.919998,8.9399996
417,4.3725778,-32.939999,38.16,8.9399996
418,4.382577,-32.759998,38.639999,8.9399996
419,4.392577,-32.16,38.879997,9.1199999
420,4.402577,-31.98,39.119999,9.8400002
421,4.412577,-31.08,39.66,10.02
422,4.4225761,-30.059999,39.899998,10.139999
423,4.4325761,-29.34,40.200001,10.32
424,4.4425761,-28.859999,40.379997,10.26
425,4.4525761,-28.08,41.099998,10.32
426,4.4625762,-27.66,41.52,10.32
427,4.4725761,-27.299999,41.82,10.44
428,4.4825761,-26.519999,42.599998,10.08
429,4.4925762,-25.5,42.540001,10.26
430,4.5025759,-24.359999,43.439999,10.139999
431,4.5125759,-22.74,44.040001,9.5999994
432,4.5225767,-21.66,44.16,9.3000002
433,4.5325767,-20.58,44.700001,9.0599995
434,4.5425767,-19.26,45.119999,9.1199999
435,4.5525767,-18.299999,45.779999,9.5999994
436,4.5625767,-16.559999,46.439999,10.02
437,4.572576,-15.12,46.860001,10.32
438,4.5825752,-13.98,46.619999,10.74
439,4.5925752,-13.08,46.5,11.52
440,4.6025751,-12.719999,46.559998,11.759999
441,4.6125752,-12.24,46.5,11.88
442,4.6225743,-12.179999,46.68,11.58
443,4.6325743,-11.94,46.98,10.92
444,4.6425743,-11.7,46.799999,11.28
445,4.6525743,-11.639999,46.799999,11.4
446,4.6625743,-11.28,46.68,13.08
447,4.6725748,-11.16,46.32,14.28
448,4.6825756,-10.98,46.32,14.28
449,4.6925756,-11.16,46.139999,14.52
450,4.7025756,-10.5,46.02,13.5
451,4.7125756,-9.4799995,46.079998,13.139999
452,4.7225764,-8.5199995,46.619999,13.32
453,4.7325765,-7.5,46.919998,13.5
454,4.7425765,-6.4200001,47.219997,13.32
455,4.7525765,-5.8199997,47.279999,13.38
456,4.7625765,-5.2199998,46.739998,13.32
457,4.7725765,-4.7399998,46.799999,13.32
458,4.7825756,-5.3399997,46.559998,13.5
459,4.7925756,-6.1799998,46.739998,13.02
460,4.8025756,-6.8999996,46.98,13.32
461,4.8125756,-7.7399998,47.039997,13.86
462,4.8225749,-8.04,47.039997,14.759999
463,4.8325749,-8.1599998,46.5,15.719999
464,4.8425749,-7.8599997,46.200001,16.139999
465,4.852575,-6.8399997,46.079998,16.26
466,4.862575,-6.0599999,46.200001,16.5
467,4.872575,-4.5,46.32,16.32
468,4.8825758,-3.24,46.02,15.96
469,4.8925758,-2.1599998,45.48,15.54
470,4.9025758,-0.29999998,45.18,15.66
471,4.9125758,0.47999999,44.82,15.96
472,4.9225767,2.1599998,44.579998,16.68
473,4.9325767,3.24,44.639999,16.74
474,4.9425767,4.1399999,44.040001,16.32
475,4.9525767,5.8199997,43.98,15.42
476,4.9625767,6.5999999,43.919998,14.099999
477,4.9725762,7.6799998,43.739998,13.139999
478,4.9825762,8.6999998,43.860001,12.0
479,4.9925762,9.7199993,43.379997,11.639999
480,5.0025762,10.74,42.719997,10.98
481,5.0125762,12.0,42.0,10.62
482,5.0225754,13.32,41.52,10.139999
483,5.0325754,14.099999,41.399998,10.08
484,5.0425754,14.94,41.639999,9.96
485,5.0525754,15.78,42.119999,10.26
486,5.0625754,15.599999,41.939999,10.38
487,5.0725753,15.42,42.119999,9.8999996
488,5.0825762,15.299999,41.82,9.7799997
489,5.0925762,14.46,41.700001,9.6599998
490,5.1025763,14.46,42.239998,9.4799995
491,5.1125762,14.34,42.599998,9.1799994
492,5.1225769,13.74,42.959999,9.54
493,5.132577,13.679999,42.899998,9.6599998
494,5.1425769,13.32,42.599998,10.139999
495,5.1525769,13.559999,42.239998,10.62
496,5.1625769,14.099999,42.360001,10.92
497,5.1725769,14.28,42.540001,10.62
498,5.182577,14.34,42.779999,10.44
499,5.1925769,14.099999,42.419998,10.32
500,5.2025766,13.98,42.360001,9.8999996
501,5.2125766,13.86,42.48,10.02
502,5.2225757,14.04,42.540001,10.08
503,5.2325757,14.58,43.02,10.26
504,5.2425757,14.58,43.02,10.62
505,5.2525757,14.58,42.779999,10.44
506,5.2625757,14.219999,42.959999,10.8
507,5.2725757,14.219999,42.959999,10.92
508,5.2825757,14.16,43.02,10.74
509,5.2925757,13.74,43.139999,10.679999
510,5.3025757,14.04,42.899998,9.8999996
511,5.3125757,13.86,42.84,9.8999996
512,5.3225765,14.099999,42.719997,9.96
513,5.3325765,14.28,42.719997,9.96
514,5.3425765,14.219999,42.959999,10.02
515,5.3525765,13.799999,43.200001,9.7799997
516,5.3625765,13.32,43.02,9.54
517,5.3725765,13.44,43.139999,9.1799994
518,5.3825765,13.38,42.66,9.6599998
519,5.3925765,13.44,42.66,9.1199999
520,5.4025765,13.5,42.84,9.3599997
521,5.4125765,13.08,42.84,9.5999994
522,5.4225756,13.139999,42.719997,9.1799994
523,5.4325756,13.679999,42.899998,9.4799995
524,5.4425756,13.86,42.84,9.3000002
525,5.4525759,14.639999,42.959999,9.2399998
526,5.4625759,14.52,43.259998,9.0599995
527,5.4725759,13.92,43.139999,9.1199999
528,5.4825759,13.679999,43.32,8.9399996
529,5.4925759,13.08,43.200001,9.2399998
530,5.5025762,13.139999,43.079998,9.6599998
531,5.5125762,13.139999,42.84,9.4799995
532,5.5225771,13.259999,42.599998,9.3599997
533,5.5325771,13.2,42.540001,9.0599995
534,5.5425769,12.96,42.18,8.8800001
535,5.5525768,12.84,42.239998,8.8199997
536,5.5625769,12.66,42.779999,8.9399996
537,5.5725769,12.84,43.139999,8.8199997
538,5.5825761,13.38,43.32,9.0
539,5.5925761,14.04,43.5,9.1799994
540,5.6025762,14.34,43.5,8.9399996
541,5.6125762,14.4,43.32,9.0
542,5.6225753,14.04,43.439999,8.8199997
543,5.6325753,13.74,43.259998,8.8800001
544,5.6425753,13.74,42.84,8.9399996
545,5.6525753,13.799999,42.779999,9.0
546,5.6625753,13.86,43.079998,9.1799994
547,5.6725753,13.679999,42.84,9.3599997
548,5.6825753,13.44,42.66,9.8400002
549,5.6925753,13.74,42.540001,9.7199993
550,5.7025753,13.74,42.239998,9.7199993
551,5.7125753,13.92,42.66,9.2399998
552,5.7225762,14.34,42.899998,9.2399998
553,5.7325762,12.96,42.779999,9.4799995
554,5.7425761,12.48,42.899998,9.0
555,5.7525758,12.9,42.959999,8.6999998
556,5.7625759,12.66,43.259998,8.5799999
557,5.7725759,13.86,43.739998,8.04
558,5.7825759,14.639999,43.439999,8.2200003
559,5.7925759,13.92,43.079998,8.6999998
560,5.8025759,13.92,43.079998,8.5199995
561,5.8125759,13.44,42.419998,9.2399998
562,5.822575,13.559999,43.079998,9.3599997
563,5.832575,14.04,43.68,8.9399996
564,5.8425753,13.92,43.32,8.8800001
565,5.8525753,14.34,43.739998,8.46
566,5.8625753,13.02,43.200001,8.04
567,5.8725753,12.0,42.719997,8.04
568,5.8825761,10.92,42.48,8.04
569,5.892576,11.16,42.719997,8.2200003
570,5.902576,12.12,42.719997,8.5199995
571,5.912576,12.78,42.899998,8.7600002
572,5.9225769,13.139999,43.200001,8.3400002
573,5.9325769,12.84,42.719997,7.7999997
574,5.9425769,12.78,43.02,7.3799996
575,5.9525769,12.059999,42.779999,7.5599999
576,5.962577,12.96,43.139999,8.1599998
577,5.9725769,12.719999,43.259998,8.1599998
578,5.9825769,12.48,42.959999,8.8800001
579,5.9925769,13.02,43.200001,8.3999996
580,6.0025769,13.559999,43.200001,8.2799997
581,6.0125769,13.44,42.959999,8.6399994
