,mag_time,magX,magY,magZ
136,1.5647172,-18.6,-24.299999,-34.799999
137,1.5747181,-18.84,-24.539999,-34.919998
138,1.584719,-18.84,-24.42,-35.279999
139,1.59472,-19.619999,-24.299999,-35.279999
140,1.6047208,-20.639999,-23.939999,-35.34
141,1.6147217,-22.139999,-23.4,-34.919998
142,1.6247226,-23.82,-23.16,-34.380001
143,1.6347236,-24.18,-23.4,-34.5
144,1.6447245,-24.719999,-23.639999,-34.200001
145,1.6547253,-24.959999,-23.939999,-34.259998
146,1.6647263,-25.26,-24.299999,-34.259998
147,1.6747272,-26.219999,-24.059999,-33.66
148,1.6847272,-26.879999,-24.42,-33.18
149,1.6947266,-27.66,-24.84,-32.459999
150,1.7047266,-28.92,-24.6,-31.679998
151,1.7147266,-30.179998,-25.139999,-31.08
152,1.7247266,-31.379999,-24.84,-30.119999
153,1.7347269,-32.82,-24.9,-28.559999
154,1.7447269,-33.84,-24.9,-26.58
155,1.7547269,-34.739998,-24.6,-24.539999
156,1.7647269,-36.18,-24.059999,-22.02
157,1.7747269,-37.68,-23.1,-19.68
158,1.7847269,-38.759998,-22.32,-17.1
159,1.7947278,-40.379997,-20.939999,-13.92
160,1.8047277,-42.059998,-19.439999,-11.52
161,1.8147277,-43.32,-17.52,-9.2399998
162,1.8247278,-45.18,-15.12,-6.7799997
163,1.8347278,-46.860001,-12.48,-4.9200001
164,1.8447278,-47.82,-9.2399998,-2.28
165,1.8547269,-48.299999,-6.2999997,0.47999999
166,1.8647269,-48.419998,-3.48,2.3399999
167,1.8747269,-48.539997,-0.47999999,4.3800001
168,1.8847269,-48.119999,2.3999999,5.7599998
169,1.8947263,-47.939999,5.8199997,6.7799997
170,1.9047263,-47.459999,9.1799994,7.7999997
171,1.9147263,-47.16,12.12,8.7600002
172,1.9247263,-46.379997,15.179999,9.4799995
173,1.9347263,-45.539997,17.940001,10.5
174,1.9447263,-45.119999,20.459999,11.759999
175,1.9547264,-43.799999,23.039999,12.179999
176,1.9647259,-43.02,24.719999,13.08
177,1.9747253,-42.239998,26.58,13.32
178,1.9847254,-41.279999,28.139999,13.08
179,1.9947259,-40.799999,29.34,13.32
180,2.0047259,-40.02,30.48,12.84
181,2.0147259,-39.48,31.32,12.599999
182,2.0247259,-38.939999,32.099998,12.059999
183,2.0347259,-38.939999,31.799999,11.639999
184,2.0447259,-39.18,31.74,11.58
185,2.0547253,-39.18,31.799999,11.34
186,2.0647254,-38.939999,31.859999,11.759999
187,2.0747254,-39.119999,31.74,11.58
188,2.0847254,-39.779999,31.679998,11.28
189,2.0947245,-40.079998,30.9,11.34
190,2.1047245,-40.5,30.9,10.679999
191,2.1147245,-40.379997,31.679998,10.559999
192,2.1247244,-39.779999,32.459999,10.38
193,2.1347244,-39.119999,33.48,10.32
194,2.1447245,-38.459999,33.779999,10.08
195,2.1547254,-37.619999,34.02,9.96
196,2.1647253,-37.02,34.259998,9.8400002
197,2.1747253,-36.779999,34.380001,9.4799995
198,2.1847254,-36.719997,34.5,10.32
199,2.1947259,-36.48,34.739998,10.86
200,2.2047259,-35.82,34.739998,11.58
201,2.2147259,-36.059998,34.380001,11.639999
202,2.2247259,-36.119999,34.5,10.98
203,2.234726,-36.66,34.380001,10.139999
204,2.2447259,-37.919998,33.959999,9.0599995
205,2.2547251,-38.040001,33.959999,8.5799999
206,2.2647255,-38.700001,33.419998,7.7999997
207,2.2747261,-39.299999,32.880001,7.6199999
208,2.2847261,-39.360001,32.639999,7.6199999
209,2.2947252,-39.719997,32.040001,7.8599997
210,2.3047252,-39.779999,31.379999,7.9199996
211,2.3147252,-39.48,30.959999,7.7999997
212,2.3247252,-40.5,29.879999,7.6799998
213,2.3347252,-41.279999,29.4,7.4400001
214,2.3447249,-42.0,28.92,7.98
215,2.3547254,-42.360001,28.559999,8.0999994
216,2.3647254,-41.879997,28.74,8.1599998
217,2.3747253,-41.639999,28.439999,7.7399998
218,2.3847254,-41.82,28.26,8.0999994
219,2.3947262,-42.0,27.779999,8.1599998
220,2.4047262,-41.82,27.719999,8.7600002
221,2.4147262,-41.82,27.84,9.7199993
222,2.4247262,-41.639999,28.199999,8.9399996
223,2.4347263,-41.879997,28.439999,9.4200001
224,2.4447262,-42.239998,28.559999,9.3599997
225,2.4547271,-42.360001,28.859999,9.0599995
226,2.4647271,-42.66,29.039999,9.8400002
227,2.4747271,-41.939999,29.459999,9.7799997
228,2.4847271,-41.700001,29.76,9.4799995
229,2.4947262,-41.579998,29.939999,10.02
230,2.5047257,-40.799999,29.82,10.44
231,2.5147257,-40.799999,29.76,10.98
232,2.5247256,-40.5,29.58,11.88
233,2.5347256,-39.899998,29.82,11.759999
234,2.5447257,-40.139999,30.179998,12.0
235,2.5547265,-39.719997,30.719999,12.36
236,2.5647265,-39.239998,31.559999,12.66
237,2.5747265,-37.559998,31.859999,13.92
238,2.5847265,-36.239998,32.759998,14.88
239,2.5947274,-35.219997,33.239998,15.299999
240,2.6047274,-34.02,34.139999,15.42
241,2.6147274,-33.66,35.279999,15.66
242,2.6247274,-32.279999,36.119999,15.66
243,2.6347274,-31.74,36.959999,16.26
244,2.6447278,-30.539999,37.439999,16.619999
245,2.654727,-30.119999,38.040001,16.379999
246,2.664727,-30.059999,38.040001,16.379999
247,2.674727,-29.039999,38.639999,15.599999
248,2.6847269,-28.98,39.059998,15.54
249,2.6947261,-28.559999,39.239998,15.179999
250,2.7047261,-28.139999,39.779999,14.639999
251,2.7147261,-28.139999,40.200001,14.759999
252,2.7247261,-27.24,40.32,14.58
253,2.7347261,-26.34,40.559998,14.82
254,2.7447261,-25.08,41.099998,14.46
255,2.7547252,-23.879999,41.459999,14.639999
256,2.7647252,-23.34,41.939999,14.82
257,2.7747252,-22.02,42.419998,14.52
258,2.7847252,-21.6,42.48,14.82
259,2.794726,-20.52,42.66,14.46
260,2.8047266,-19.559999,43.079998,13.98
261,2.8147266,-19.559999,43.200001,13.98
262,2.8247265,-18.959999,43.079998,13.679999
263,2.8347265,-19.26,43.559998,13.679999
264,2.8447264,-18.66,43.860001,13.5
265,2.8547256,-18.119999,44.099998,13.259999
266,2.8647256,-17.879999,44.879997,13.44
267,2.8747255,-16.379999,44.879997,13.62
268,2.8847255,-15.36,44.879997,14.219999
269,2.8947247,-14.099999,45.360001,14.4
270,2.9047247,-12.78,45.239998,14.28
271,2.9147247,-12.12,45.059998,13.32
272,2.9247247,-11.4,44.939999,12.599999
273,2.9347247,-10.8,44.879997,11.88
274,2.9447247,-9.96,45.059998,11.16
275,2.9547255,-9.3000002,45.599998,10.74
276,2.9647255,-9.7199993,46.079998,10.08
277,2.9747256,-10.139999,46.32,10.02
278,2.9847256,-10.2,46.439999,10.139999
279,2.9947264,-10.559999,46.559998,10.2
280,3.0047264,-10.32,46.860001,10.62
281,3.0147265,-9.8999996,46.860001,10.32
282,3.0247264,-9.7799997,46.919998,9.5999994
283,3.0347264,-8.8199997,46.439999,8.8199997
284,3.0447264,-7.5,46.079998,7.7399998
285,3.0547264,-6.48,46.02,6.96
286,3.0647264,-4.98,45.899998,6.1799998
287,3.0747264,-4.2599998,45.899998,6.2399998
288,3.0847264,-3.5999999,46.02,6.54
289,3.0947256,-2.3999999,46.02,6.2999997
290,3.1047256,-2.0999999,45.84,6.5999999
291,3.1147256,-1.0799999,46.02,5.6399999
292,3.1247257,-0.23999999,46.139999,3.8399999
293,3.1347257,0.23999999,45.899998,2.7
294,3.1447252,1.86,46.02,0.95999998
295,3.154726,2.9399998,45.539997,0.71999997
296,3.164726,4.5,45.119999,0.41999999
297,3.174726,6.2399998,45.059998,0.059999999
298,3.184726,7.1399999,44.939999,0.35999998
299,3.1947269,7.5599999,44.759998,0.059999999
300,3.2047268,7.98,44.759998,0.35999998
301,3.2147269,7.5599999,44.579998,0.29999998
302,3.2247268,7.2599998,44.399998,-0.23999999
303,3.2347268,7.02,44.939999,-0.77999997
304,3.2447268,6.7199998,45.539997,-1.4399999
305,3.254726,6.5999999,45.360001,-2.52
306,3.264726,6.6599998,45.18,-2.76
307,3.274726,7.0799999,45.239998,-2.8799999
308,3.284726,6.48,44.639999,-3.0599999
309,3.2947251,6.3599997,44.82,-2.5799999
310,3.3047251,5.8199997,44.700001,-2.7
311,3.3146276,5.5799999,44.279999,-2.52
312,3.3246276,5.6999998,44.279999,-2.3999999
313,3.3346276,4.8599997,44.52,-2.76
314,3.3446277,4.8599997,45.059998,-3.48
315,3.3546276,4.8599997,45.239998,-3.72
316,3.3646277,5.0999999,45.299999,-4.1999998
317,3.3746277,6.0599999,45.239998,-3.8999999
318,3.3846277,6.3599997,44.939999,-3.5999999
319,3.3946285,6.2399998,44.579998,-3.3599999
320,3.4046285,5.7599998,44.52,-3.3
321,3.4146285,5.7599998,44.399998,-3.3
322,3.4246285,5.7599998,44.579998,-3.3599999
323,3.4346285,6.0599999,45.059998,-3.78
324,3.4446291,6.2999997,45.0,-4.1999998
325,3.4546291,6.0,44.459999,-4.5599999
326,3.4646291,5.7599998,44.099998,-4.1399999
327,3.4746291,5.52,43.860001,-4.1399999
328,3.4846291,5.52,43.860001,-4.2599998
329,3.4946283,5.6999998,44.399998,-4.02
330,3.5046283,5.4000001,44.579998,-3.8999999
331,3.5146282,5.2799997,44.219997,-4.0799999
332,3.5246283,5.04,44.099998,-3.78
333,3.5346283,4.7999997,44.040001,-3.8399999
334,3.5446283,5.04,43.919998,-4.3199997
335,3.5546291,4.98,44.219997,-4.3199997
336,3.5646291,5.8799996,44.459999,-4.0799999
337,3.5746291,6.1799998,44.34,-4.0799999
338,3.5846291,5.9400001,44.34,-4.5
339,3.5946299,6.0,43.98,-4.3199997
340,3.60463,4.9200001,43.860001,-4.02
341,3.61463,5.1599998,43.98,-3.9599998
342,3.62463,5.8799996,43.98,-3.5999999
343,3.6346299,5.9400001,44.16,-3.72
344,3.6446299,6.8399997,44.219997,-4.3800001
345,3.6546291,6.48,44.219997,-4.4400001
346,3.6646291,5.8799996,44.16,-4.3199997
347,3.674629,5.8799996,44.099998,-4.4400001
348,3.684629,5.6399999,43.799999,-4.0799999
349,3.6946282,6.0599999,43.860001,-3.8399999
350,3.7046282,6.3599997,44.219997,-3.8399999
351,3.7146282,6.5999999,44.34,-3.3
352,3.7246282,6.96,44.579998,-3.3
353,3.7346283,6.8399997,44.52,-2.8799999
354,3.7446282,7.1999998,44.279999,-2.5799999
355,3.7546282,7.3199997,44.279999,-3.0
356,3.7646282,6.8399997,44.279999,-3.3
357,3.7746282,6.6599998,43.919998,-3.78
358,3.7846282,6.1199999,44.040001,-3.6599998
359,3.7946291,6.0,44.16,-3.54
360,3.8046291,6.3599997,44.040001,-2.8199999
361,3.8146291,6.8399997,44.219997,-2.46
362,3.8246291,7.1399999,43.98,-2.7
363,3.8346291,6.96,43.860001,-2.46
364,3.8446291,7.02,44.040001,-2.6399999
365,3.8546287,6.7799997,43.98,-2.52
366,3.8646287,6.4200001,44.399998,-1.92
367,3.8746286,6.5999999,44.219997,-1.92
368,3.8846287,6.2999997,44.399998,-1.02
369,3.8946279,6.2399998,44.399998,-0.59999996
370,3.9046278,6.2399998,44.219997,-0.12
371,3.9146279,6.0599999,44.219997,0.89999998
372,3.9246279,5.46,43.98,1.14
373,3.9346279,4.8599997,44.34,2.22
374,3.9446279,4.7999997,44.52,2.9399998
375,3.9546287,4.3199997,44.879997,3.4199998
376,3.9646288,4.5599999,45.239998,4.3800001
377,3.9746288,4.5599999,45.299999,4.6199999
378,3.9846288,3.8399999,45.119999,4.5599999
379,3.9946296,3.72,45.119999,4.6799998
380,4.0046296,3.48,45.239998,4.9200001
381,4.0146296,3.1199999,45.18,5.1599998
382,4.0246296,3.24,45.66,5.8199997
383,4.0346296,2.76,45.599998,6.4200001
384,4.0446296,2.1599998,45.119999,6.0
385,4.0546296,2.3399999,44.879997,6.3599997
386,4.0646296,1.74,44.639999,6.2999997
387,4.0746296,1.3199999,44.879997,6.48
388,4.0846296,1.02,45.419998,6.7199998
389,4.0946288,0.23999999,45.599998,6.2999997
390,4.1046288,0.29999998,45.66,6.3599997
391,4.1146288,0.23999999,45.48,6.1799998
392,4.1246288,-0.12,45.18,6.0
393,4.1346288,-0.12,45.360001,6.0
394,4.1446288,-0.35999998,45.48,6.2399998
395,4.1546292,-0.71999997,45.419998,6.54
396,4.1646292,-0.65999997,45.599998,7.0799999
397,4.1746292,-1.02,45.18,7.02
398,4.1846289,-0.95999998,45.360001,7.02
399,4.1946297,-0.83999997,45.18,6.5999999
400,4.2046298,-0.53999996,45.18,6.3599997
401,4.2146297,-0.35999998,45.48,6.6599998
402,4.2246297,-0.89999998,45.18,6.4200001
403,4.2346296,-1.3199999,45.66,6.3599997
404,4.2446297,-1.92,45.959999,6.4200001
405,4.2546297,-2.3999999,46.379997,5.6999998
406,4.2646296,-2.7,46.68,5.0999999
407,4.2746296,-2.8799999,46.68,4.6799998
408,4.2846297,-3.0,46.860001,3.8999999
409,4.2946291,-3.1799998,46.439999,3.4199998
410,4.3046291,-3.0,46.439999,2.9399998
411,4.3146291,-3.3,46.5,2.52
412,4.3246291,-3.1799998,46.079998,2.46
413,4.3346291,-3.4199998,46.439999,2.0999999
414,4.3446291,-3.6599998,46.079998,2.0999999
415,4.3546291,-3.72,45.719997,1.92
416,4.3646291,-3.8399999,45.719997,1.0799999
417,4.3746291,-3.72,45.599998,1.0799999
418,4.3846291,-3.9599998,45.719997,1.02
419,4.3946297,-4.3800001,46.259998,1.1999999
420,4.4046297,-5.04,46.379997,1.02
421,4.4146297,-5.2799997,46.379997,0.83999997
422,4.4246297,-5.0999999,46.739998,0.89999998
423,4.4346297,-4.8599997,46.860001,0.59999996
424,4.4446297,-4.9200001,47.16,1.02
425,4.4546297,-5.1599998,47.639999,0.83999997
426,4.4646297,-5.5799999,47.52,0.35999998
427,4.4746297,-5.7599998,47.279999,0.12
428,4.4846312,-5.3399997,47.099998,0.0
429,4.4946304,-4.9200001,47.099998,-0.059999999
430,4.5046303,-4.3199997,47.459999,-0.59999996
431,4.5146303,-4.1399999,47.700001,-0.65999997
432,4.5246304,-4.0799999,47.939999,-1.5
433,4.5346304,-4.2599998,48.18,-2.46
434,4.5446303,-4.3800001,47.939999,-2.52
435,4.5546304,-3.8399999,48.059998,-3.0
436,4.5646304,-3.78,48.299999,-3.1799998
437,4.5746304,-3.8399999,48.18,-3.1799998
438,4.5846303,-3.6599998,48.059998,-3.78
439,4.5946309,-3.8399999,48.0,-4.7999997
440,4.6046309,-3.0,47.879997,-5.1599998
441,4.6146309,-2.1599998,47.759998,-6.1799998
442,4.6246308,-1.74,47.459999,-6.0599999
443,4.6346309,-0.89999998,47.759998,-5.7599998
444,4.6446309,-1.0799999,47.879997,-5.4000001
445,4.6546309,-0.47999999,47.82,-5.3399997
446,4.6646308,0.35999998,48.719997,-5.6399999
447,4.6746308,1.26,48.119999,-6.0
448,4.6846309,2.28,48.059998,-7.0799999
449,4.6946302,2.6399999,48.18,-6.6599998
450,4.7046302,2.9399998,48.119999,-6.96
451,4.7146302,2.8799999,48.959999,-7.2599998
452,4.7246302,2.3999999,48.599998,-6.96
453,4.7346298,2.1599998,48.899998,-7.02
454,4.7446298,2.46,49.02,-7.5599999
455,4.7546298,2.5799999,48.84,-7.6199999
456,4.7646298,2.9399998,49.439999,-8.1599998
457,4.7746298,3.0599999,49.439999,-8.3400002
458,4.7846287,2.7,49.379997,-7.98
459,4.7946294,1.6799999,48.959999,-8.2200003
460,4.8046295,1.62,48.959999,-8.6399994
461,4.8146295,1.9799999,49.02,-9.2399998
462,4.8246295,1.86,48.779999,-10.44
463,4.8346295,2.28,49.200001,-10.86
464,4.8446296,2.5799999,49.259998,-10.62
465,4.8546295,2.28,49.379997,-10.559999
466,4.8646295,2.52,49.799999,-10.139999
467,4.8746295,2.5799999,49.739998,-10.2
468,4.8846296,1.92,49.619999,-10.2
469,4.8946287,1.62,49.5,-10.679999
470,4.9046287,0.77999997,49.5,-10.92
471,4.9146287,0.23999999,49.200001,-11.219999
472,4.9246287,1.0799999,49.079998,-11.88
473,4.9346287,1.86,48.84,-11.88
474,4.9446287,3.1199999,48.599998,-12.54
475,4.9546287,4.0799999,48.539997,-12.66
476,4.9646287,4.3199997,48.360001,-13.2
477,4.9746287,3.6599998,48.059998,-13.5
478,4.9846286,4.1399999,47.579998,-13.2
479,4.9946295,5.0999999,47.16,-13.02
480,5.0046295,5.5799999,47.219997,-13.02
481,5.0146295,6.8399997,47.399998,-13.44
482,5.0246295,6.8399997,47.399998,-14.28
483,5.0346299,7.2599998,47.459999,-15.0
484,5.04463,7.02,47.039997,-15.179999
485,5.0546299,7.5599999,47.039997,-15.299999
486,5.0646299,7.8599997,46.98,-14.82
487,5.07463,7.6799998,47.16,-15.12
488,5.08463,9.0,47.039997,-15.299999
489,5.0946291,9.1799994,46.200001,-15.48
490,5.1046291,9.3599997,46.079998,-15.9
491,5.114629,9.4799995,45.899998,-15.719999
492,5.1246291,8.8199997,46.079998,-15.48
493,5.134629,8.8800001,46.68,-15.299999
494,5.144629,9.1799994,46.799999,-15.12
495,5.1546291,9.1199999,47.099998,-15.059999
496,5.164629,9.1199999,47.399998,-14.88
497,5.174629,8.5199995,47.279999,-14.82
498,5.184629,7.7399998,47.939999,-13.98
499,5.1946299,7.4400001,48.059998,-13.44
500,5.2046299,7.0799999,48.539997,-13.259999
501,5.2146299,6.3599997,49.200001,-12.42
502,5.2246299,6.0,48.899998,-11.58
503,5.23463,5.6399999,49.32,-10.559999
504,5.24463,5.2799997,49.5,-9.1799994
505,5.25463,5.6399999,49.860001,-8.5799999
506,5.2646299,5.1599998,50.279999,-7.7399998
507,5.27463,4.6199999,50.759998,-6.48
508,5.28463,4.2599998,50.759998,-5.46
509,5.2946291,3.3599999,50.700001,-4.0799999
510,5.3046291,2.8199999,50.82,-3.3
511,5.3146291,2.3999999,50.700001,-2.8799999
512,5.3246291,1.4399999,51.059998,-2.8199999
513,5.334629,0.65999997,51.419998,-2.52
514,5.344629,0.17999999,51.899998,-2.1599998
515,5.354629,-0.65999997,52.02,-1.3199999
516,5.364629,-1.62,51.779999,-0.17999999
517,5.3746289,-2.3399999,51.419998,1.02
518,5.3846289,-3.3,51.419998,1.62
519,5.3946298,-4.1399999,51.18,2.1599998
520,5.4046299,-4.7999997,51.299999,2.8199999
521,5.4146298,-5.5799999,51.299999,3.1799998
522,5.4246298,-6.2399998,50.52,4.0799999
523,5.4346299,-6.8999996,50.399998,4.7999997
524,5.4446298,-7.0799999,50.039997,6.2999997
525,5.4546298,-6.96,49.799999,7.7399998
526,5.4646298,-7.2599998,49.739998,9.2399998
527,5.4746298,-8.2200003,49.619999,9.54
528,5.4846298,-9.0599995,49.439999,9.5999994
529,5.4946289,-10.32,49.139999,9.4200001
530,5.5046289,-11.16,49.139999,8.8800001
531,5.514629,-11.34,49.079998,9.3000002
532,5.5246289,-12.0,48.959999,9.1799994
533,5.5346289,-11.82,49.079998,9.4200001
534,5.544629,-11.94,49.32,9.6599998
535,5.554629,-12.3,49.02,9.4799995
536,5.564629,-12.179999,49.259998,9.4200001
537,5.5746289,-12.96,49.079998,8.8199997
538,5.584629,-13.2,49.32,7.9199996
539,5.5946299,-13.08,49.739998,7.5
540,5.6046298,-13.32,49.559998,6.8399997
541,5.6146298,-13.62,49.68,6.4200001
542,5.6246298,-14.04,49.439999,6.2999997
543,5.6346299,-13.86,48.779999,5.5799999
544,5.6446299,-13.679999,48.66,5.4000001
545,5.6546304,-13.02,48.959999,5.04
546,5.6646304,-12.48,48.959999,4.7999997
547,5.6746304,-12.78,49.619999,4.7999997
548,5.6846304,-13.08,49.559998,4.6799998
549,5.6946295,-13.32,49.139999,4.8599997
550,5.7046295,-13.74,49.079998,4.6199999
551,5.7146295,-14.16,48.66,4.9200001
552,5.7246295,-13.86,48.959999,4.7399998
553,5.7346295,-13.92,48.779999,4.5599999
554,5.7446295,-14.04,48.899998,4.5
555,5.7546295,-15.179999,48.66,4.6799998
556,5.7646295,-15.48,48.719997,5.1599998
557,5.7746295,-16.08,49.259998,5.2199998
558,5.7846295,-16.139999,49.200001,5.3399997
559,5.7946304,-15.059999,49.559998,5.6399999
560,5.8046304,-15.299999,49.200001,5.0999999
561,5.8146304,-15.0,49.200001,4.4400001
562,5.8246304,-15.179999,48.959999,4.6199999
563,5.8346304,-15.42,48.959999,3.4199998
564,5.8446303,-15.66,49.139999,3.4199998
565,5.8546303,-15.66,49.139999,3.8999999
566,5.8646304,-15.599999,49.559998,3.9599998
567,5.8746304,-15.059999,49.68,4.02
568,5.8846304,-14.46,49.799999,3.0
569,5.8946295,-14.04,49.860001,2.7
570,5.9046295,-13.92,49.559998,2.04
571,5.9146295,-13.2,49.860001,1.6799999
572,5.9246295,-13.02,50.219997,2.04
573,5.9346295,-12.36,50.279999,1.9799999
574,5.9446295,-11.46,50.879997,1.5599999
